interval,ampm,day,id
40,AM,Saturday,20160409100133-08-01
40,AM,Saturday,20160409100213-09-00
40,AM,Saturday,20160409100241-10-01
40,AM,Saturday,20160409100300-11-00
40,AM,Saturday,20160409100324-12-01
40,AM,Saturday,20160409100440-13-01
40,AM,Saturday,20160409100455-14-01
40,AM,Saturday,20160409100542-15-01
40,AM,Saturday,20160409100753-01-01
40,AM,Saturday,20160409100839-02-01
40,AM,Saturday,20160409101050-03-00
40,AM,Saturday,20160409101410-04-01
40,AM,Saturday,20160409101447-05-01
41,AM,Saturday,20160409101654-06-00
41,AM,Saturday,20160409101814-07-01
41,AM,Saturday,20160409101904-08-00
41,AM,Saturday,20160409102400-09-01
41,AM,Saturday,20160409102928-10-00
42,AM,Saturday,20160409104049-11-00
43,AM,Saturday,20160409104921-12-01
43,AM,Saturday,20160409105058-13-00
43,AM,Saturday,20160409105149-14-00
43,AM,Saturday,20160409105419-15-01
43,AM,Saturday,20160409105439-16-01
43,AM,Saturday,20160409105950-17-00
44,AM,Saturday,20160409110052-18-00
44,AM,Saturday,20160409110322-19-00
44,AM,Saturday,20160409110337-20-01
44,AM,Saturday,20160409110447-21-00
44,AM,Saturday,20160409110736-22-00
44,AM,Saturday,20160409110851-23-00
44,AM,Saturday,20160409110935-24-01
44,AM,Saturday,20160409111101-25-01
44,AM,Saturday,20160409111152-26-00
44,AM,Saturday,20160409111234-27-01
44,AM,Saturday,20160409111411-28-00
45,AM,Saturday,20160409111629-29-00
45,AM,Saturday,20160409111733-30-00
45,AM,Saturday,20160409111914-31-01
45,AM,Saturday,20160409112034-32-00
45,AM,Saturday,20160409112101-33-00
45,AM,Saturday,20160409112132-34-01
45,AM,Saturday,20160409112234-35-01
45,AM,Saturday,20160409112324-36-01
45,AM,Saturday,20160409112343-37-01
45,AM,Saturday,20160409112513-38-01
45,AM,Saturday,20160409112739-39-00
45,AM,Saturday,20160409112759-40-01
45,AM,Saturday,20160409112925-41-01
46,AM,Saturday,20160409113221-42-01
46,AM,Saturday,20160409113258-43-00
46,AM,Saturday,20160409113523-44-01
46,AM,Saturday,20160409113710-45-01
46,AM,Saturday,20160409113800-46-00
46,AM,Saturday,20160409114149-01-00
46,AM,Saturday,20160409114257-02-01
46,AM,Saturday,20160409114424-03-00
47,AM,Saturday,20160409114538-04-01
47,AM,Saturday,20160409114744-05-01
47,AM,Saturday,20160409114813-06-01
47,AM,Saturday,20160409115323-07-00
47,AM,Saturday,20160409115829-08-00
48,PM,Saturday,20160409120401-09-01
48,PM,Saturday,20160409120449-10-01
48,PM,Saturday,20160409120514-11-01
48,PM,Saturday,20160409120603-12-00
48,PM,Saturday,20160409120650-13-01
48,PM,Saturday,20160409120832-14-01
48,PM,Saturday,20160409121124-15-00
48,PM,Saturday,20160409121229-16-00
48,PM,Saturday,20160409121249-17-01
48,PM,Saturday,20160409121300-18-01
48,PM,Saturday,20160409121340-19-01
48,PM,Saturday,20160409121429-20-00
49,PM,Saturday,20160409121506-21-00
49,PM,Saturday,20160409121519-22-00
49,PM,Saturday,20160409121739-23-01
49,PM,Saturday,20160409121834-24-01
49,PM,Saturday,20160409122034-25-00
50,PM,Saturday,20160409123356-26-01
50,PM,Saturday,20160409123541-27-01
50,PM,Saturday,20160409123620-28-00
50,PM,Saturday,20160409123646-29-00
50,PM,Saturday,20160409123702-30-00
50,PM,Saturday,20160409123743-31-00
50,PM,Saturday,20160409123839-32-00
50,PM,Saturday,20160409123910-33-00
50,PM,Saturday,20160409123949-34-01
50,PM,Saturday,20160409124005-35-00
50,PM,Saturday,20160409124045-36-00
50,PM,Saturday,20160409124121-37-00
50,PM,Saturday,20160409124134-38-01
50,PM,Saturday,20160409124159-39-01
50,PM,Saturday,20160409124223-40-00
50,PM,Saturday,20160409124259-41-00
51,PM,Saturday,20160409124526-42-00
51,PM,Saturday,20160409124600-43-00
51,PM,Saturday,20160409124656-44-00
51,PM,Saturday,20160409124841-45-01
51,PM,Saturday,20160409124911-46-00
51,PM,Saturday,20160409125037-47-01
51,PM,Saturday,20160409125321-48-01
51,PM,Saturday,20160409125411-49-00
51,PM,Saturday,20160409125624-50-00
51,PM,Saturday,20160409125833-51-00
51,PM,Saturday,20160409125858-52-01
51,PM,Saturday,20160409125953-53-00
52,PM,Saturday,20160409130029-54-00
52,PM,Saturday,20160409130123-55-01
52,PM,Saturday,20160409130159-56-00
52,PM,Saturday,20160409130406-57-00
52,PM,Saturday,20160409130426-58-01
52,PM,Saturday,20160409130455-59-00
52,PM,Saturday,20160409130539-60-00
52,PM,Saturday,20160409130635-61-00
52,PM,Saturday,20160409130711-62-01
52,PM,Saturday,20160409131404-63-00
52,PM,Saturday,20160409131424-64-00
52,PM,Saturday,20160409131448-65-01
53,PM,Saturday,20160409131624-66-00
53,PM,Saturday,20160409131754-67-00
53,PM,Saturday,20160409132139-68-00
53,PM,Saturday,20160409132250-69-00
54,PM,Saturday,20160409133935-70-01
54,PM,Saturday,20160409134122-71-01
55,PM,Saturday,20160409134811-72-00
56,PM,Saturday,20160409140556-73-00
56,PM,Saturday,20160409141332-74-01
57,PM,Saturday,20160409142345-75-00
58,PM,Saturday,20160409143342-76-00
58,PM,Saturday,20160409143432-77-00
58,PM,Saturday,20160409143455-78-01
58,PM,Saturday,20160409143707-79-00
58,PM,Saturday,20160409143725-80-01
58,PM,Saturday,20160409143832-81-01
58,PM,Saturday,20160409143900-82-00
58,PM,Saturday,20160409143927-83-00
58,PM,Saturday,20160409144006-84-00
59,PM,Saturday,20160409144829-85-00
59,PM,Saturday,20160409144917-86-00
59,PM,Saturday,20160409144958-87-01
59,PM,Saturday,20160409145105-88-01
60,PM,Saturday,20160409150440-89-00
60,PM,Saturday,20160409150526-90-01
60,PM,Saturday,20160409150625-91-01
60,PM,Saturday,20160409150651-92-01
60,PM,Saturday,20160409150802-93-00
60,PM,Saturday,20160409150821-94-01
60,PM,Saturday,20160409150900-95-01
60,PM,Saturday,20160409150958-96-00
60,PM,Saturday,20160409151028-97-00
60,PM,Saturday,20160409151058-98-01
60,PM,Saturday,20160409151149-99-00
60,PM,Saturday,20160409151222-100-00
60,PM,Saturday,20160409151245-101-01
60,PM,Saturday,20160409151301-102-01
60,PM,Saturday,20160409151346-103-00
60,PM,Saturday,20160409151435-104-00
61,PM,Saturday,20160409151546-105-01
61,PM,Saturday,20160409151756-106-00
61,PM,Saturday,20160409151844-107-00
61,PM,Saturday,20160409152931-108-01
62,PM,Saturday,20160409153119-109-00
62,PM,Saturday,20160409153311-110-01
62,PM,Saturday,20160409153413-111-00
62,PM,Saturday,20160409153521-112-00
64,PM,Saturday,20160409161013-113-00
64,PM,Saturday,20160409161057-114-00
65,PM,Saturday,20160409162228-115-01
65,PM,Saturday,20160409162630-116-00
65,PM,Saturday,20160409162725-117-00
65,PM,Saturday,20160409162811-118-00
65,PM,Saturday,20160409162934-119-00
66,PM,Saturday,20160409163016-120-01
66,PM,Saturday,20160409163208-121-00
66,PM,Saturday,20160409163308-122-00
66,PM,Saturday,20160409163510-123-01
66,PM,Saturday,20160409163813-124-00
66,PM,Saturday,20160409163944-125-01
66,PM,Saturday,20160409164146-126-00
66,PM,Saturday,20160409164246-127-01
66,PM,Saturday,20160409164314-128-00
66,PM,Saturday,20160409164333-129-00
66,PM,Saturday,20160409164350-130-00
66,PM,Saturday,20160409164431-131-00
67,PM,Saturday,20160409164641-132-01
67,PM,Saturday,20160409165327-133-00
67,PM,Saturday,20160409165643-134-01
67,PM,Saturday,20160409165658-135-00
67,PM,Saturday,20160409165750-136-00
67,PM,Saturday,20160409165811-137-01
67,PM,Saturday,20160409165830-138-01
68,PM,Saturday,20160409170008-139-00
68,PM,Saturday,20160409170049-140-00
68,PM,Saturday,20160409170135-141-00
68,PM,Saturday,20160409170242-142-01
68,PM,Saturday,20160409170304-143-01
68,PM,Saturday,20160409170400-144-00
68,PM,Saturday,20160409170437-145-01
68,PM,Saturday,20160409170450-146-01
68,PM,Saturday,20160409170525-147-00
68,PM,Saturday,20160409170607-148-00
68,PM,Saturday,20160409170801-149-01
68,PM,Saturday,20160409170842-150-00
68,PM,Saturday,20160409171016-151-01
68,PM,Saturday,20160409171054-152-00
68,PM,Saturday,20160409171109-153-01
68,PM,Saturday,20160409171143-154-00
68,PM,Saturday,20160409171233-155-00
68,PM,Saturday,20160409171347-156-00
68,PM,Saturday,20160409171410-157-01
69,PM,Saturday,20160409171604-158-01
69,PM,Saturday,20160409171754-159-00
69,PM,Saturday,20160409171848-160-00
69,PM,Saturday,20160409171934-161-01
69,PM,Saturday,20160409172149-162-01
69,PM,Saturday,20160409172815-163-01
69,PM,Saturday,20160409172936-164-01
70,PM,Saturday,20160409173005-165-01
70,PM,Saturday,20160409173106-166-00
70,PM,Saturday,20160409173157-167-00
70,PM,Saturday,20160409173250-168-00
70,PM,Saturday,20160409173331-169-00
70,PM,Saturday,20160409173457-170-01
70,PM,Saturday,20160409174003-171-00
70,PM,Saturday,20160409174137-172-01
70,PM,Saturday,20160409174149-173-00
70,PM,Saturday,20160409174236-174-01
70,PM,Saturday,20160409174304-175-00
70,PM,Saturday,20160409174341-176-00
70,PM,Saturday,20160409174439-177-01
71,PM,Saturday,20160409174523-178-01
71,PM,Saturday,20160409174538-179-01
71,PM,Saturday,20160409174724-180-00
71,PM,Saturday,20160409174929-181-01
71,PM,Saturday,20160409175044-182-00
71,PM,Saturday,20160409175232-183-01
71,PM,Saturday,20160409175255-184-01
71,PM,Saturday,20160409175318-185-00
71,PM,Saturday,20160409175508-186-01
71,PM,Saturday,20160409175601-187-00
71,PM,Saturday,20160409175751-188-00
71,PM,Saturday,20160409175824-189-00
71,PM,Saturday,20160409175914-190-00
72,PM,Saturday,20160409180024-191-00
72,PM,Saturday,20160409180129-192-01
72,PM,Saturday,20160409180356-193-00
72,PM,Saturday,20160409180515-194-01
73,PM,Saturday,20160409182152-195-00
74,PM,Saturday,20160409183310-196-00
74,PM,Saturday,20160409183651-197-01
74,PM,Saturday,20160409183903-198-01
74,PM,Saturday,20160409184001-199-01
74,PM,Saturday,20160409184219-200-01
75,PM,Saturday,20160409184808-201-00
75,PM,Saturday,20160409185203-202-01
75,PM,Saturday,20160409185322-203-00
75,PM,Saturday,20160409185406-204-01
75,PM,Saturday,20160409185533-205-01
75,PM,Saturday,20160409185640-206-01
75,PM,Saturday,20160409185827-207-00
76,PM,Saturday,20160409190520-208-01
76,PM,Saturday,20160409190621-209-01
76,PM,Saturday,20160409190644-210-01
76,PM,Saturday,20160409190720-211-01
76,PM,Saturday,20160409190732-212-01
77,PM,Saturday,20160409191642-213-00
77,PM,Saturday,20160409191710-214-00
77,PM,Saturday,20160409191915-215-00
78,PM,Saturday,20160409194440-216-00
79,PM,Saturday,20160409194623-217-00
79,PM,Saturday,20160409194746-218-00
79,PM,Saturday,20160409194831-219-00
79,PM,Saturday,20160409194844-220-00
79,PM,Saturday,20160409194951-221-01
79,PM,Saturday,20160409195247-222-00
79,PM,Saturday,20160409195322-223-01
79,PM,Saturday,20160409195423-224-01
79,PM,Saturday,20160409195446-225-00
79,PM,Saturday,20160409195604-226-01
79,PM,Saturday,20160409195728-227-01
79,PM,Saturday,20160409195816-228-01
79,PM,Saturday,20160409195835-229-00
80,PM,Saturday,20160409200020-230-00
80,PM,Saturday,20160409200053-231-00
80,PM,Saturday,20160409200135-232-00
80,PM,Saturday,20160409200148-233-01
80,PM,Saturday,20160409200209-234-00
80,PM,Saturday,20160409200231-235-01
80,PM,Saturday,20160409200305-236-01
80,PM,Saturday,20160409200345-237-00
80,PM,Saturday,20160409200539-238-00
80,PM,Saturday,20160409200936-239-00
80,PM,Saturday,20160409201109-240-01
80,PM,Saturday,20160409201143-241-01
80,PM,Saturday,20160409201204-242-00
81,PM,Saturday,20160409201743-243-01
81,PM,Saturday,20160409202446-244-00
81,PM,Saturday,20160409202516-245-01
82,PM,Saturday,20160409203545-246-00
82,PM,Saturday,20160409203604-247-01
82,PM,Saturday,20160409203717-248-00
82,PM,Saturday,20160409203750-249-00
83,PM,Saturday,20160409204628-250-01
83,PM,Saturday,20160409204820-251-00
83,PM,Saturday,20160409205731-252-01
84,PM,Saturday,20160409210235-253-00
84,PM,Saturday,20160409210344-254-00
84,PM,Saturday,20160409210444-255-00
84,PM,Saturday,20160409210501-256-01
84,PM,Saturday,20160409210628-257-01
84,PM,Saturday,20160409210738-258-00
84,PM,Saturday,20160409210801-259-01
85,PM,Saturday,20160409212133-260-00
85,PM,Saturday,20160409212810-261-01
85,PM,Saturday,20160409212938-262-01
86,PM,Saturday,20160409213041-263-01
89,PM,Saturday,20160409221523-264-00
90,PM,Saturday,20160409224034-265-01
90,PM,Saturday,20160409224052-266-01
90,PM,Saturday,20160409224426-267-00
91,PM,Saturday,20160409224522-268-00
91,PM,Saturday,20160409225106-269-01
91,PM,Saturday,20160409225208-270-00
91,PM,Saturday,20160409225418-271-01
91,PM,Saturday,20160409225516-272-01
91,PM,Saturday,20160409225535-273-00
91,PM,Saturday,20160409225630-274-01
91,PM,Saturday,20160409225724-275-01
91,PM,Saturday,20160409225745-276-00
91,PM,Saturday,20160409225816-277-01
91,PM,Saturday,20160409225855-278-00
92,PM,Saturday,20160409230033-279-01
92,PM,Saturday,20160409230142-280-00
92,PM,Saturday,20160409230201-281-00
92,PM,Saturday,20160409230501-282-01
94,PM,Saturday,20160409233303-283-00
0,AM,Sunday,20160410000111-284-00
0,AM,Sunday,20160410000329-285-00
0,AM,Sunday,20160410000652-286-00
0,AM,Sunday,20160410000732-287-01
2,AM,Sunday,20160410003139-288-00
2,AM,Sunday,20160410004303-289-00
2,AM,Sunday,20160410004406-290-00
4,AM,Sunday,20160410010605-291-01
4,AM,Sunday,20160410010748-292-00
6,AM,Sunday,20160410013258-293-01
6,AM,Sunday,20160410013648-294-01
6,AM,Sunday,20160410013752-295-01
7,AM,Sunday,20160410014654-296-00
7,AM,Sunday,20160410014719-297-01
7,AM,Sunday,20160410014746-298-00
7,AM,Sunday,20160410014810-299-01
7,AM,Sunday,20160410014913-300-01
7,AM,Sunday,20160410014958-301-00
7,AM,Sunday,20160410015016-302-01
7,AM,Sunday,20160410015144-303-01
7,AM,Sunday,20160410015207-304-01
19,AM,Sunday,20160410045920-305-00
24,AM,Sunday,20160410060335-306-01
24,AM,Sunday,20160410060507-307-01
24,AM,Sunday,20160410060601-308-01
25,AM,Sunday,20160410062139-309-01
25,AM,Sunday,20160410062345-310-00
25,AM,Sunday,20160410062459-311-01
25,AM,Sunday,20160410062543-312-01
25,AM,Sunday,20160410062630-313-00
25,AM,Sunday,20160410062721-314-00
26,AM,Sunday,20160410063719-315-01
26,AM,Sunday,20160410064005-316-00
26,AM,Sunday,20160410064133-317-01
26,AM,Sunday,20160410064228-318-00
26,AM,Sunday,20160410064351-319-01
27,AM,Sunday,20160410064610-320-01
27,AM,Sunday,20160410064832-321-00
27,AM,Sunday,20160410064859-322-00
27,AM,Sunday,20160410065112-323-00
27,AM,Sunday,20160410065210-324-00
27,AM,Sunday,20160410065233-325-01
29,AM,Sunday,20160410071943-326-00
29,AM,Sunday,20160410072049-327-00
29,AM,Sunday,20160410072742-328-01
29,AM,Sunday,20160410072858-329-00
29,AM,Sunday,20160410072936-330-01
30,AM,Sunday,20160410073038-331-00
30,AM,Sunday,20160410073141-332-00
30,AM,Sunday,20160410073244-333-00
30,AM,Sunday,20160410073309-334-01
30,AM,Sunday,20160410073435-335-01
30,AM,Sunday,20160410074043-336-00
33,AM,Sunday,20160410081758-337-00
33,AM,Sunday,20160410081938-338-00
33,AM,Sunday,20160410081953-339-00
33,AM,Sunday,20160410082147-340-01
34,AM,Sunday,20160410083018-341-00
34,AM,Sunday,20160410083743-342-00
34,AM,Sunday,20160410083914-343-00
36,AM,Sunday,20160410090529-344-01
36,AM,Sunday,20160410091119-345-01
36,AM,Sunday,20160410091215-346-01
36,AM,Sunday,20160410091336-347-01
36,AM,Sunday,20160410091415-348-01
36,AM,Sunday,20160410091454-349-01
37,AM,Sunday,20160410091553-350-01
37,AM,Sunday,20160410091637-351-00
37,AM,Sunday,20160410091922-352-01
38,AM,Sunday,20160410093032-353-01
38,AM,Sunday,20160410093103-354-00
38,AM,Sunday,20160410093149-355-01
38,AM,Sunday,20160410093245-356-00
38,AM,Sunday,20160410093327-357-00
39,AM,Sunday,20160410094547-358-01
39,AM,Sunday,20160410094616-359-01
39,AM,Sunday,20160410095230-360-00
39,AM,Sunday,20160410095254-361-01
39,AM,Sunday,20160410095352-362-00
39,AM,Sunday,20160410095424-363-00
39,AM,Sunday,20160410095524-364-00
39,AM,Sunday,20160410095554-365-01
39,AM,Sunday,20160410095708-366-00
39,AM,Sunday,20160410095739-367-01
40,AM,Sunday,20160410100008-368-01
40,AM,Sunday,20160410100347-369-01
40,AM,Sunday,20160410100444-370-01
40,AM,Sunday,20160410100903-371-00
40,AM,Sunday,20160410100937-372-01
40,AM,Sunday,20160410101014-373-00
40,AM,Sunday,20160410101041-374-00
40,AM,Sunday,20160410101331-375-01
40,AM,Sunday,20160410101451-376-01
41,AM,Sunday,20160410101512-377-00
41,AM,Sunday,20160410101559-378-01
41,AM,Sunday,20160410101839-379-00
41,AM,Sunday,20160410101921-380-00
41,AM,Sunday,20160410102032-381-01
41,AM,Sunday,20160410102241-382-01
41,AM,Sunday,20160410102922-383-01
42,AM,Sunday,20160410103058-384-01
42,AM,Sunday,20160410103128-385-01
42,AM,Sunday,20160410103229-386-01
42,AM,Sunday,20160410103308-387-01
42,AM,Sunday,20160410103542-388-00
42,AM,Sunday,20160410103716-389-01
42,AM,Sunday,20160410103731-390-01
42,AM,Sunday,20160410103806-391-01
42,AM,Sunday,20160410103855-392-01
42,AM,Sunday,20160410103937-393-01
42,AM,Sunday,20160410104138-394-00
42,AM,Sunday,20160410104318-395-01
42,AM,Sunday,20160410104348-396-01
42,AM,Sunday,20160410104426-397-01
42,AM,Sunday,20160410104451-398-00
43,AM,Sunday,20160410104648-399-00
43,AM,Sunday,20160410104745-400-00
43,AM,Sunday,20160410104812-401-00
43,AM,Sunday,20160410104925-402-00
43,AM,Sunday,20160410104950-403-01
43,AM,Sunday,20160410105826-01-01
44,AM,Sunday,20160410110034-02-01
44,AM,Sunday,20160410110139-03-00
44,AM,Sunday,20160410110306-04-00
44,AM,Sunday,20160410110320-05-01
44,AM,Sunday,20160410110407-06-00
44,AM,Sunday,20160410110425-07-01
44,AM,Sunday,20160410110454-08-01
44,AM,Sunday,20160410111240-09-01
44,AM,Sunday,20160410111446-10-00
45,AM,Sunday,20160410112404-11-00
45,AM,Sunday,20160410112454-12-00
46,AM,Sunday,20160410113530-13-01
46,AM,Sunday,20160410113625-14-00
46,AM,Sunday,20160410113654-15-01
46,AM,Sunday,20160410114003-16-01
46,AM,Sunday,20160410114033-17-00
47,AM,Sunday,20160410114923-18-00
47,AM,Sunday,20160410115013-19-00
47,AM,Sunday,20160410115037-20-01
47,AM,Sunday,20160410115129-21-01
48,PM,Sunday,20160410120502-22-01
48,PM,Sunday,20160410121347-23-01
48,PM,Sunday,20160410121418-24-01
49,PM,Sunday,20160410121629-25-00
49,PM,Sunday,20160410121936-26-01
49,PM,Sunday,20160410122003-27-01
49,PM,Sunday,20160410122432-28-01
50,PM,Sunday,20160410123436-29-00
50,PM,Sunday,20160410124208-30-00
50,PM,Sunday,20160410124433-31-01
51,PM,Sunday,20160410124535-32-01
51,PM,Sunday,20160410124606-33-01
51,PM,Sunday,20160410124717-34-00
51,PM,Sunday,20160410124800-35-00
51,PM,Sunday,20160410124829-36-00
51,PM,Sunday,20160410125007-37-01
51,PM,Sunday,20160410125157-38-01
51,PM,Sunday,20160410125216-39-00
51,PM,Sunday,20160410125329-40-01
51,PM,Sunday,20160410125356-41-01
51,PM,Sunday,20160410125641-42-00
51,PM,Sunday,20160410125804-43-00
51,PM,Sunday,20160410125854-44-01
51,PM,Sunday,20160410125925-45-00
52,PM,Sunday,20160410130003-46-00
52,PM,Sunday,20160410130202-47-00
52,PM,Sunday,20160410130229-48-00
52,PM,Sunday,20160410130419-49-01
52,PM,Sunday,20160410130513-50-00
52,PM,Sunday,20160410130609-51-00
52,PM,Sunday,20160410130720-52-00
52,PM,Sunday,20160410130804-53-00
52,PM,Sunday,20160410130902-54-01
52,PM,Sunday,20160410130934-55-01
52,PM,Sunday,20160410131003-56-00
52,PM,Sunday,20160410131019-57-01
52,PM,Sunday,20160410131118-58-01
52,PM,Sunday,20160410131147-59-01
52,PM,Sunday,20160410131225-60-00
53,PM,Sunday,20160410131541-61-00
53,PM,Sunday,20160410131737-62-00
53,PM,Sunday,20160410131812-63-00
53,PM,Sunday,20160410131837-64-00
53,PM,Sunday,20160410131934-65-01
53,PM,Sunday,20160410132025-66-00
53,PM,Sunday,20160410132150-67-01
53,PM,Sunday,20160410132214-68-01
53,PM,Sunday,20160410132246-69-00
53,PM,Sunday,20160410132332-70-00
53,PM,Sunday,20160410132351-71-00
53,PM,Sunday,20160410132446-72-00
53,PM,Sunday,20160410132530-73-00
53,PM,Sunday,20160410132819-74-01
53,PM,Sunday,20160410132911-75-00
54,PM,Sunday,20160410133102-76-01
54,PM,Sunday,20160410133721-77-01
54,PM,Sunday,20160410133809-78-00
54,PM,Sunday,20160410133835-79-01
54,PM,Sunday,20160410133920-80-01
54,PM,Sunday,20160410134022-81-00
54,PM,Sunday,20160410134150-82-01
55,PM,Sunday,20160410134545-83-01
55,PM,Sunday,20160410134607-84-00
55,PM,Sunday,20160410134655-85-00
55,PM,Sunday,20160410134750-86-00
55,PM,Sunday,20160410134921-87-01
55,PM,Sunday,20160410135034-88-01
55,PM,Sunday,20160410135106-89-00
55,PM,Sunday,20160410135516-90-00
55,PM,Sunday,20160410135946-91-01
56,PM,Sunday,20160410140122-92-01
56,PM,Sunday,20160410140136-93-01
56,PM,Sunday,20160410140156-94-01
56,PM,Sunday,20160410140237-95-01
56,PM,Sunday,20160410141301-96-00
56,PM,Sunday,20160410141447-97-00
57,PM,Sunday,20160410141517-98-00
57,PM,Sunday,20160410141613-99-00
57,PM,Sunday,20160410141643-100-00
57,PM,Sunday,20160410141740-101-00
57,PM,Sunday,20160410141820-102-00
57,PM,Sunday,20160410141843-103-01
57,PM,Sunday,20160410142017-104-00
57,PM,Sunday,20160410142035-105-01
57,PM,Sunday,20160410142110-106-01
57,PM,Sunday,20160410142301-107-01
57,PM,Sunday,20160410142525-108-00
57,PM,Sunday,20160410142555-109-00
57,PM,Sunday,20160410142625-110-01
58,PM,Sunday,20160410143039-111-00
58,PM,Sunday,20160410143116-112-00
58,PM,Sunday,20160410143213-113-00
58,PM,Sunday,20160410143249-114-00
58,PM,Sunday,20160410143613-115-00
58,PM,Sunday,20160410143636-116-01
58,PM,Sunday,20160410143808-117-01
58,PM,Sunday,20160410143853-118-00
58,PM,Sunday,20160410143935-119-00
58,PM,Sunday,20160410144029-120-00
58,PM,Sunday,20160410144113-121-00
58,PM,Sunday,20160410144251-122-01
58,PM,Sunday,20160410144424-123-01
59,PM,Sunday,20160410144614-124-01
59,PM,Sunday,20160410144657-125-00
59,PM,Sunday,20160410144923-126-00
59,PM,Sunday,20160410144947-127-01
68,PM,Sunday,20160410170906-208-00
68,PM,Sunday,20160410170944-209-01
68,PM,Sunday,20160410171011-210-01
68,PM,Sunday,20160410171045-211-01
68,PM,Sunday,20160410171059-212-01
68,PM,Sunday,20160410171259-213-01
68,PM,Sunday,20160410171452-214-00
69,PM,Sunday,20160410171601-215-00
69,PM,Sunday,20160410171615-216-01
69,PM,Sunday,20160410171724-217-00
69,PM,Sunday,20160410172925-218-01
70,PM,Sunday,20160410173107-219-00
70,PM,Sunday,20160410173133-220-01
70,PM,Sunday,20160410173310-221-00
70,PM,Sunday,20160410173629-222-01
70,PM,Sunday,20160410173710-223-00
70,PM,Sunday,20160410173748-224-01
70,PM,Sunday,20160410173955-225-01
71,PM,Sunday,20160410174914-226-01
71,PM,Sunday,20160410175014-227-00
71,PM,Sunday,20160410175217-228-00
71,PM,Sunday,20160410175441-229-01
71,PM,Sunday,20160410175513-230-01
71,PM,Sunday,20160410175621-231-00
71,PM,Sunday,20160410175642-232-00
71,PM,Sunday,20160410175715-233-00
72,PM,Sunday,20160410180236-234-01
73,PM,Sunday,20160410181629-235-01
73,PM,Sunday,20160410181846-236-00
73,PM,Sunday,20160410181948-237-01
73,PM,Sunday,20160410182229-238-01
73,PM,Sunday,20160410182339-239-00
73,PM,Sunday,20160410182545-240-00
73,PM,Sunday,20160410182619-241-00
73,PM,Sunday,20160410182718-242-00
73,PM,Sunday,20160410182916-243-01
74,PM,Sunday,20160410183356-244-00
74,PM,Sunday,20160410183611-245-01
75,PM,Sunday,20160410184532-246-01
75,PM,Sunday,20160410184730-247-00
75,PM,Sunday,20160410185302-248-00
75,PM,Sunday,20160410185347-249-01
75,PM,Sunday,20160410185425-250-01
75,PM,Sunday,20160410185521-251-00
75,PM,Sunday,20160410185542-252-00
75,PM,Sunday,20160410185636-253-01
75,PM,Sunday,20160410185801-254-01
75,PM,Sunday,20160410185913-255-01
76,PM,Sunday,20160410190006-256-01
76,PM,Sunday,20160410190051-257-00
76,PM,Sunday,20160410190220-258-00
76,PM,Sunday,20160410190520-259-01
76,PM,Sunday,20160410190635-260-01
76,PM,Sunday,20160410190832-261-01
76,PM,Sunday,20160410190947-262-00
76,PM,Sunday,20160410191108-263-00
76,PM,Sunday,20160410191314-264-01
76,PM,Sunday,20160410191407-265-01
76,PM,Sunday,20160410191448-266-01
77,PM,Sunday,20160410191524-267-01
77,PM,Sunday,20160410191746-268-01
77,PM,Sunday,20160410191851-269-01
77,PM,Sunday,20160410191930-270-00
77,PM,Sunday,20160410192055-271-01
77,PM,Sunday,20160410192158-272-01
77,PM,Sunday,20160410192312-273-01
77,PM,Sunday,20160410192348-274-01
77,PM,Sunday,20160410192423-275-00
77,PM,Sunday,20160410192610-276-00
77,PM,Sunday,20160410192639-277-01
77,PM,Sunday,20160410192839-278-01
78,PM,Sunday,20160410193042-279-00
78,PM,Sunday,20160410193454-280-01
78,PM,Sunday,20160410193509-281-01
78,PM,Sunday,20160410193604-282-00
78,PM,Sunday,20160410193826-283-00
78,PM,Sunday,20160410193905-284-00
78,PM,Sunday,20160410194107-285-00
78,PM,Sunday,20160410194341-286-01
78,PM,Sunday,20160410194457-287-00
79,PM,Sunday,20160410194529-288-00
79,PM,Sunday,20160410194737-289-00
79,PM,Sunday,20160410194851-290-00
79,PM,Sunday,20160410194931-291-01
79,PM,Sunday,20160410195001-292-00
79,PM,Sunday,20160410195017-293-00
79,PM,Sunday,20160410195120-294-00
79,PM,Sunday,20160410195144-295-00
79,PM,Sunday,20160410195215-296-00
79,PM,Sunday,20160410195357-297-01
80,PM,Sunday,20160410200441-298-00
80,PM,Sunday,20160410200635-299-01
80,PM,Sunday,20160410201242-300-00
80,PM,Sunday,20160410201427-301-01
81,PM,Sunday,20160410201516-302-00
81,PM,Sunday,20160410201554-303-00
81,PM,Sunday,20160410201626-304-01
81,PM,Sunday,20160410201837-305-01
81,PM,Sunday,20160410202304-306-00
81,PM,Sunday,20160410202454-307-01
83,PM,Sunday,20160410205401-308-01
84,PM,Sunday,20160410210231-309-00
84,PM,Sunday,20160410210333-310-00
84,PM,Sunday,20160410210513-311-01
84,PM,Sunday,20160410210630-312-01
84,PM,Sunday,20160410210651-313-01
84,PM,Sunday,20160410210754-314-01
84,PM,Sunday,20160410211042-315-01
84,PM,Sunday,20160410211134-316-00
84,PM,Sunday,20160410211358-317-01
84,PM,Sunday,20160410211427-318-01
84,PM,Sunday,20160410211452-319-01
85,PM,Sunday,20160410211709-320-01
85,PM,Sunday,20160410212126-321-01
85,PM,Sunday,20160410212139-322-01
