ampm,day,id
PM,Saturday,20160409174538-179-01
PM,Saturday,20160409174724-180-00
PM,Saturday,20160409174929-181-01
PM,Saturday,20160409175044-182-00
PM,Saturday,20160409175232-183-01
PM,Saturday,20160409175255-184-01
PM,Saturday,20160409175318-185-00
PM,Saturday,20160409175508-186-01
PM,Saturday,20160409175601-187-00
PM,Saturday,20160409175751-188-00
PM,Saturday,20160409175824-189-00
PM,Saturday,20160409175914-190-00
PM,Saturday,20160409180024-191-00
PM,Saturday,20160409180129-192-01
PM,Saturday,20160409180356-193-00
PM,Saturday,20160409180515-194-01
PM,Saturday,20160409182152-195-00
PM,Saturday,20160409183310-196-00
PM,Saturday,20160409183651-197-01
PM,Saturday,20160409183903-198-01
PM,Saturday,20160409184001-199-01
PM,Saturday,20160409184219-200-01
PM,Saturday,20160409184808-201-00
PM,Saturday,20160409185203-202-01
PM,Saturday,20160409185322-203-00
PM,Saturday,20160409185406-204-01
PM,Saturday,20160409185533-205-01
PM,Saturday,20160409185640-206-01
PM,Saturday,20160409185827-207-00
PM,Saturday,20160409190520-208-01
PM,Saturday,20160409190621-209-01
PM,Saturday,20160409190644-210-01
PM,Saturday,20160409190720-211-01
PM,Saturday,20160409190732-212-01
PM,Saturday,20160409191642-213-00
PM,Saturday,20160409191710-214-00
PM,Saturday,20160409191915-215-00
PM,Saturday,20160409194440-216-00
PM,Saturday,20160409194623-217-00
PM,Saturday,20160409194746-218-00
PM,Saturday,20160409194831-219-00
PM,Saturday,20160409194844-220-00
PM,Saturday,20160409194951-221-01
PM,Saturday,20160409195247-222-00
PM,Saturday,20160409195322-223-01
PM,Saturday,20160409195423-224-01
PM,Saturday,20160409195446-225-00
PM,Saturday,20160409195604-226-01
PM,Saturday,20160409195728-227-01
PM,Saturday,20160409195816-228-01
PM,Saturday,20160409195835-229-00
PM,Saturday,20160409200020-230-00
PM,Saturday,20160409200053-231-00
PM,Saturday,20160409200135-232-00
PM,Saturday,20160409200148-233-01
PM,Saturday,20160409200209-234-00
PM,Saturday,20160409200231-235-01
PM,Saturday,20160409200305-236-01
PM,Saturday,20160409200345-237-00
PM,Saturday,20160409200539-238-00
PM,Saturday,20160409200936-239-00
PM,Saturday,20160409201109-240-01
PM,Saturday,20160409201143-241-01
PM,Saturday,20160409201204-242-00
PM,Saturday,20160409201743-243-01
PM,Saturday,20160409202446-244-00
PM,Saturday,20160409202516-245-01
PM,Saturday,20160409203545-246-00
PM,Saturday,20160409203604-247-01
PM,Saturday,20160409203717-248-00
PM,Saturday,20160409203750-249-00
PM,Saturday,20160409204628-250-01
PM,Saturday,20160409204820-251-00
PM,Saturday,20160409205731-252-01
PM,Saturday,20160409210235-253-00
PM,Saturday,20160409210344-254-00
PM,Saturday,20160409210444-255-00
PM,Saturday,20160409210501-256-01
PM,Saturday,20160409210628-257-01
PM,Saturday,20160409210738-258-00
PM,Saturday,20160409210801-259-01
PM,Saturday,20160409212133-260-00
PM,Saturday,20160409212810-261-01
PM,Saturday,20160409212938-262-01
PM,Saturday,20160409213041-263-01
PM,Saturday,20160409221523-264-00
PM,Saturday,20160409224034-265-01
PM,Saturday,20160409224052-266-01
PM,Saturday,20160409224426-267-00
PM,Saturday,20160409224522-268-00
PM,Saturday,20160409225106-269-01
PM,Saturday,20160409225208-270-00
PM,Saturday,20160409225418-271-01
PM,Saturday,20160409225516-272-01
PM,Saturday,20160409225535-273-00
PM,Saturday,20160409225630-274-01
PM,Saturday,20160409225724-275-01
PM,Saturday,20160409225745-276-00
PM,Saturday,20160409225816-277-01
PM,Saturday,20160409225855-278-00
PM,Saturday,20160409230033-279-01
PM,Saturday,20160409230142-280-00
PM,Saturday,20160409230201-281-00
PM,Saturday,20160409230501-282-01
PM,Saturday,20160409233303-283-00
AM,Sunday,20160410000111-284-00
AM,Sunday,20160410000329-285-00
AM,Sunday,20160410000652-286-00
AM,Sunday,20160410000732-287-01
AM,Sunday,20160410003139-288-00
AM,Sunday,20160410004303-289-00
AM,Sunday,20160410004406-290-00
AM,Sunday,20160410010605-291-01
AM,Sunday,20160410010748-292-00
AM,Sunday,20160410013258-293-01
AM,Sunday,20160410013648-294-01
AM,Sunday,20160410013752-295-01
AM,Sunday,20160410014654-296-00
AM,Sunday,20160410014719-297-01
AM,Sunday,20160410014746-298-00
AM,Sunday,20160410014810-299-01
AM,Sunday,20160410014913-300-01
AM,Sunday,20160410014958-301-00
AM,Sunday,20160410015016-302-01
AM,Sunday,20160410015144-303-01
AM,Sunday,20160410015207-304-01
AM,Sunday,20160410045920-305-00
AM,Sunday,20160410060335-306-01
AM,Sunday,20160410060507-307-01
AM,Sunday,20160410060601-308-01
AM,Sunday,20160410062139-309-01
AM,Sunday,20160410062345-310-00
AM,Sunday,20160410062459-311-01
AM,Sunday,20160410062543-312-01
AM,Sunday,20160410062630-313-00
AM,Sunday,20160410062721-314-00
AM,Sunday,20160410063719-315-01
AM,Sunday,20160410064005-316-00
AM,Sunday,20160410064133-317-01
AM,Sunday,20160410064228-318-00
AM,Sunday,20160410064351-319-01
AM,Sunday,20160410064610-320-01
AM,Sunday,20160410064832-321-00
AM,Sunday,20160410064859-322-00
AM,Sunday,20160410065112-323-00
AM,Sunday,20160410065210-324-00
AM,Sunday,20160410065233-325-01
AM,Sunday,20160410071943-326-00
AM,Sunday,20160410072049-327-00
AM,Sunday,20160410072742-328-01
AM,Sunday,20160410072858-329-00
AM,Sunday,20160410072936-330-01
AM,Sunday,20160410073038-331-00
AM,Sunday,20160410073141-332-00
AM,Sunday,20160410073244-333-00
AM,Sunday,20160410073309-334-01
AM,Sunday,20160410073435-335-01
AM,Sunday,20160410074043-336-00
AM,Sunday,20160410081758-337-00
AM,Sunday,20160410081938-338-00
AM,Sunday,20160410081953-339-00
AM,Sunday,20160410082147-340-01
AM,Sunday,20160410083018-341-00
AM,Sunday,20160410083743-342-00
AM,Sunday,20160410083914-343-00
AM,Sunday,20160410090529-344-01
AM,Sunday,20160410091119-345-01
AM,Sunday,20160410091215-346-01
AM,Sunday,20160410091336-347-01
AM,Sunday,20160410091415-348-01
AM,Sunday,20160410091454-349-01
AM,Sunday,20160410091553-350-01
AM,Sunday,20160410091637-351-00
AM,Sunday,20160410091922-352-01
AM,Sunday,20160410093032-353-01
AM,Sunday,20160410093103-354-00
AM,Sunday,20160410093149-355-01
AM,Sunday,20160410093245-356-00
AM,Sunday,20160410093327-357-00
AM,Sunday,20160410094547-358-01
AM,Sunday,20160410094616-359-01
AM,Sunday,20160410095230-360-00
AM,Sunday,20160410095254-361-01
AM,Sunday,20160410095352-362-00
AM,Sunday,20160410095424-363-00
AM,Sunday,20160410095524-364-00
AM,Sunday,20160410095554-365-01
AM,Sunday,20160410095708-366-00
AM,Sunday,20160410095739-367-01
AM,Sunday,20160410100008-368-01
AM,Sunday,20160410100347-369-01
AM,Sunday,20160410100444-370-01
AM,Sunday,20160410100903-371-00
AM,Sunday,20160410100937-372-01
AM,Sunday,20160410101014-373-00
AM,Sunday,20160410101041-374-00
AM,Sunday,20160410101331-375-01
AM,Sunday,20160410101451-376-01
AM,Sunday,20160410101512-377-00
AM,Sunday,20160410101559-378-01
AM,Sunday,20160410101839-379-00
AM,Sunday,20160410101921-380-00
AM,Sunday,20160410102032-381-01
AM,Sunday,20160410102241-382-01
AM,Sunday,20160410102922-383-01
AM,Sunday,20160410103058-384-01
AM,Sunday,20160410103128-385-01
AM,Sunday,20160410103229-386-01
AM,Sunday,20160410103308-387-01
AM,Sunday,20160410103542-388-00
AM,Sunday,20160410103716-389-01
AM,Sunday,20160410103731-390-01
AM,Sunday,20160410103806-391-01
AM,Sunday,20160410103855-392-01
AM,Sunday,20160410103937-393-01
AM,Sunday,20160410104138-394-00
AM,Sunday,20160410104318-395-01
AM,Sunday,20160410104348-396-01
AM,Sunday,20160410104426-397-01
AM,Sunday,20160410104451-398-00
AM,Sunday,20160410104648-399-00
AM,Sunday,20160410104745-400-00
AM,Sunday,20160410104812-401-00
AM,Sunday,20160410104925-402-00
AM,Sunday,20160410104950-403-01
AM,Sunday,20160410105826-01-01
AM,Sunday,20160410110034-02-01
AM,Sunday,20160410110139-03-00
AM,Sunday,20160410110306-04-00
AM,Sunday,20160410110320-05-01
AM,Sunday,20160410110407-06-00
AM,Sunday,20160410110425-07-01
AM,Sunday,20160410110454-08-01
AM,Sunday,20160410111240-09-01
AM,Sunday,20160410111446-10-00
AM,Sunday,20160410112404-11-00
AM,Sunday,20160410112454-12-00
AM,Sunday,20160410113530-13-01
AM,Sunday,20160410113625-14-00
AM,Sunday,20160410113654-15-01
AM,Sunday,20160410114003-16-01
AM,Sunday,20160410114033-17-00
AM,Sunday,20160410114923-18-00
AM,Sunday,20160410115013-19-00
AM,Sunday,20160410115037-20-01
AM,Sunday,20160410115129-21-01
PM,Sunday,20160410120502-22-01
PM,Sunday,20160410121347-23-01
PM,Sunday,20160410121418-24-01
PM,Sunday,20160410121629-25-00
PM,Sunday,20160410121936-26-01
PM,Sunday,20160410122003-27-01
PM,Sunday,20160410122432-28-01
PM,Sunday,20160410123436-29-00
PM,Sunday,20160410124208-30-00
PM,Sunday,20160410124433-31-01
PM,Sunday,20160410124535-32-01
PM,Sunday,20160410124606-33-01
PM,Sunday,20160410124717-34-00
PM,Sunday,20160410124800-35-00
PM,Sunday,20160410124829-36-00
PM,Sunday,20160410125007-37-01
PM,Sunday,20160410125157-38-01
PM,Sunday,20160410125216-39-00
PM,Sunday,20160410125329-40-01
PM,Sunday,20160410125356-41-01
PM,Sunday,20160410125641-42-00
PM,Sunday,20160410125804-43-00
PM,Sunday,20160410125854-44-01
PM,Sunday,20160410125925-45-00
PM,Sunday,20160410130003-46-00
PM,Sunday,20160410130202-47-00
PM,Sunday,20160410130229-48-00
PM,Sunday,20160410130419-49-01
PM,Sunday,20160410130513-50-00
PM,Sunday,20160410130609-51-00
PM,Sunday,20160410130720-52-00
PM,Sunday,20160410130804-53-00
PM,Sunday,20160410130902-54-01
PM,Sunday,20160410130934-55-01
PM,Sunday,20160410131003-56-00
PM,Sunday,20160410131019-57-01
PM,Sunday,20160410131118-58-01
PM,Sunday,20160410131147-59-01
PM,Sunday,20160410131225-60-00
PM,Sunday,20160410131541-61-00
PM,Sunday,20160410131737-62-00
PM,Sunday,20160410131812-63-00
PM,Sunday,20160410131837-64-00
PM,Sunday,20160410131934-65-01
PM,Sunday,20160410132025-66-00
PM,Sunday,20160410132150-67-01
PM,Sunday,20160410132214-68-01
PM,Sunday,20160410132246-69-00
PM,Sunday,20160410132332-70-00
PM,Sunday,20160410132351-71-00
PM,Sunday,20160410132446-72-00
PM,Sunday,20160410132530-73-00
PM,Sunday,20160410132819-74-01
PM,Sunday,20160410132911-75-00
PM,Sunday,20160410133102-76-01
PM,Sunday,20160410133721-77-01
PM,Sunday,20160410133809-78-00
PM,Sunday,20160410133835-79-01
PM,Sunday,20160410133920-80-01
PM,Sunday,20160410134022-81-00
PM,Sunday,20160410134150-82-01
PM,Sunday,20160410134545-83-01
PM,Sunday,20160410134607-84-00
PM,Sunday,20160410134655-85-00
PM,Sunday,20160410134750-86-00
PM,Sunday,20160410134921-87-01
PM,Sunday,20160410135034-88-01
PM,Sunday,20160410135106-89-00
PM,Sunday,20160410135516-90-00
PM,Sunday,20160410135946-91-01
PM,Sunday,20160410140122-92-01
PM,Sunday,20160410140136-93-01
PM,Sunday,20160410140156-94-01
PM,Sunday,20160410140237-95-01
PM,Sunday,20160410141301-96-00
PM,Sunday,20160410141447-97-00
PM,Sunday,20160410141517-98-00
PM,Sunday,20160410141613-99-00
PM,Sunday,20160410141643-100-00
PM,Sunday,20160410141740-101-00
PM,Sunday,20160410141820-102-00
PM,Sunday,20160410141843-103-01
PM,Sunday,20160410142017-104-00
PM,Sunday,20160410142035-105-01
PM,Sunday,20160410142110-106-01
PM,Sunday,20160410142301-107-01
PM,Sunday,20160410142525-108-00
PM,Sunday,20160410142555-109-00
PM,Sunday,20160410142625-110-01
PM,Sunday,20160410143039-111-00
PM,Sunday,20160410143116-112-00
PM,Sunday,20160410143213-113-00
PM,Sunday,20160410143249-114-00
PM,Sunday,20160410143613-115-00
PM,Sunday,20160410143636-116-01
PM,Sunday,20160410143808-117-01
PM,Sunday,20160410143853-118-00
PM,Sunday,20160410143935-119-00
PM,Sunday,20160410144029-120-00
PM,Sunday,20160410144113-121-00
PM,Sunday,20160410144251-122-01
PM,Sunday,20160410144424-123-01
PM,Sunday,20160410144614-124-01
PM,Sunday,20160410144657-125-00
PM,Sunday,20160410144923-126-00
PM,Sunday,20160410144947-127-01
PM,Sunday,20160410170906-208-00
PM,Sunday,20160410170944-209-01
PM,Sunday,20160410171011-210-01
PM,Sunday,20160410171045-211-01
PM,Sunday,20160410171059-212-01
PM,Sunday,20160410171259-213-01
PM,Sunday,20160410171452-214-00
PM,Sunday,20160410171601-215-00
PM,Sunday,20160410171615-216-01
PM,Sunday,20160410171724-217-00
PM,Sunday,20160410172925-218-01
PM,Sunday,20160410173107-219-00
PM,Sunday,20160410173133-220-01
PM,Sunday,20160410173310-221-00
PM,Sunday,20160410173629-222-01
PM,Sunday,20160410173710-223-00
PM,Sunday,20160410173748-224-01
PM,Sunday,20160410173955-225-01
PM,Sunday,20160410174914-226-01
PM,Sunday,20160410175014-227-00
PM,Sunday,20160410175217-228-00
PM,Sunday,20160410175441-229-01
PM,Sunday,20160410175513-230-01
PM,Sunday,20160410175621-231-00
PM,Sunday,20160410175642-232-00
PM,Sunday,20160410175715-233-00
PM,Sunday,20160410180236-234-01
PM,Sunday,20160410181629-235-01
PM,Sunday,20160410181846-236-00
PM,Sunday,20160410181948-237-01
PM,Sunday,20160410182229-238-01
PM,Sunday,20160410182339-239-00
PM,Sunday,20160410182545-240-00
PM,Sunday,20160410182619-241-00
PM,Sunday,20160410182718-242-00
PM,Sunday,20160410182916-243-01
PM,Sunday,20160410183356-244-00
PM,Sunday,20160410183611-245-01
PM,Sunday,20160410184532-246-01
PM,Sunday,20160410184730-247-00
PM,Sunday,20160410185302-248-00
PM,Sunday,20160410185347-249-01
PM,Sunday,20160410185425-250-01
PM,Sunday,20160410185521-251-00
PM,Sunday,20160410185542-252-00
PM,Sunday,20160410185636-253-01
PM,Sunday,20160410185801-254-01
PM,Sunday,20160410185913-255-01
PM,Sunday,20160410190006-256-01
PM,Sunday,20160410190051-257-00
PM,Sunday,20160410190220-258-00
PM,Sunday,20160410190520-259-01
PM,Sunday,20160410190635-260-01
PM,Sunday,20160410190832-261-01
PM,Sunday,20160410190947-262-00
PM,Sunday,20160410191108-263-00
PM,Sunday,20160410191314-264-01
PM,Sunday,20160410191407-265-01
PM,Sunday,20160410191448-266-01
PM,Sunday,20160410191524-267-01
PM,Sunday,20160410191746-268-01
PM,Sunday,20160410191851-269-01
PM,Sunday,20160410191930-270-00
PM,Sunday,20160410192055-271-01
PM,Sunday,20160410192158-272-01
PM,Sunday,20160410192312-273-01
PM,Sunday,20160410192348-274-01
PM,Sunday,20160410192423-275-00
PM,Sunday,20160410192610-276-00
PM,Sunday,20160410192639-277-01
PM,Sunday,20160410192839-278-01
PM,Sunday,20160410193042-279-00
PM,Sunday,20160410193454-280-01
PM,Sunday,20160410193509-281-01
PM,Sunday,20160410193604-282-00
PM,Sunday,20160410193826-283-00
PM,Sunday,20160410193905-284-00
PM,Sunday,20160410194107-285-00
PM,Sunday,20160410194341-286-01
PM,Sunday,20160410194457-287-00
PM,Sunday,20160410194529-288-00
PM,Sunday,20160410194737-289-00
PM,Sunday,20160410194851-290-00
PM,Sunday,20160410194931-291-01
PM,Sunday,20160410195001-292-00
PM,Sunday,20160410195017-293-00
PM,Sunday,20160410195120-294-00
PM,Sunday,20160410195144-295-00
PM,Sunday,20160410195215-296-00
PM,Sunday,20160410195357-297-01
PM,Sunday,20160410200441-298-00
PM,Sunday,20160410200635-299-01
PM,Sunday,20160410201242-300-00
PM,Sunday,20160410201427-301-01
PM,Sunday,20160410201516-302-00
PM,Sunday,20160410201554-303-00
PM,Sunday,20160410201626-304-01
PM,Sunday,20160410201837-305-01
PM,Sunday,20160410202304-306-00
PM,Sunday,20160410202454-307-01
PM,Sunday,20160410205401-308-01
PM,Sunday,20160410210231-309-00
PM,Sunday,20160410210333-310-00
PM,Sunday,20160410210513-311-01
PM,Sunday,20160410210630-312-01
PM,Sunday,20160410210651-313-01
PM,Sunday,20160410210754-314-01
PM,Sunday,20160410211042-315-01
PM,Sunday,20160410211134-316-00
PM,Sunday,20160410211358-317-01
PM,Sunday,20160410211427-318-01
PM,Sunday,20160410211452-319-01
PM,Sunday,20160410211709-320-01
PM,Sunday,20160410212126-321-01
PM,Sunday,20160410212139-322-01
PM,Sunday,20160410212207-323-01
PM,Sunday,20160410212258-324-00
PM,Sunday,20160410212322-325-00
PM,Sunday,20160410212357-326-00
PM,Sunday,20160410212437-327-01
PM,Sunday,20160410212525-328-00
PM,Sunday,20160410212612-329-00
PM,Sunday,20160410212653-330-01
PM,Sunday,20160410212741-331-01
PM,Sunday,20160410212908-332-01
PM,Sunday,20160410213032-333-01
PM,Sunday,20160410213135-334-00
PM,Sunday,20160410213243-335-00
PM,Sunday,20160410213400-336-00
PM,Sunday,20160410213600-337-00
PM,Sunday,20160410214207-338-00
PM,Sunday,20160410214325-339-00
PM,Sunday,20160410214339-340-01
PM,Sunday,20160410214449-341-01
PM,Sunday,20160410214717-342-00
PM,Sunday,20160410214901-343-00
PM,Sunday,20160410220917-344-00
PM,Sunday,20160410221258-345-01
PM,Sunday,20160410221506-346-01
PM,Sunday,20160410222945-347-01
PM,Sunday,20160410223047-348-00
PM,Sunday,20160410223436-349-00
PM,Sunday,20160410223906-350-01
PM,Sunday,20160410224300-351-00
PM,Sunday,20160410224329-352-00
PM,Sunday,20160410224731-353-00
PM,Sunday,20160410225819-354-01
PM,Sunday,20160410230153-355-01
PM,Sunday,20160410230334-356-01
PM,Sunday,20160410230539-357-01
PM,Sunday,20160410230746-358-00
PM,Sunday,20160410234626-359-00
PM,Sunday,20160410234827-360-01
PM,Sunday,20160410234937-361-01
AM,Monday,20160411010325-362-00
AM,Monday,20160411065121-363-01
AM,Monday,20160411065244-364-01
AM,Monday,20160411065314-365-00
AM,Monday,20160411065349-366-00
AM,Monday,20160411065426-367-01
AM,Monday,20160411065507-368-00
AM,Monday,20160411065543-369-00
AM,Monday,20160411065618-370-01
AM,Monday,20160411065737-371-01
AM,Monday,20160411071115-372-00
AM,Monday,20160411071158-373-00
AM,Monday,20160411071323-374-01
AM,Monday,20160411071416-375-00
AM,Monday,20160411071607-376-01
AM,Monday,20160411072029-377-01
AM,Monday,20160411072114-378-01
AM,Monday,20160411072212-379-01
AM,Monday,20160411072245-380-00
AM,Monday,20160411072335-381-01
AM,Monday,20160411072432-382-01
AM,Monday,20160411072452-383-01
AM,Monday,20160411073127-384-01
AM,Monday,20160411073244-385-01
AM,Monday,20160411073303-386-00
AM,Monday,20160411073358-387-01
AM,Monday,20160411073413-388-01
AM,Monday,20160411073430-389-01
AM,Monday,20160411073448-390-01
AM,Monday,20160411073553-391-00
AM,Monday,20160411073649-392-00
AM,Monday,20160411080050-393-01
AM,Monday,20160411080343-394-00
AM,Monday,20160411080432-395-01
AM,Monday,20160411081033-396-01
AM,Monday,20160411081855-397-01
AM,Monday,20160411083140-398-00
AM,Monday,20160411083959-399-00
AM,Monday,20160411084726-400-01
AM,Monday,20160411084831-401-00
AM,Monday,20160411084902-402-01
AM,Monday,20160411084944-403-00
AM,Monday,20160411085156-404-01
AM,Monday,20160411085218-405-00
AM,Monday,20160411085317-406-00
AM,Monday,20160411085350-407-01
AM,Monday,20160411085452-408-01
AM,Monday,20160411085532-409-00
AM,Monday,20160411085606-410-01
AM,Monday,20160411085636-411-01
AM,Monday,20160411085708-412-01
AM,Monday,20160411085753-413-01
AM,Monday,20160411085845-414-01
AM,Monday,20160411090000-415-01
AM,Monday,20160411090027-416-00
AM,Monday,20160411090119-417-00
AM,Monday,20160411090152-418-00
AM,Monday,20160411090241-419-01
AM,Monday,20160411090331-420-01
AM,Monday,20160411090433-421-00
AM,Monday,20160411090520-422-01
AM,Monday,20160411090718-423-00
AM,Monday,20160411090736-424-00
AM,Monday,20160411090815-425-00
AM,Monday,20160411090853-426-00
AM,Monday,20160411090956-427-01
AM,Monday,20160411091321-428-00
AM,Monday,20160411091947-429-01
AM,Monday,20160411092253-430-00
AM,Monday,20160411092356-431-00
AM,Monday,20160411092745-432-01
AM,Monday,20160411093245-433-01
AM,Monday,20160411093420-434-00
AM,Monday,20160411093546-435-00
AM,Monday,20160411093702-436-00
AM,Monday,20160411093732-437-00
AM,Monday,20160411094146-438-01
AM,Monday,20160411094221-439-00
AM,Monday,20160411094309-440-01
AM,Monday,20160411094402-441-00
AM,Monday,20160411094439-442-00
AM,Monday,20160411094459-443-01
AM,Monday,20160411094600-444-01
AM,Monday,20160411094702-445-00
AM,Monday,20160411094833-446-00
AM,Monday,20160411095209-447-00
AM,Monday,20160411095844-448-00
AM,Monday,20160411095946-449-01
AM,Monday,20160411100308-450-00
AM,Monday,20160411100651-451-00
AM,Monday,20160411101108-452-00
AM,Monday,20160411105425-453-01
AM,Monday,20160411110548-454-00
AM,Monday,20160411111140-455-01
AM,Monday,20160411111216-456-01
AM,Monday,20160411111318-457-00
AM,Monday,20160411111431-458-00
AM,Monday,20160411111451-459-01
AM,Monday,20160411111544-460-01
AM,Monday,20160411111638-461-01
AM,Monday,20160411111705-462-00
AM,Monday,20160411111854-463-01
AM,Monday,20160411112049-464-01
AM,Monday,20160411112123-465-00
AM,Monday,20160411112621-466-00
AM,Monday,20160411112657-467-01
AM,Monday,20160411112847-468-01
AM,Monday,20160411113233-469-01
AM,Monday,20160411113621-470-01
AM,Monday,20160411114704-471-01
AM,Monday,20160411114827-472-01
AM,Monday,20160411115016-473-00
AM,Monday,20160411115214-474-00
AM,Monday,20160411115247-475-01
PM,Monday,20160411120109-476-01
PM,Monday,20160411120159-477-01
PM,Monday,20160411120232-478-00
PM,Monday,20160411120305-479-00
PM,Monday,20160411120337-480-00
PM,Monday,20160411120351-481-01
PM,Monday,20160411120940-482-01
PM,Monday,20160411121003-483-00
PM,Monday,20160411121230-484-01
PM,Monday,20160411123020-485-01
PM,Monday,20160411124717-486-01
PM,Monday,20160411125518-487-00
PM,Monday,20160411130411-488-00
PM,Monday,20160411131000-489-00
PM,Monday,20160411132250-490-00
PM,Monday,20160411132334-491-00
PM,Monday,20160411132348-492-01
PM,Monday,20160411132409-493-01
PM,Monday,20160411133224-494-01
PM,Monday,20160411133330-495-00
PM,Monday,20160411140007-496-01
PM,Monday,20160411140240-497-00
PM,Monday,20160411140600-498-01
PM,Monday,20160411140824-499-01
PM,Monday,20160411141201-500-00
PM,Monday,20160411141511-501-00
PM,Monday,20160411142335-502-01
PM,Monday,20160411142427-503-00
PM,Monday,20160411142607-504-00
PM,Monday,20160411142656-505-00
PM,Monday,20160411143045-506-00
PM,Monday,20160411143142-507-00
PM,Monday,20160411145032-508-00
PM,Monday,20160411145048-509-00
PM,Monday,20160411145247-510-00
PM,Monday,20160411145732-511-01
PM,Monday,20160411150509-512-01
PM,Monday,20160411150618-513-00
PM,Monday,20160411151212-514-00
PM,Monday,20160411151537-515-01
PM,Monday,20160411153647-516-00
PM,Monday,20160411154531-517-00
PM,Monday,20160411155858-518-01
PM,Monday,20160411160616-519-01
PM,Monday,20160411160846-520-00
PM,Monday,20160411165352-521-01
PM,Monday,20160411165422-522-01
PM,Monday,20160411170108-523-00
PM,Monday,20160411170157-524-01
PM,Monday,20160411170626-525-00
PM,Monday,20160411172625-526-01
PM,Monday,20160411175423-527-01
PM,Monday,20160411175502-528-01
PM,Monday,20160411175721-529-01
PM,Monday,20160411175755-530-01
PM,Monday,20160411180056-01-01
PM,Monday,20160411180122-02-01
PM,Monday,20160411180135-03-01
PM,Monday,20160411180210-04-00
PM,Monday,20160411180326-05-00
PM,Monday,20160411180402-06-01
PM,Monday,20160411180434-07-00
PM,Monday,20160411180600-08-00
PM,Monday,20160411180841-09-00
PM,Monday,20160411180958-10-00
PM,Monday,20160411181433-11-01
PM,Monday,20160411181554-12-00
PM,Monday,20160411182426-13-00
PM,Monday,20160411182528-14-00
PM,Monday,20160411182724-15-00
PM,Monday,20160411182936-16-01
PM,Monday,20160411183633-01-01
PM,Monday,20160411183735-02-00
PM,Monday,20160411184020-03-00
PM,Monday,20160411184111-04-00
PM,Monday,20160411184219-05-01
PM,Monday,20160411184302-06-00
PM,Monday,20160411184324-07-01
PM,Monday,20160411184521-08-00
PM,Monday,20160411184606-09-00
PM,Monday,20160411184657-10-01
PM,Monday,20160411184804-11-00
PM,Monday,20160411185010-12-01
PM,Monday,20160411185028-13-01
PM,Monday,20160411185040-14-00
PM,Monday,20160411185150-15-01
PM,Monday,20160411185241-16-01
PM,Monday,20160411185356-17-00
PM,Monday,20160411185632-18-01
PM,Monday,20160411185647-19-01
PM,Monday,20160411185659-20-01
PM,Monday,20160411185824-21-00
PM,Monday,20160411185853-22-01
PM,Monday,20160411190649-23-01
PM,Monday,20160411191110-24-00
PM,Monday,20160411191714-25-00
PM,Monday,20160411191825-26-01
PM,Monday,20160411192156-27-00
PM,Monday,20160411192239-28-00
PM,Monday,20160411192505-29-01
PM,Monday,20160411192601-30-00
PM,Monday,20160411192801-31-01
PM,Monday,20160411193301-32-00
PM,Monday,20160411193753-33-00
PM,Monday,20160411193915-34-00
PM,Monday,20160411194009-35-00
PM,Monday,20160411194139-36-01
PM,Monday,20160411194510-37-00
PM,Monday,20160411194734-38-01
PM,Monday,20160411194847-39-00
PM,Monday,20160411194956-40-00
PM,Monday,20160411195457-41-00
PM,Monday,20160411195531-42-00
PM,Monday,20160411195734-43-00
PM,Monday,20160411195817-44-00
PM,Monday,20160411200215-45-00
PM,Monday,20160411200449-46-01
PM,Monday,20160411200627-47-00
PM,Monday,20160411200816-48-01
PM,Monday,20160411200918-49-00
PM,Monday,20160411200937-50-01
PM,Monday,20160411201047-51-00
PM,Monday,20160411201353-52-00
PM,Monday,20160411201445-53-00
PM,Monday,20160411201530-54-00
PM,Monday,20160411201753-55-00
PM,Monday,20160411201905-56-00
PM,Monday,20160411202144-57-00
PM,Monday,20160411202318-58-00
PM,Monday,20160411202358-59-00
PM,Monday,20160411202812-60-01
PM,Monday,20160411202826-61-00
PM,Monday,20160411203035-62-01
PM,Monday,20160411205851-63-01
PM,Monday,20160411220332-64-01
PM,Monday,20160411220408-65-00
PM,Monday,20160411220447-66-00
PM,Monday,20160411220535-67-00
PM,Monday,20160411220558-68-01
PM,Monday,20160411220756-69-01
PM,Monday,20160411221208-70-01
PM,Monday,20160411221335-71-00
PM,Monday,20160411221901-72-01
PM,Monday,20160411222234-73-00
PM,Monday,20160411222457-74-01
PM,Monday,20160411222622-75-01
PM,Monday,20160411223300-76-00
PM,Monday,20160411223607-77-01
PM,Monday,20160411223650-78-00
PM,Monday,20160411223957-79-00
PM,Monday,20160411224144-80-01
PM,Monday,20160411224230-81-01
PM,Monday,20160411230557-82-00
PM,Monday,20160411230931-83-00
PM,Monday,20160411231122-84-01
PM,Monday,20160411231447-85-00
PM,Monday,20160411231606-86-01
AM,Tuesday,20160412071033-87-00
AM,Tuesday,20160412071108-88-00
AM,Tuesday,20160412071259-89-01
AM,Tuesday,20160412071324-90-00
AM,Tuesday,20160412071428-91-01
AM,Tuesday,20160412071521-92-00
AM,Tuesday,20160412071556-93-00
AM,Tuesday,20160412072714-94-00
AM,Tuesday,20160412072846-95-01
AM,Tuesday,20160412072910-96-01
AM,Tuesday,20160412073340-97-01
AM,Tuesday,20160412074256-98-00
AM,Tuesday,20160412074320-99-01
AM,Tuesday,20160412074428-100-00
