interval,ampm,week,day,id
53,PM,26,Friday,20160701131643-6721-01
90,PM,26,Thursday,20160630224212-6572-00
43,AM,26,Thursday,20160630104815-6416-00
31,AM,26,Monday,20160627075035-5563-00
91,PM,26,Thursday,20160630224906-6576-00
54,PM,26,Friday,20160701134130-6722-00
55,PM,26,Friday,20160701134849-6727-00
48,PM,26,Wednesday,20160629120247-6149-01
12,AM,26,Friday,20160701030646-6596-00
44,AM,26,Thursday,20160630110335-6424-00
32,AM,26,Monday,20160627081147-5573-00
58,PM,26,Friday,20160701144212-6736-01
48,PM,26,Wednesday,20160629120421-6152-00
13,AM,26,Friday,20160701032343-6597-01
44,AM,26,Thursday,20160630111306-6428-00
58,PM,26,Friday,20160701144337-6738-00
49,PM,26,Wednesday,20160629122550-6170-00
14,AM,26,Friday,20160701033946-6598-00
47,AM,26,Monday,20160627115849-5604-00
66,PM,26,Friday,20160701163850-6750-00
48,PM,26,Monday,20160627120036-5605-00
45,AM,26,Thursday,20160630112033-6432-00
49,PM,26,Wednesday,20160629122953-6176-00
48,PM,26,Monday,20160627120700-5607-00
76,PM,26,Friday,20160701190200-6756-01
14,AM,26,Friday,20160701034012-6599-00
45,AM,26,Thursday,20160630112326-6434-00
49,PM,26,Monday,20160627122706-5616-00
50,PM,26,Monday,20160627123952-5623-00
50,PM,26,Wednesday,20160629123632-6182-00
51,PM,26,Monday,20160627124956-5630-00
45,AM,26,Thursday,20160630112523-6436-00
32,AM,26,Friday,20160701080014-6616-01
76,PM,26,Friday,20160701190528-6758-00
45,AM,26,Thursday,20160630112605-6438-00
50,PM,26,Wednesday,20160629124305-6193-00
35,AM,26,Friday,20160701085126-6624-00
52,PM,26,Monday,20160627131159-5636-00
78,PM,26,Friday,20160701193053-6764-01
45,AM,26,Thursday,20160630112702-6439-00
40,AM,26,Friday,20160701101404-6635-00
53,PM,26,Wednesday,20160629131524-6198-01
51,PM,26,Thursday,20160630125857-6446-00
78,PM,26,Friday,20160701194147-6771-01
52,PM,26,Monday,20160627131433-5640-01
55,PM,26,Thursday,20160630135524-6467-00
42,AM,26,Friday,20160701104334-6662-00
79,PM,26,Friday,20160701195413-6783-00
43,AM,26,Friday,20160701104527-6664-00
55,PM,26,Thursday,20160630135806-6469-00
43,AM,26,Friday,20160701105131-6670-00
80,PM,26,Friday,20160701200920-6789-00
53,PM,26,Monday,20160627132214-5647-00
81,PM,26,Friday,20160701201637-6792-01
43,AM,26,Friday,20160701105145-6671-00
55,PM,26,Wednesday,20160629135528-6202-01
58,PM,26,Thursday,20160630143041-6473-00
84,PM,26,Friday,20160701210559-6798-00
57,PM,26,Friday,20160701142718-6732-01
56,PM,26,Wednesday,20160629141010-6211-00
53,PM,26,Monday,20160627132635-5650-00
63,PM,26,Thursday,20160630154701-6480-00
89,PM,26,Friday,20160701222811-6815-00
58,PM,26,Friday,20160701144305-6737-00
57,PM,26,Wednesday,20160629141541-6215-00
90,PM,26,Friday,20160701223422-6819-00
63,PM,26,Thursday,20160630155823-6486-00
53,PM,26,Monday,20160627132752-5651-00
64,PM,26,Wednesday,20160629160613-6228-00
90,PM,26,Friday,20160701223835-6821-00
54,PM,26,Monday,20160627133115-5652-00
59,PM,26,Friday,20160701145356-6740-01
70,PM,26,Thursday,20160630173759-6493-01
56,PM,26,Monday,20160627140841-5665-00
64,PM,26,Wednesday,20160629161438-6231-00
56,PM,26,Monday,20160627141110-5666-00
71,PM,26,Thursday,20160630174513-6498-00
67,PM,26,Wednesday,20160629165716-6250-01
59,PM,26,Friday,20160701145915-6742-00
22,AM,26,Saturday,20160702054236-6838-01
57,PM,26,Monday,20160627141853-5669-00
71,PM,26,Thursday,20160630174724-6502-01
69,PM,26,Wednesday,20160629171621-6254-01
59,PM,26,Monday,20160627144903-5689-00
23,AM,26,Saturday,20160702054716-6843-01
71,PM,26,Thursday,20160630175200-6509-00
73,PM,26,Wednesday,20160629181936-6264-00
70,PM,26,Monday,20160627174151-5713-01
74,PM,26,Thursday,20160630183241-6517-00
77,PM,26,Friday,20160701191925-6760-01
75,PM,26,Wednesday,20160629185402-6278-00
24,AM,26,Saturday,20160702061446-6850-00
75,PM,26,Thursday,20160630185253-6524-01
75,PM,26,Wednesday,20160629185941-6282-00
25,AM,26,Saturday,20160702061540-6851-00
78,PM,26,Friday,20160701194102-6770-00
70,PM,26,Monday,20160627174305-5714-00
76,PM,26,Thursday,20160630190054-6532-00
79,PM,26,Friday,20160701194521-6774-00
31,AM,26,Saturday,20160702075312-6869-01
79,PM,26,Friday,20160701194643-6775-00
32,AM,26,Saturday,20160702081456-6879-00
84,PM,26,Thursday,20160630210814-6547-00
79,PM,26,Friday,20160701195307-6780-00
35,AM,26,Saturday,20160702085001-6882-01
84,PM,26,Friday,20160701210459-6797-00
78,PM,26,Wednesday,20160629193428-6300-00
71,PM,26,Monday,20160627174739-5716-00
86,PM,26,Thursday,20160630214108-6558-00
35,AM,26,Saturday,20160702085034-6883-01
81,PM,26,Wednesday,20160629201941-6316-01
71,PM,26,Monday,20160627174950-5718-00
86,PM,26,Thursday,20160630214237-6559-00
35,AM,26,Saturday,20160702085620-6886-00
49,PM,23,Sunday,20160605122607-427-00
71,PM,26,Monday,20160627175139-5720-00
89,PM,26,Friday,20160701222312-6811-00
87,PM,26,Thursday,20160630214712-6563-00
39,AM,26,Saturday,20160702095750-6897-01
81,PM,26,Wednesday,20160629202221-6319-01
36,AM,22,Friday,20160603091309-280-01
73,PM,26,Monday,20160627181505-5724-00
81,PM,26,Wednesday,20160629202957-6324-01
73,PM,26,Monday,20160627182016-5725-01
89,PM,26,Friday,20160701222901-6817-00
51,PM,23,Sunday,20160605124755-431-00
44,AM,26,Saturday,20160702110044-6931-00
84,PM,26,Wednesday,20160629210652-6335-00
87,PM,26,Thursday,20160630214855-6564-01
74,PM,26,Monday,20160627184455-5726-00
40,AM,22,Friday,20160603100114-304-00
90,PM,26,Friday,20160701223055-6818-00
44,AM,26,Saturday,20160702110554-6936-00
77,PM,26,Monday,20160627191517-5731-00
75,PM,22,Wednesday,20160601184803-2398-00
87,PM,26,Thursday,20160630214928-6565-00
71,PM,23,Sunday,20160605174733-437-00
91,PM,26,Wednesday,20160629225903-6348-00
77,PM,26,Monday,20160627191601-5732-00
44,AM,22,Friday,20160603110344-326-00
47,AM,26,Saturday,20160702114530-6961-00
87,PM,26,Thursday,20160630215215-6567-00
76,PM,22,Wednesday,20160601191249-2407-01
0,AM,26,Saturday,20160702001305-6831-00
41,AM,26,Thursday,20160630102008-6399-00
77,PM,26,Monday,20160627192357-5736-00
79,PM,23,Sunday,20160605195159-444-01
47,AM,26,Saturday,20160702115535-6969-00
91,PM,26,Thursday,20160630225901-6580-00
44,AM,22,Friday,20160603111438-330-00
0,AM,26,Friday,20160701000425-6591-00
4,AM,26,Saturday,20160702010928-6834-01
44,AM,26,Thursday,20160630110301-6423-00
77,PM,22,Wednesday,20160601191503-2410-01
3,AM,26,Friday,20160701005703-6592-01
23,AM,26,Saturday,20160702054543-6840-00
78,PM,26,Monday,20160627193114-5738-00
47,AM,26,Saturday,20160702115626-6970-00
45,AM,26,Thursday,20160630112810-6441-00
32,AM,23,Wednesday,20160608080714-483-01
51,PM,26,Thursday,20160630125456-6443-00
48,PM,26,Saturday,20160702121039-6979-00
9,AM,26,Friday,20160701021810-6594-01
45,AM,22,Friday,20160603111544-331-01
49,PM,26,Saturday,20160702121527-6982-00
80,PM,22,Wednesday,20160601200931-2431-00
24,AM,26,Saturday,20160702061250-6848-00
49,PM,23,Wednesday,20160608122117-491-00
52,PM,26,Thursday,20160630131239-6458-00
27,AM,26,Friday,20160701064907-6603-01
49,PM,26,Saturday,20160702121842-6985-00
46,AM,22,Friday,20160603113857-337-01
24,AM,26,Saturday,20160702061356-6849-00
79,PM,26,Monday,20160627194629-5746-00
81,PM,22,Wednesday,20160601201558-2437-00
55,PM,26,Thursday,20160630135655-6468-00
28,AM,26,Friday,20160701071105-6608-01
53,PM,26,Saturday,20160702132402-6991-00
82,PM,26,Monday,20160627204023-5768-00
27,AM,26,Saturday,20160702065452-6856-00
54,PM,23,Wednesday,20160608133943-495-00
32,AM,26,Friday,20160701081255-6618-00
82,PM,26,Monday,20160627204104-5769-00
31,AM,26,Saturday,20160702075206-6867-01
54,PM,26,Saturday,20160702134359-6993-00
81,PM,22,Wednesday,20160601201730-2439-00
63,PM,26,Thursday,20160630155347-6483-01
31,AM,26,Saturday,20160702075245-6868-00
83,PM,26,Monday,20160627205556-5772-00
32,AM,26,Saturday,20160702080946-6876-01
55,PM,26,Saturday,20160702134923-6994-00
70,PM,26,Thursday,20160630173627-6491-00
47,AM,22,Friday,20160603115418-350-00
85,PM,26,Monday,20160627212741-5778-00
81,PM,22,Wednesday,20160601202050-2444-00
70,PM,26,Thursday,20160630174407-6497-00
34,AM,26,Friday,20160701084301-6620-01
66,PM,23,Wednesday,20160608164417-500-01
48,PM,22,Friday,20160603120800-358-00
39,AM,26,Saturday,20160702095729-6896-00
56,PM,26,Saturday,20160702140036-7001-00
86,PM,26,Monday,20160627213317-5779-00
42,AM,26,Friday,20160701104446-6663-00
27,AM,26,Tuesday,20160628065340-5807-00
83,PM,22,Wednesday,20160601205519-2459-01
71,PM,26,Thursday,20160630174927-6504-00
56,PM,26,Saturday,20160702141335-7004-00
43,AM,26,Friday,20160701104733-6666-00
28,AM,26,Tuesday,20160628071004-5811-00
40,AM,26,Saturday,20160702101253-6907-01
71,PM,26,Thursday,20160630175121-6508-00
57,PM,26,Saturday,20160702142819-7013-00
29,AM,26,Tuesday,20160628072756-5815-00
43,AM,26,Friday,20160701105442-6674-01
41,AM,26,Saturday,20160702101849-6915-01
73,PM,26,Thursday,20160630181703-6513-00
49,PM,26,Friday,20160701121510-6683-00
69,PM,23,Wednesday,20160608171903-512-01
44,AM,26,Saturday,20160702110027-6930-00
59,PM,26,Saturday,20160702144859-7022-00
49,PM,26,Friday,20160701121736-6686-00
33,AM,26,Tuesday,20160628081545-5821-00
49,PM,22,Friday,20160603121941-366-00
73,PM,26,Thursday,20160630182353-6515-00
60,PM,26,Saturday,20160702150809-7024-00
49,PM,26,Friday,20160701121937-6689-00
75,PM,26,Thursday,20160630185038-6523-00
60,PM,26,Saturday,20160702151232-7027-00
44,AM,26,Saturday,20160702110934-6943-00
49,PM,26,Friday,20160701122434-6691-01
61,PM,26,Saturday,20160702152234-7032-00
82,PM,26,Thursday,20160630203033-6542-01
44,AM,26,Saturday,20160702111015-6944-01
87,PM,22,Wednesday,20160601215238-2477-00
51,PM,26,Friday,20160701125058-6713-00
41,AM,26,Tuesday,20160628102303-5831-00
64,PM,26,Saturday,20160702160009-7038-01
83,PM,26,Thursday,20160630205400-6545-01
47,AM,26,Saturday,20160702115343-6967-00
69,PM,23,Wednesday,20160608172536-515-00
53,PM,26,Friday,20160701131622-6720-00
41,AM,26,Tuesday,20160628102714-5834-00
47,AM,26,Saturday,20160702115815-6973-00
44,AM,26,Tuesday,20160628110450-5848-00
64,PM,26,Saturday,20160702161459-7039-00
79,PM,22,Friday,20160603195746-372-01
48,PM,26,Saturday,20160702121315-6980-00
84,PM,26,Thursday,20160630210300-6546-00
66,PM,26,Saturday,20160702163247-7044-01
49,PM,26,Saturday,20160702122124-6988-00
51,PM,26,Tuesday,20160628125136-5864-00
90,PM,22,Wednesday,20160601223410-2489-01
84,PM,26,Thursday,20160630211208-6548-00
57,PM,26,Tuesday,20160628142700-5892-00
57,PM,26,Friday,20160701142544-6731-01
86,PM,26,Thursday,20160630213500-6554-00
57,PM,26,Saturday,20160702141737-7007-00
68,PM,26,Saturday,20160702171107-7059-00
60,PM,26,Friday,20160701150941-6743-00
70,PM,23,Wednesday,20160608173148-517-00
57,PM,26,Tuesday,20160628142714-5893-00
69,PM,26,Saturday,20160702172750-7065-00
86,PM,26,Thursday,20160630214338-6560-00
78,PM,26,Friday,20160701193918-6768-00
58,PM,26,Tuesday,20160628143940-5901-00
57,PM,26,Saturday,20160702142936-7014-00
68,PM,26,Tuesday,20160628171241-5934-00
69,PM,26,Saturday,20160702172915-7066-00
34,AM,22,Saturday,20160604084140-377-01
88,PM,26,Thursday,20160630221402-6569-00
78,PM,26,Friday,20160701194016-6769-01
65,PM,26,Saturday,20160702161644-7040-00
70,PM,26,Tuesday,20160628173633-5942-00
92,PM,22,Wednesday,20160601230510-2496-01
84,PM,26,Friday,20160701210205-6795-00
73,PM,23,Wednesday,20160608182410-523-00
91,PM,26,Thursday,20160630225415-6578-00
67,PM,26,Saturday,20160702165553-7056-00
70,PM,26,Saturday,20160702173429-7069-00
86,PM,26,Friday,20160701213414-6801-00
71,PM,26,Tuesday,20160628175044-5953-00
72,PM,26,Saturday,20160702180017-7077-00
92,PM,26,Thursday,20160630231420-6586-00
88,PM,26,Friday,20160701220038-6806-00
72,PM,26,Saturday,20160702180832-7079-00
94,PM,26,Thursday,20160630234241-6590-01
69,PM,26,Saturday,20160702171723-7060-00
89,PM,26,Friday,20160701222843-6816-00
74,PM,26,Saturday,20160702183103-7083-00
69,PM,26,Saturday,20160702172120-7062-00
4,AM,26,Friday,20160701011227-6593-00
90,PM,26,Friday,20160701223453-6820-00
74,PM,26,Saturday,20160702183657-7087-00
40,AM,22,Saturday,20160604100355-390-01
69,PM,26,Saturday,20160702172350-7063-00
71,PM,26,Tuesday,20160628175636-5956-00
31,AM,26,Friday,20160701075545-6613-00
90,PM,26,Friday,20160701224225-6823-00
70,PM,26,Saturday,20160702173650-7071-01
72,PM,26,Tuesday,20160628180737-5960-00
75,PM,26,Saturday,20160702185618-7097-00
74,PM,26,Tuesday,20160628183420-5969-00
32,AM,26,Friday,20160701080109-6617-01
4,AM,22,Thursday,20160602010316-01-01
71,PM,26,Saturday,20160702175041-7075-00
78,PM,26,Tuesday,20160628194438-6000-00
41,AM,26,Friday,20160701102114-6640-00
91,PM,26,Friday,20160701224928-6828-00
77,PM,26,Saturday,20160702192343-7107-01
82,PM,26,Tuesday,20160628204416-6006-00
41,AM,26,Friday,20160701102943-6650-00
93,PM,26,Friday,20160701231653-6829-00
79,PM,26,Saturday,20160702195127-7111-00
72,PM,26,Saturday,20160702180523-7078-00
76,PM,23,Wednesday,20160608191020-526-00
84,PM,26,Tuesday,20160628210423-6013-01
43,AM,26,Friday,20160701105158-6672-01
2,AM,26,Saturday,20160702003948-6833-00
86,PM,26,Tuesday,20160628213936-6026-00
79,PM,26,Saturday,20160702195342-7112-00
73,PM,26,Saturday,20160702182923-7082-00
31,AM,23,Sunday,20160605075600-408-00
82,PM,26,Saturday,20160702203116-7123-00
87,PM,26,Tuesday,20160628215748-6028-01
43,AM,26,Friday,20160701105853-6675-00
79,PM,26,Saturday,20160702195835-7114-00
4,AM,26,Saturday,20160702011052-6836-00
91,PM,26,Tuesday,20160628225017-6035-00
46,AM,26,Friday,20160701114328-6681-00
87,PM,26,Saturday,20160702215142-7131-00
22,AM,26,Saturday,20160702054038-6837-01
82,PM,26,Saturday,20160702203307-7125-00
78,PM,23,Wednesday,20160608194310-531-00
92,PM,26,Saturday,20160702230446-7139-00
95,PM,26,Tuesday,20160628235240-6036-00
49,PM,26,Friday,20160701122847-6695-00
23,AM,26,Saturday,20160702054642-6842-01
73,PM,23,Sunday,20160605181525-439-01
87,PM,26,Saturday,20160702214707-7130-00
50,PM,26,Friday,20160701123230-6698-00
23,AM,26,Saturday,20160702054804-6844-01
50,PM,26,Friday,20160701123939-6704-00
3,AM,27,Sunday,20160703005851-7153-00
26,AM,26,Saturday,20160702064100-6855-01
2,AM,26,Wednesday,20160629003725-6041-00
4,AM,27,Sunday,20160703010010-7154-01
29,AM,26,Saturday,20160702072505-6857-00
50,PM,26,Friday,20160701124122-6705-00
89,PM,26,Saturday,20160702222028-7132-00
28,AM,22,Thursday,20160602070600-21-00
7,AM,27,Sunday,20160703014536-7157-01
80,PM,23,Wednesday,20160608200049-534-00
26,AM,26,Wednesday,20160629063303-6054-01
50,PM,26,Friday,20160701124333-6707-00
0,AM,27,Sunday,20160703001115-7147-00
29,AM,23,Monday,20160606072522-447-01
31,AM,26,Wednesday,20160629074812-6057-00
30,AM,26,Saturday,20160702074020-6860-00
29,AM,22,Thursday,20160602071954-30-00
10,AM,27,Sunday,20160703023348-7162-00
80,PM,23,Wednesday,20160608200658-536-01
51,PM,26,Friday,20160701124617-6708-01
36,AM,26,Wednesday,20160629091056-6065-01
31,AM,26,Saturday,20160702074751-6861-01
27,AM,27,Sunday,20160703065946-7170-00
32,AM,23,Monday,20160606080656-454-01
51,PM,26,Friday,20160701124923-6711-00
20,AM,27,Sunday,20160703051149-7163-01
37,AM,26,Wednesday,20160629092104-6066-00
31,AM,26,Saturday,20160702074835-6863-00
52,PM,26,Friday,20160701130018-6719-00
28,AM,27,Sunday,20160703071438-7176-00
30,AM,22,Thursday,20160602073023-39-00
38,AM,26,Wednesday,20160629093030-6068-00
24,AM,27,Sunday,20160703060935-7164-01
31,AM,26,Saturday,20160702075959-6874-00
82,PM,23,Wednesday,20160608203838-543-00
55,PM,26,Friday,20160701135111-6728-00
35,AM,23,Monday,20160606084615-457-00
39,AM,26,Wednesday,20160629095858-6070-00
39,AM,27,Sunday,20160703094708-7194-00
32,AM,22,Thursday,20160602080827-44-01
32,AM,26,Saturday,20160702081245-6877-00
42,AM,26,Wednesday,20160629104456-6105-00
84,PM,23,Wednesday,20160608210457-554-00
26,AM,27,Sunday,20160703063046-7165-00
55,PM,26,Friday,20160701135232-6729-00
39,AM,27,Sunday,20160703094959-7196-00
39,AM,26,Saturday,20160702095642-6895-00
43,AM,26,Wednesday,20160629105115-6112-01
63,PM,26,Friday,20160701154929-6747-00
35,AM,22,Thursday,20160602084837-53-00
26,AM,27,Sunday,20160703064202-7166-01
84,PM,23,Wednesday,20160608210552-555-00
43,AM,26,Wednesday,20160629105745-6118-00
66,PM,26,Friday,20160701163823-6749-01
39,AM,27,Sunday,20160703095439-7199-00
81,PM,23,Monday,20160606202620-465-00
39,AM,22,Thursday,20160602095738-59-01
28,AM,27,Sunday,20160703070155-7172-00
40,AM,26,Saturday,20160702100237-6900-01
39,AM,27,Sunday,20160703095832-7203-01
43,AM,26,Wednesday,20160629105846-6119-00
30,AM,27,Sunday,20160703074438-7181-00
40,AM,26,Saturday,20160702101452-6910-01
41,AM,22,Thursday,20160602102758-71-00
77,PM,26,Friday,20160701192442-6762-01
40,AM,27,Sunday,20160703100153-7207-00
85,PM,23,Wednesday,20160608211527-564-00
31,AM,23,Tuesday,20160607075026-466-01
41,AM,26,Saturday,20160702101553-6912-00
31,AM,27,Sunday,20160703074819-7182-00
78,PM,26,Friday,20160701194340-6773-00
42,AM,22,Thursday,20160602104355-80-00
45,AM,26,Wednesday,20160629112652-6129-00
86,PM,23,Wednesday,20160608214302-572-00
40,AM,27,Sunday,20160703100741-7214-00
41,AM,26,Saturday,20160702102356-6919-00
79,PM,26,Friday,20160701195013-6778-00
32,AM,23,Wednesday,20160608080309-481-00
39,AM,27,Sunday,20160703095531-7200-00
45,AM,26,Wednesday,20160629112724-6130-00
40,AM,27,Sunday,20160703101015-7217-00
43,AM,22,Thursday,20160602104636-82-00
23,AM,23,Thursday,20160609054611-576-00
43,AM,26,Saturday,20160702105412-6925-00
67,PM,23,Wednesday,20160608164950-504-00
79,PM,26,Friday,20160701195334-6781-00
41,AM,27,Sunday,20160703101534-7222-00
46,AM,26,Wednesday,20160629113622-6136-00
43,AM,22,Thursday,20160602104720-83-00
23,AM,23,Thursday,20160609055416-580-01
82,PM,26,Friday,20160701203035-6793-00
67,PM,23,Wednesday,20160608165208-506-00
43,AM,22,Thursday,20160602104942-84-00
43,AM,26,Saturday,20160702105623-6927-00
46,AM,26,Wednesday,20160629113917-6139-01
40,AM,27,Sunday,20160703100023-7205-00
23,AM,23,Thursday,20160609055452-581-00
82,PM,26,Friday,20160701203334-6794-00
71,PM,23,Wednesday,20160608175252-520-00
43,AM,22,Thursday,20160602105207-86-00
47,AM,26,Wednesday,20160629115129-6142-01
40,AM,27,Sunday,20160703100907-7215-00
24,AM,23,Thursday,20160609060026-585-01
84,PM,26,Friday,20160701210312-6796-01
78,PM,23,Wednesday,20160608194052-530-00
41,AM,27,Sunday,20160703101850-7225-00
48,PM,26,Wednesday,20160629120508-6153-01
43,AM,26,Saturday,20160702105837-6929-00
41,AM,27,Sunday,20160703101929-7226-00
42,AM,27,Sunday,20160703103846-7239-00
24,AM,23,Thursday,20160609060403-590-00
48,PM,26,Wednesday,20160629120542-6154-01
44,AM,26,Saturday,20160702110118-6932-00
85,PM,26,Friday,20160701212149-6800-01
81,PM,23,Wednesday,20160608201615-539-01
41,AM,27,Sunday,20160703102945-7234-00
45,AM,27,Sunday,20160703111903-7249-00
90,PM,26,Friday,20160701224414-6825-00
43,AM,22,Thursday,20160602105306-87-00
49,PM,26,Wednesday,20160629122358-6168-00
44,AM,26,Saturday,20160702110842-6940-00
44,AM,27,Sunday,20160703111215-7246-01
45,AM,27,Sunday,20160703112046-7250-00
91,PM,26,Friday,20160701224638-6827-00
50,PM,26,Wednesday,20160629123737-6184-00
47,AM,27,Sunday,20160703114622-7271-00
44,AM,26,Saturday,20160702110856-6941-00
24,AM,23,Thursday,20160609061132-598-00
45,AM,27,Sunday,20160703112344-7252-00
55,PM,26,Wednesday,20160629135644-6203-00
44,AM,26,Saturday,20160702110918-6942-00
24,AM,26,Saturday,20160702061130-6846-00
46,AM,27,Sunday,20160703113120-7256-00
46,AM,26,Saturday,20160702113554-6953-00
47,AM,27,Sunday,20160703114710-7272-00
35,AM,26,Saturday,20160702084821-6880-00
81,PM,23,Wednesday,20160608202556-540-00
47,AM,27,Sunday,20160703115035-7276-01
56,PM,26,Wednesday,20160629141042-6212-01
46,AM,27,Sunday,20160703113906-7261-00
46,AM,26,Saturday,20160702113937-6956-00
47,AM,27,Sunday,20160703115904-7278-00
59,PM,26,Wednesday,20160629145211-6223-00
46,AM,26,Saturday,20160702114002-6957-00
43,AM,22,Thursday,20160602105543-90-00
40,AM,26,Saturday,20160702100907-6904-00
49,PM,27,Sunday,20160703122449-7281-00
46,AM,26,Saturday,20160702114445-6960-00
46,AM,27,Sunday,20160703114420-7269-00
24,AM,23,Thursday,20160609061417-602-01
41,AM,26,Saturday,20160702101632-6913-00
63,PM,26,Wednesday,20160629155151-6226-01
47,AM,27,Sunday,20160703115326-7277-00
49,PM,27,Sunday,20160703122333-7280-01
47,AM,26,Saturday,20160702115012-6962-00
83,PM,23,Wednesday,20160608204538-547-00
41,AM,26,Saturday,20160702101645-6914-00
49,PM,27,Sunday,20160703122629-7284-01
64,PM,26,Wednesday,20160629161419-6230-00
44,AM,22,Thursday,20160602110542-94-00
50,PM,27,Sunday,20160703123122-7288-00
42,AM,26,Saturday,20160702104002-6922-01
67,PM,26,Wednesday,20160629165229-6242-00
28,AM,23,Thursday,20160609070011-626-00
51,PM,27,Sunday,20160703125754-7306-00
46,AM,26,Saturday,20160702114039-6958-00
47,AM,26,Saturday,20160702115201-6965-00
51,PM,27,Sunday,20160703125225-7305-00
67,PM,26,Wednesday,20160629165344-6244-00
84,PM,23,Wednesday,20160608210243-549-00
52,PM,27,Sunday,20160703130637-7311-00
44,AM,22,Thursday,20160602110805-95-00
49,PM,26,Saturday,20160702121718-6983-00
67,PM,26,Wednesday,20160629165535-6247-00
32,AM,23,Thursday,20160609080200-643-00
47,AM,26,Saturday,20160702115045-6963-00
52,PM,27,Sunday,20160703130259-7309-00
84,PM,23,Wednesday,20160608210354-552-00
47,AM,26,Saturday,20160702115120-6964-00
47,AM,22,Thursday,20160602115004-111-00
73,PM,26,Wednesday,20160629182904-6267-00
52,PM,27,Sunday,20160703130807-7313-00
55,PM,26,Saturday,20160702135439-6999-00
52,PM,27,Sunday,20160703131018-7317-00
33,AM,23,Thursday,20160609082558-665-01
84,PM,23,Wednesday,20160608210828-559-00
52,PM,27,Sunday,20160703131007-7316-00
47,AM,26,Saturday,20160702115442-6968-00
47,AM,22,Thursday,20160602115326-116-00
52,PM,27,Sunday,20160703131121-7319-01
56,PM,26,Saturday,20160702141242-7003-00
74,PM,26,Wednesday,20160629183513-6271-00
58,PM,27,Sunday,20160703143309-7337-00
34,AM,23,Thursday,20160609083656-675-01
57,PM,26,Saturday,20160702141502-7005-00
47,AM,22,Thursday,20160602115555-118-00
74,PM,26,Wednesday,20160629183808-6273-00
47,AM,26,Saturday,20160702115751-6972-00
84,PM,23,Wednesday,20160608211010-560-00
61,PM,27,Sunday,20160703152457-7363-00
52,PM,27,Sunday,20160703131208-7320-01
35,AM,23,Thursday,20160609084650-686-00
47,AM,22,Thursday,20160602115806-121-00
85,PM,23,Wednesday,20160608211543-565-00
59,PM,26,Saturday,20160702144612-7021-00
36,AM,23,Thursday,20160609090928-690-01
48,PM,26,Saturday,20160702120305-6974-00
62,PM,27,Sunday,20160703154142-7373-00
52,PM,27,Sunday,20160703131240-7321-01
77,PM,26,Wednesday,20160629192220-6292-00
52,PM,22,Thursday,20160602130725-129-00
88,PM,23,Wednesday,20160608220603-573-00
37,AM,23,Thursday,20160609092518-693-00
60,PM,26,Saturday,20160702150707-7023-00
49,PM,26,Saturday,20160702121940-6986-00
62,PM,27,Sunday,20160703154305-7375-00
63,PM,26,Saturday,20160702154755-7034-01
52,PM,27,Sunday,20160703131422-7323-00
56,PM,22,Thursday,20160602141418-132-00
77,PM,26,Wednesday,20160629192339-6296-00
23,AM,23,Thursday,20160609055314-579-01
55,PM,27,Sunday,20160703135723-7327-00
55,PM,26,Saturday,20160702135409-6998-01
37,AM,23,Thursday,20160609092642-695-00
77,PM,26,Wednesday,20160629192652-6298-00
63,PM,27,Sunday,20160703154518-7378-00
58,PM,22,Thursday,20160602144116-136-00
66,PM,26,Saturday,20160702164126-7048-00
60,PM,27,Sunday,20160703150245-7350-00
63,PM,27,Sunday,20160703154627-7379-00
23,AM,23,Thursday,20160609055948-584-00
57,PM,26,Saturday,20160702141705-7006-00
37,AM,23,Thursday,20160609092805-697-02
60,PM,27,Sunday,20160703150637-7353-01
70,PM,26,Saturday,20160702174235-7073-00
79,PM,26,Wednesday,20160629195558-6309-00
57,PM,26,Saturday,20160702142322-7011-00
60,PM,22,Thursday,20160602150605-142-01
65,PM,27,Sunday,20160703162704-7399-00
79,PM,26,Wednesday,20160629195833-6310-00
74,PM,26,Saturday,20160702183858-7088-00
60,PM,27,Sunday,20160703150857-7355-00
24,AM,23,Thursday,20160609060258-589-00
58,PM,26,Saturday,20160702143146-7016-00
68,PM,27,Sunday,20160703170649-7409-00
80,PM,26,Wednesday,20160629200048-6312-00
74,PM,26,Saturday,20160702184319-7092-00
40,AM,23,Thursday,20160609100833-705-01
80,PM,26,Wednesday,20160629201028-6315-00
63,PM,27,Sunday,20160703155433-7383-00
66,PM,26,Saturday,20160702164033-7047-00
69,PM,27,Sunday,20160703171841-7415-00
69,PM,26,Saturday,20160702172709-7064-00
75,PM,26,Saturday,20160702185031-7093-00
81,PM,26,Wednesday,20160629202719-6321-01
64,PM,27,Sunday,20160703160908-7387-00
70,PM,27,Sunday,20160703174427-7431-00
73,PM,26,Saturday,20160702182232-7080-00
75,PM,26,Saturday,20160702185134-7094-00
26,AM,23,Thursday,20160609063025-614-00
64,PM,27,Sunday,20160703161431-7391-00
81,PM,27,Sunday,20160703202437-7438-01
46,AM,23,Thursday,20160609113006-710-00
83,PM,26,Wednesday,20160629205635-6331-00
61,PM,22,Thursday,20160602152131-148-00
26,AM,23,Thursday,20160609063423-620-00
83,PM,26,Saturday,20160702205612-7126-01
92,PM,26,Wednesday,20160629230007-6349-01
82,PM,27,Sunday,20160703203310-7439-00
74,PM,26,Saturday,20160702183341-7084-00
65,PM,27,Sunday,20160703162357-7397-00
