classifier,score,year,month,day,hour,minute,second,seqno
Clubbing,0.519787,2016,04,06,07,41,37,447-01
Clubbing,0.531008,2016,04,03,13,56,42,215-01
Cockpit,0.904716,2016,04,06,17,05,13,630-00
Cockpit,0.720821,2016,04,06,12,50,54,567-01
Cockpit,0.812765,2016,04,06,17,05,44,631-01
Cockpit,0.730759,2016,04,06,07,07,16,426-00
Cockpit,0.80662,2016,04,06,14,06,28,589-01
Cockpit,0.674861,2016,04,06,09,52,56,534-00
Cockpit,0.666439,2016,04,06,12,10,41,549-01
Cockpit,0.620172,2016,04,06,12,43,57,562-01
Cockpit,0.736627,2016,04,06,14,45,01,594-00
Cockpit,0.673297,2016,04,04,09,03,59,462-01
Cockpit,0.652628,2016,04,05,17,22,28,265-00
Cockpit,0.611419,2016,04,06,07,10,59,429-00
Coffee,0.512546,2016,04,03,08,05,43,66-00
Coffee,0.567729,2016,04,04,14,20,06,552-00
Coffee,0.539763,2016,04,03,08,44,28,69-00
Coffee_Maker,0.910751,2016,04,05,22,02,17,391-00
Coffee_Maker,0.954849,2016,04,05,22,02,48,392-00
Coffee_Maker,0.901735,2016,04,07,00,41,38,45-00
Coffee_Maker,0.954046,2016,04,05,22,01,40,390-01
Coffee_Maker,0.924307,2016,04,06,09,21,44,510-01
Coffee_Maker,0.799966,2016,04,07,00,39,32,43-01
Coffee_Maker,0.934415,2016,04,07,10,59,52,125-00
Coffee_Maker,0.857907,2016,04,03,06,59,53,46-00
Coffee_Maker,0.946652,2016,04,04,16,15,12,568-00
Coffee_Maker,0.859545,2016,04,05,10,23,58,180-00
Coffee_Maker,0.874393,2016,04,05,10,47,35,195-01
Coffee_Maker,0.936382,2016,04,05,22,24,19,393-00
Coffee_Maker,0.932389,2016,04,05,22,30,01,397-00
Coffee_Maker,0.939767,2016,04,05,22,30,30,398-01
Coffee_Maker,0.945072,2016,04,06,06,02,20,401-01
Coffee_Maker,0.894272,2016,04,06,09,07,24,495-01
Coffee_Maker,0.902903,2016,04,06,09,10,18,497-00
Coffee_Maker,0.885558,2016,04,06,09,15,32,503-00
Coffee_Maker,0.919608,2016,04,06,09,15,56,504-01
Coffee_Maker,0.906384,2016,04,06,09,16,44,506-00
Coffee_Maker,0.881036,2016,04,06,09,21,24,509-00
Coffee_Maker,0.878089,2016,04,06,09,23,37,512-00
Coffee_Maker,0.931414,2016,04,06,09,24,08,513-01
Coffee_Maker,0.889617,2016,04,06,09,25,36,515-00
Coffee_Maker,0.889063,2016,04,06,09,28,21,517-00
Coffee_Maker,0.917717,2016,04,06,12,20,58,554-00
Coffee_Maker,0.925041,2016,04,06,12,40,08,559-00
Coffee_Maker,0.891103,2016,04,06,13,28,35,578-01
Coffee_Maker,0.900676,2016,04,06,13,30,42,582-00
Coffee_Maker,0.929294,2016,04,06,13,36,41,584-01
Coffee_Maker,0.918919,2016,04,06,16,20,12,614-00
Coffee_Maker,0.948687,2016,04,06,19,03,29,691-01
Coffee_Maker,0.841209,2016,04,06,20,50,17,11-00
Coffee_Maker,0.83987,2016,04,07,00,40,01,44-00
Coffee_Maker,0.74073,2016,04,07,00,42,31,46-00
Coffee_Maker,0.804931,2016,04,07,00,44,13,47-00
Coffee_Maker,0.944652,2016,04,07,11,03,35,127-01
Coffee_Maker,0.928294,2016,04,07,11,16,07,138-01
Coffee_Maker,0.929746,2016,04,04,16,23,08,575-01
Coffee_Maker,0.935189,2016,04,04,22,43,32,54-01
Coffee_Maker,0.897665,2016,04,05,11,03,26,204-00
Coffee_Maker,0.875766,2016,04,05,11,12,27,209-00
Coffee_Maker,0.931112,2016,04,05,12,35,43,225-00
Coffee_Maker,0.889374,2016,04,05,12,39,16,229-00
Coffee_Maker,0.861411,2016,04,05,12,40,01,230-01
Coffee_Maker,0.884477,2016,04,05,12,42,06,232-00
Coffee_Maker,0.902437,2016,04,05,12,42,39,233-01
Coffee_Maker,0.898495,2016,04,05,18,41,01,300-00
Coffee_Maker,0.915918,2016,04,06,08,43,57,481-00
Coffee_Maker,0.870795,2016,04,06,09,12,15,499-01
Coffee_Maker,0.909878,2016,04,06,09,14,24,501-00
Coffee_Maker,0.878775,2016,04,06,09,16,21,505-00
Coffee_Maker,0.886972,2016,04,06,09,17,45,507-00
Coffee_Maker,0.899282,2016,04,06,09,32,42,520-00
Coffee_Maker,0.938376,2016,04,06,09,46,23,530-01
Coffee_Maker,0.914666,2016,04,06,09,47,02,531-00
Coffee_Maker,0.939387,2016,04,06,09,51,29,532-00
Coffee_Maker,0.883119,2016,04,06,10,24,42,542-00
Coffee_Maker,0.886626,2016,04,06,12,11,20,550-00
Coffee_Maker,0.892739,2016,04,06,12,19,17,553-00
Coffee_Maker,0.921269,2016,04,06,12,22,45,556-00
Coffee_Maker,0.911619,2016,04,06,12,41,22,560-01
Coffee_Maker,0.916081,2016,04,06,12,45,49,564-00
Coffee_Maker,0.916063,2016,04,06,13,12,20,570-00
Coffee_Maker,0.904768,2016,04,06,14,01,52,586-00
Coffee_Maker,0.933904,2016,04,06,14,06,28,589-01
Coffee_Maker,0.90379,2016,04,06,16,15,26,607-01
Coffee_Maker,0.896795,2016,04,06,16,16,08,608-01
Coffee_Maker,0.915487,2016,04,06,16,16,31,609-01
Coffee_Maker,0.923035,2016,04,06,16,16,57,610-01
Coffee_Maker,0.903657,2016,04,06,16,19,36,613-01
Coffee_Maker,0.933577,2016,04,06,16,38,31,620-00
Coffee_Maker,0.785885,2016,04,06,22,54,01,34-01
Coffee_Maker,0.850045,2016,04,07,00,21,09,36-01
Coffee_Maker,0.808859,2016,04,07,01,29,40,57-01
Coffee_Maker,0.769927,2016,04,07,05,20,35,59-01
Coffee_Maker,0.859978,2016,04,07,07,17,47,84-00
Coffee_Maker,0.90501,2016,04,07,11,31,38,146-00
Coffee_Maker,0.902662,2016,04,07,15,53,17,251-00
Coffee_Maker,0.926292,2016,04,02,21,10,57,17-01
Coffee_Maker,0.875544,2016,04,02,21,19,08,20-01
Coffee_Maker,0.879585,2016,04,02,23,35,32,39-01
Coffee_Maker,0.811008,2016,04,02,23,36,50,40-00
Coffee_Maker,0.912188,2016,04,04,10,39,28,507-01
Coffee_Maker,0.907908,2016,04,04,10,47,20,510-00
Coffee_Maker,0.888947,2016,04,04,10,55,25,516-01
Coffee_Maker,0.895567,2016,04,04,16,23,42,576-01
Coffee_Maker,0.906802,2016,04,04,16,24,20,577-00
Coffee_Maker,0.798492,2016,04,04,20,30,40,664-01
Coffee_Maker,0.93055,2016,04,04,21,51,44,23-01
Coffee_Maker,0.925338,2016,04,04,21,53,14,25-01
Coffee_Maker,0.882119,2016,04,05,07,44,35,107-01
Coffee_Maker,0.853085,2016,04,05,08,20,33,127-01
Coffee_Maker,0.745707,2016,04,05,08,21,46,129-00
Coffee_Maker,0.90085,2016,04,05,12,33,41,222-00
Coffee_Maker,0.909366,2016,04,05,12,38,17,227-00
Coffee_Maker,0.86123,2016,04,05,12,41,34,231-01
Coffee_Maker,0.860031,2016,04,05,12,43,41,236-01
Coffee_Maker,0.876553,2016,04,05,12,43,57,237-01
Coffee_Maker,0.897047,2016,04,05,14,19,02,241-00
Coffee_Maker,0.837612,2016,04,05,18,56,46,309-01
Coffee_Maker,0.917179,2016,04,05,22,26,46,395-01
Coffee_Maker,0.883782,2016,04,06,08,44,40,482-00
Coffee_Maker,0.901905,2016,04,06,08,51,03,484-00
Coffee_Maker,0.923509,2016,04,06,08,51,37,485-01
Coffee_Maker,0.919172,2016,04,06,08,53,51,487-00
Coffee_Maker,0.920021,2016,04,06,09,02,27,491-01
Coffee_Maker,0.887433,2016,04,06,09,13,11,500-00
Coffee_Maker,0.830381,2016,04,06,09,26,02,516-00
Coffee_Maker,0.898844,2016,04,06,09,29,43,518-00
Coffee_Maker,0.900993,2016,04,06,09,38,15,525-01
Coffee_Maker,0.898461,2016,04,06,09,40,43,529-01
Coffee_Maker,0.922289,2016,04,06,09,52,22,533-00
Coffee_Maker,0.916121,2016,04,06,09,54,48,537-01
Coffee_Maker,0.910942,2016,04,06,09,55,22,538-01
Coffee_Maker,0.890227,2016,04,06,09,57,13,539-00
Coffee_Maker,0.914145,2016,04,06,10,26,35,543-01
Coffee_Maker,0.895435,2016,04,06,12,10,41,549-01
Coffee_Maker,0.910877,2016,04,06,12,21,46,555-00
Coffee_Maker,0.905456,2016,04,06,12,24,37,558-01
Coffee_Maker,0.920523,2016,04,06,12,46,36,565-00
Coffee_Maker,0.896681,2016,04,06,13,16,35,571-01
Coffee_Maker,0.906665,2016,04,06,13,26,58,575-01
Coffee_Maker,0.913925,2016,04,06,13,33,17,583-01
Coffee_Maker,0.924438,2016,04,06,14,17,34,590-01
Coffee_Maker,0.916892,2016,04,06,16,53,59,627-01
Coffee_Maker,0.906955,2016,04,06,17,04,32,629-01
Coffee_Maker,0.894268,2016,04,06,17,07,47,634-00
Coffee_Maker,0.922297,2016,04,06,18,37,36,680-00
Coffee_Maker,0.919042,2016,04,06,18,51,16,682-01
Coffee_Maker,0.939864,2016,04,06,18,53,27,683-01
Coffee_Maker,0.936418,2016,04,06,18,59,17,687-01
Coffee_Maker,0.945854,2016,04,06,19,02,16,689-01
Coffee_Maker,0.92773,2016,04,06,19,02,52,690-01
Coffee_Maker,0.727464,2016,04,06,21,02,33,20-00
Coffee_Maker,0.873222,2016,04,07,07,22,41,88-01
Coffee_Maker,0.918406,2016,04,07,10,33,41,112-01
Coffee_Maker,0.923857,2016,04,07,10,53,46,121-00
Coffee_Maker,0.901173,2016,04,07,10,54,28,122-00
Coffee_Maker,0.898312,2016,04,07,10,56,08,123-00
Coffee_Maker,0.911038,2016,04,07,11,05,08,128-00
Coffee_Maker,0.928841,2016,04,07,11,06,37,130-00
Coffee_Maker,0.917407,2016,04,07,11,17,18,139-00
Coffee_Maker,0.880296,2016,04,07,11,18,09,140-01
Coffee_Maker,0.907877,2016,04,07,12,22,02,173-00
Coffee_Maker,0.92252,2016,04,07,15,43,13,241-01
Coffee_Maker,0.907032,2016,04,07,15,44,22,243-00
Coffee_Maker,0.910628,2016,04,07,15,50,41,246-01
Coffee_Maker,0.908734,2016,04,07,15,52,23,249-00
Coffee_Maker,0.874942,2016,04,03,18,15,51,319-00
Coffee_Maker,0.797952,2016,04,03,19,22,30,338-01
Coffee_Maker,0.881674,2016,04,04,09,38,22,478-00
Coffee_Maker,0.884233,2016,04,04,16,24,52,578-01
Coffee_Maker,0.767187,2016,04,04,20,49,30,02-00
Coffee_Maker,0.764025,2016,04,05,06,26,53,81-01
Coffee_Maker,0.749107,2016,04,05,08,24,41,131-01
Coffee_Maker,0.804035,2016,04,05,12,34,11,223-00
Coffee_Maker,0.890107,2016,04,05,12,38,50,228-00
Coffee_Maker,0.853547,2016,04,05,19,09,31,319-00
Coffee_Maker,0.895963,2016,04,05,22,26,00,394-01
Coffee_Maker,0.844269,2016,04,06,07,30,20,443-00
Coffee_Maker,0.922512,2016,04,06,08,20,29,470-00
Coffee_Maker,0.885213,2016,04,06,09,07,03,494-00
Coffee_Maker,0.822945,2016,04,06,09,09,45,496-00
Coffee_Maker,0.842767,2016,04,06,09,20,01,508-01
Coffee_Maker,0.834087,2016,04,06,09,25,02,514-00
Coffee_Maker,0.885916,2016,04,06,09,52,56,534-00
Coffee_Maker,0.897288,2016,04,06,13,29,44,580-01
Coffee_Maker,0.857833,2016,04,06,14,28,45,592-00
Coffee_Maker,0.871133,2016,04,06,16,04,59,599-01
Coffee_Maker,0.864148,2016,04,06,16,14,13,605-01
Coffee_Maker,0.88443,2016,04,06,16,14,37,606-00
Coffee_Maker,0.88383,2016,04,06,16,26,06,617-00
Coffee_Maker,0.865589,2016,04,06,16,27,54,618-00
Coffee_Maker,0.901966,2016,04,06,17,07,10,633-01
Coffee_Maker,0.926384,2016,04,06,17,14,42,639-01
Coffee_Maker,0.928456,2016,04,06,17,15,20,641-00
Coffee_Maker,0.736226,2016,04,06,20,54,56,13-01
Coffee_Maker,0.637418,2016,04,07,00,53,04,49-00
Coffee_Maker,0.836645,2016,04,04,09,59,29,493-01
Coffee_Maker,0.809472,2016,04,04,10,48,36,511-01
Coffee_Maker,0.8526,2016,04,04,10,57,05,518-00
Coffee_Maker,0.862113,2016,04,04,16,20,00,573-01
Coffee_Maker,0.694604,2016,04,04,19,48,07,645-01
Coffee_Maker,0.783265,2016,04,04,19,57,34,649-00
Coffee_Maker,0.797607,2016,04,04,20,29,36,662-00
Coffee_Maker,0.802837,2016,04,04,21,10,41,13-01
Coffee_Maker,0.826195,2016,04,04,22,40,17,50-00
Coffee_Maker,0.79944,2016,04,05,09,35,48,165-00
Coffee_Maker,0.844146,2016,04,05,12,42,56,234-00
Coffee_Maker,0.839959,2016,04,05,14,18,30,240-01
Coffee_Maker,0.817692,2016,04,05,19,03,14,311-00
Coffee_Maker,0.880032,2016,04,06,08,49,21,483-00
Coffee_Maker,0.822844,2016,04,06,09,14,37,502-00
Coffee_Maker,0.863526,2016,04,06,09,53,52,535-01
Coffee_Maker,0.881771,2016,04,06,14,03,10,587-00
Coffee_Maker,0.758231,2016,04,06,16,03,52,597-00
Coffee_Maker,0.805881,2016,04,06,16,04,36,598-00
Coffee_Maker,0.864723,2016,04,06,16,07,27,600-01
Coffee_Maker,0.855886,2016,04,06,16,09,07,601-01
Coffee_Maker,0.680991,2016,04,07,00,55,32,50-00
Coffee_Maker,0.852652,2016,04,07,07,23,25,89-00
Coffee_Maker,0.785865,2016,04,07,11,02,28,126-00
Coffee_Maker,0.783659,2016,04,04,10,53,37,515-00
Coffee_Maker,0.841012,2016,04,04,18,49,59,633-00
Coffee_Maker,0.776832,2016,04,04,19,44,34,643-00
Coffee_Maker,0.686458,2016,04,05,08,17,18,124-00
Coffee_Maker,0.830965,2016,04,05,11,04,52,205-01
Coffee_Maker,0.832019,2016,04,05,11,08,22,208-01
Coffee_Maker,0.845811,2016,04,05,18,43,54,301-01
Coffee_Maker,0.85553,2016,04,05,19,04,43,314-00
Coffee_Maker,0.830642,2016,04,06,09,03,50,492-00
Coffee_Maker,0.690424,2016,04,07,01,02,03,52-00
Coffee_Maker,0.63044,2016,04,07,05,39,56,61-00
Coffee_Maker,0.737083,2016,04,04,19,59,39,650-00
Coffee_Maker,0.828925,2016,04,06,08,00,52,463-00
Coffee_Maker,0.806935,2016,04,06,09,22,47,511-00
Coffee_Maker,0.820728,2016,04,06,09,34,10,522-01
Coffee_Maker,0.647487,2016,04,07,05,22,14,60-01
Coffee_Maker,0.7626,2016,04,03,19,21,43,337-01
Coffee_Maker,0.779924,2016,04,05,19,06,59,316-01
Coffee_Maker,0.683662,2016,04,06,06,11,59,404-01
Coffee_Maker,0.720098,2016,04,06,21,00,08,18-01
Coffee_Maker,0.698493,2016,04,07,01,21,47,56-00
Coffee_Maker,0.73253,2016,04,04,06,41,16,404-00
Coffee_Maker,0.779256,2016,04,05,11,07,21,207-00
Coffee_Maker,0.764233,2016,04,06,09,31,14,519-00
Coffee_Maker,0.546374,2016,04,06,21,17,08,27-01
Coffee_Maker,0.602566,2016,04,07,00,44,55,48-00
Coffee_Maker,0.569537,2016,04,07,01,07,11,53-01
Coffee_Maker,0.755808,2016,04,05,19,08,29,318-00
Coffee_Maker,0.537775,2016,04,06,21,46,40,29-00
Coffee_Maker,0.611706,2016,04,06,21,57,26,31-00
Concert,0.907823,2016,04,02,21,23,58,22-00
Concert,0.93631,2016,04,02,22,27,45,32-01
Concert,0.837773,2016,04,03,23,15,28,389-01
Concert,0.8929,2016,04,02,21,55,24,23-00
Concert,0.810117,2016,04,02,22,30,29,34-01
Concert,0.864274,2016,04,03,22,43,12,387-00
Concert,0.859195,2016,04,03,22,33,10,385-00
Concert,0.842216,2016,04,02,22,20,01,29-00
Concert,0.83428,2016,04,02,23,50,06,44-00
Concert,0.719202,2016,04,02,22,27,32,31-00
Concert,0.608197,2016,04,04,16,52,42,594-01
Conference_Room,0.913354,2016,04,05,07,15,24,93-01
Conference_Room,0.882196,2016,04,03,14,35,18,245-00
Conference_Room,0.791201,2016,04,07,11,02,28,126-00
Conference_Room,0.882447,2016,04,03,08,48,28,72-01
Conference_Room,0.808734,2016,04,05,10,28,51,181-01
Conference_Room,0.865478,2016,04,05,10,42,54,189-00
Conference_Room,0.827693,2016,04,05,10,43,19,190-01
Conference_Room,0.827324,2016,04,05,10,44,01,191-01
Conference_Room,0.801515,2016,04,07,16,08,06,263-00
Conference_Room,0.834293,2016,04,03,18,53,53,325-01
Conference_Room,0.796701,2016,04,04,09,08,03,465-01
Conference_Room,0.818987,2016,04,05,10,38,50,186-00
Conference_Room,0.798635,2016,04,05,10,41,48,188-00
Conference_Room,0.797669,2016,04,05,10,45,57,193-00
Conference_Room,0.772433,2016,04,05,10,46,54,194-00
Conference_Room,0.851694,2016,04,06,17,05,44,631-01
Conference_Room,0.777034,2016,04,07,07,00,54,74-00
Conference_Room,0.836572,2016,04,03,08,30,22,68-01
Conference_Room,0.812283,2016,04,03,17,39,24,301-01
Conference_Room,0.723498,2016,04,04,08,38,52,454-01
Conference_Room,0.766078,2016,04,04,18,21,46,615-01
Conference_Room,0.732222,2016,04,04,22,05,04,32-01
Conference_Room,0.780396,2016,04,05,06,13,31,70-01
Conference_Room,0.727525,2016,04,05,10,40,58,187-00
Conference_Room,0.740399,2016,04,05,10,48,53,196-01
Conference_Room,0.731288,2016,04,05,17,22,28,265-00
Conference_Room,0.832369,2016,04,05,17,37,29,271-01
Conference_Room,0.69067,2016,04,06,06,04,56,402-01
Conference_Room,0.798723,2016,04,07,07,23,52,90-01
Conference_Room,0.802378,2016,04,07,07,24,35,91-00
Conference_Room,0.806937,2016,04,07,07,26,16,93-00
Conference_Room,0.791874,2016,04,03,08,46,46,71-01
Conference_Room,0.722006,2016,04,03,17,31,57,300-00
Conference_Room,0.823193,2016,04,04,15,49,32,562-00
Conference_Room,0.698775,2016,04,04,18,23,20,617-00
Conference_Room,0.777646,2016,04,04,18,25,14,619-00
Conference_Room,0.805976,2016,04,04,18,55,51,636-00
Conference_Room,0.743089,2016,04,04,21,51,44,23-01
Conference_Room,0.620148,2016,04,05,06,41,06,82-01
Conference_Room,0.693826,2016,04,05,10,29,01,182-01
Conference_Room,0.762042,2016,04,05,10,44,29,192-00
Conference_Room,0.720687,2016,04,05,10,50,40,199-00
Conference_Room,0.794001,2016,04,05,17,19,52,263-01
Conference_Room,0.793141,2016,04,05,17,20,30,264-01
Conference_Room,0.746091,2016,04,05,18,54,02,308-00
Conference_Room,0.822235,2016,04,06,08,00,52,463-00
Conference_Room,0.613255,2016,04,07,06,40,45,68-01
Conference_Room,0.677458,2016,04,07,06,59,54,73-01
Conference_Room,0.728273,2016,04,07,07,06,32,75-00
Conference_Room,0.728387,2016,04,03,07,46,49,62-00
Conference_Room,0.807729,2016,04,03,08,44,28,69-00
Conference_Room,0.655309,2016,04,03,09,21,22,101-01
Conference_Room,0.758181,2016,04,03,10,13,47,125-00
Conference_Room,0.672264,2016,04,03,11,52,07,154-00
Conference_Room,0.81172,2016,04,03,12,11,56,162-00
Conference_Room,0.679267,2016,04,03,17,58,16,304-00
Conference_Room,0.705132,2016,04,04,09,06,45,464-01
Conference_Room,0.745072,2016,04,04,11,12,02,521-01
Conference_Room,0.660814,2016,04,04,18,18,46,611-01
Conference_Room,0.618403,2016,04,04,19,02,06,638-00
Conference_Room,0.789843,2016,04,05,16,54,53,254-00
Conference_Room,0.754051,2016,04,05,17,13,00,259-01
Conference_Room,0.706995,2016,04,05,17,23,05,266-01
Conference_Room,0.792307,2016,04,06,16,23,16,616-00
Conference_Room,0.712336,2016,04,07,07,25,39,92-00
Conference_Room,0.627882,2016,04,03,07,45,19,60-01
Conference_Room,0.695098,2016,04,03,08,02,33,64-00
Conference_Room,0.709584,2016,04,03,08,14,50,67-00
Conference_Room,0.620256,2016,04,03,08,50,10,74-00
Conference_Room,0.744306,2016,04,03,08,50,57,75-01
Conference_Room,0.669123,2016,04,03,08,59,43,84-01
Conference_Room,0.704861,2016,04,03,09,19,41,100-00
Conference_Room,0.723901,2016,04,03,09,31,57,107-01
Conference_Room,0.78444,2016,04,03,09,32,24,108-00
Conference_Room,0.741139,2016,04,03,10,07,44,121-01
Conference_Room,0.685838,2016,04,03,10,08,06,122-01
Conference_Room,0.702149,2016,04,03,12,20,46,164-01
Conference_Room,0.743042,2016,04,03,12,21,16,165-00
Conference_Room,0.684754,2016,04,03,12,31,17,175-00
Conference_Room,0.680309,2016,04,03,12,50,57,190-01
Conference_Room,0.56086,2016,04,03,13,04,22,196-00
Conference_Room,0.659139,2016,04,03,13,05,01,197-00
Conference_Room,0.683296,2016,04,03,13,13,59,202-01
Conference_Room,0.789656,2016,04,03,17,01,42,298-01
Conference_Room,0.654379,2016,04,03,18,01,16,307-00
Conference_Room,0.658027,2016,04,04,07,00,04,405-01
Conference_Room,0.615681,2016,04,04,08,50,42,458-01
Conference_Room,0.654423,2016,04,04,09,09,28,466-01
Conference_Room,0.737199,2016,04,04,09,09,39,467-01
Conference_Room,0.668919,2016,04,04,09,10,10,468-00
Conference_Room,0.61521,2016,04,04,13,05,03,530-01
Conference_Room,0.677538,2016,04,04,16,10,30,567-00
Conference_Room,0.645424,2016,04,04,18,19,36,612-00
Conference_Room,0.673977,2016,04,04,18,24,23,618-00
Conference_Room,0.75754,2016,04,04,18,26,11,620-00
Conference_Room,0.645032,2016,04,04,18,37,31,626-01
Conference_Room,0.702945,2016,04,04,22,08,18,34-00
Conference_Room,0.638885,2016,04,04,22,36,44,49-01
Conference_Room,0.591088,2016,04,05,07,03,56,84-00
Conference_Room,0.627078,2016,04,05,07,04,41,86-00
Conference_Room,0.699647,2016,04,05,07,08,16,89-01
Conference_Room,0.690078,2016,04,05,07,09,05,90-00
Conference_Room,0.711348,2016,04,05,10,29,44,184-01
Conference_Room,0.673725,2016,04,05,11,15,31,210-01
Conference_Room,0.63794,2016,04,05,14,25,18,242-00
Conference_Room,0.702067,2016,04,05,18,18,36,289-00
Conference_Room,0.737533,2016,04,05,18,24,18,291-00
Conference_Room,0.69691,2016,04,06,07,20,47,439-01
Conference_Room,0.697062,2016,04,06,08,38,50,480-01
Conference_Room,0.606446,2016,04,06,08,53,51,487-00
Conference_Room,0.62305,2016,04,07,10,02,35,109-00
Conference_Room,0.556411,2016,04,07,10,43,03,119-00
Conference_Room,0.647868,2016,04,03,07,36,17,50-01
Conference_Room,0.626623,2016,04,03,07,41,35,56-00
Conference_Room,0.692752,2016,04,03,07,44,39,59-01
Conference_Room,0.612207,2016,04,03,08,49,03,73-01
Conference_Room,0.579702,2016,04,03,09,16,44,96-00
Conference_Room,0.674704,2016,04,03,10,07,15,120-00
Conference_Room,0.721545,2016,04,03,10,17,59,126-01
Conference_Room,0.56673,2016,04,03,12,11,40,161-01
Conference_Room,0.584993,2016,04,03,12,17,50,163-01
Conference_Room,0.582996,2016,04,03,12,44,45,185-00
Conference_Room,0.598687,2016,04,03,12,47,01,187-00
Conference_Room,0.7351,2016,04,03,12,49,09,189-01
Conference_Room,0.593765,2016,04,03,12,59,48,194-00
Conference_Room,0.630271,2016,04,03,13,03,38,195-00
Conference_Room,0.589437,2016,04,03,13,55,39,214-01
Conference_Room,0.705707,2016,04,03,13,56,42,215-01
Conference_Room,0.69075,2016,04,03,14,49,22,255-01
Conference_Room,0.765734,2016,04,03,15,39,37,270-00
Conference_Room,0.653853,2016,04,03,17,59,30,305-00
Conference_Room,0.678489,2016,04,03,18,16,45,320-00
Conference_Room,0.62607,2016,04,04,07,34,42,424-01
Conference_Room,0.606212,2016,04,04,08,40,36,455-01
Conference_Room,0.575525,2016,04,04,08,49,26,457-00
Conference_Room,0.533614,2016,04,04,09,11,26,470-01
Conference_Room,0.614447,2016,04,04,09,22,21,471-00
Conference_Room,0.622122,2016,04,04,09,57,54,491-01
Conference_Room,0.753118,2016,04,04,11,26,45,522-00
Conference_Room,0.670438,2016,04,04,11,29,39,523-00
Conference_Room,0.655794,2016,04,04,14,18,14,550-00
Conference_Room,0.727298,2016,04,04,14,18,50,551-01
Conference_Room,0.567457,2016,04,04,15,22,10,558-00
Conference_Room,0.645376,2016,04,04,15,47,17,561-00
Conference_Room,0.547704,2016,04,04,15,52,20,564-00
Conference_Room,0.759446,2016,04,04,16,24,52,578-01
Conference_Room,0.710757,2016,04,04,18,41,38,629-01
Conference_Room,0.692497,2016,04,04,22,33,24,47-01
Conference_Room,0.740462,2016,04,05,07,31,43,102-01
Conference_Room,0.692625,2016,04,05,12,29,50,218-00
Conference_Room,0.610093,2016,04,05,12,39,16,229-00
Conference_Room,0.674376,2016,04,05,12,41,34,231-01
Conference_Room,0.594223,2016,04,05,16,53,50,252-01
Conference_Room,0.672833,2016,04,05,17,16,10,261-01
Conference_Room,0.767091,2016,04,05,17,54,27,278-00
Conference_Room,0.66784,2016,04,06,07,38,27,444-00
Conference_Room,0.639233,2016,04,06,08,04,45,464-01
Conference_Room,0.657676,2016,04,06,08,55,01,489-00
Conference_Room,0.619389,2016,04,06,09,26,02,516-00
Conference_Room,0.678247,2016,04,06,14,04,48,588-00
Conference_Room,0.659648,2016,04,06,17,14,12,638-00
Conference_Room,0.617112,2016,04,06,17,15,46,642-00
Conference_Room,0.591341,2016,04,06,18,08,48,676-01
Conference_Room,0.608055,2016,04,06,18,57,39,684-01
Conference_Room,0.636922,2016,04,07,07,42,19,99-01
Conference_Room,0.601718,2016,04,07,13,03,23,192-01
Conference_Room,0.598441,2016,04,03,09,08,30,91-01
Conference_Room,0.623612,2016,04,03,09,18,45,99-01
Conference_Room,0.689196,2016,04,03,09,57,11,118-00
Conference_Room,0.590526,2016,04,03,10,22,08,127-00
Conference_Room,0.585761,2016,04,03,10,45,29,147-00
Conference_Room,0.523892,2016,04,03,11,56,58,158-01
Conference_Room,0.593895,2016,04,03,12,30,31,174-01
Conference_Room,0.612943,2016,04,03,14,15,39,233-00
Conference_Room,0.61418,2016,04,03,15,50,59,282-01
Conference_Room,0.655575,2016,04,03,17,44,46,303-00
Conference_Room,0.585306,2016,04,03,22,44,50,388-01
Conference_Room,0.595926,2016,04,04,07,28,19,418-01
Conference_Room,0.609768,2016,04,04,08,05,45,436-00
Conference_Room,0.612291,2016,04,04,08,27,50,449-00
Conference_Room,0.552524,2016,04,04,08,53,58,459-00
Conference_Room,0.625457,2016,04,04,09,10,29,469-00
Conference_Room,0.598897,2016,04,04,10,08,36,498-01
