ARRAY_INDEX,CLASSIFIER_ID,NAME,SCORE,_ID
9,Bakery_Shop,Bakery_Shop,0.757004,20160403192842-339-01
8,Stockroom,Stockroom,0.767008,20160403192842-339-01
7,Control_Room,Control_Room,0.785112,20160403192842-339-01
6,Archery,Archery,0.801112,20160403192842-339-01
5,Dish_Washer,Dish_Washer,0.854097,20160403192842-339-01
4,Yellow,Yellow,0.867593,20160403192842-339-01
3,Microwave,Microwave,0.908575,20160403192842-339-01
2,Oven,Oven,0.924886,20160403192842-339-01
1,Stove,Stove,0.944114,20160403192842-339-01
0,Mixed_Color,Mixed_Color,0.954409,20160403192842-339-01
19,Sweet_Treat,Sweet_Treat,0.512369,20160403193820-340-00
18,Tool,Tool,0.521663,20160403193820-340-00
17,Indoor_Volleyball,Indoor_Volleyball,0.528931,20160403193820-340-00
16,Store,Store,0.544233,20160403193820-340-00
15,Pubbing,Pubbing,0.551675,20160403193820-340-00
14,Beer,Beer,0.575959,20160403193820-340-00
13,Snack_Food,Snack_Food,0.579875,20160403193820-340-00
12,Archery,Archery,0.649325,20160403193820-340-00
11,Riot,Riot,0.657505,20160403193820-340-00
10,Leisure_Activity,Leisure_Activity,0.670456,20160403193820-340-00
9,Living_Room,Living_Room,0.702656,20160403193820-340-00
8,Wine_Cellar,Wine_Cellar,0.785401,20160403193820-340-00
7,Public_Transportation_Space,Public_Transportation_Space,0.785549,20160403193820-340-00
6,Rest_Room,Rest_Room,0.825919,20160403193820-340-00
5,Distillery,Distillery,0.836261,20160403193820-340-00
4,Yellow,Yellow,0.883639,20160403193820-340-00
3,Microwave,Microwave,0.902682,20160403193820-340-00
2,Stove,Stove,0.913855,20160403193820-340-00
1,Dish_Washer,Dish_Washer,0.922975,20160403193820-340-00
0,Oven,Oven,0.923246,20160403193820-340-00
20,White_Wine,White_Wine,0.505281,20160403194617-341-01
19,Tool,Tool,0.508408,20160403194617-341-01
18,Store,Store,0.552963,20160403194617-341-01
17,Male_Adult,Male_Adult,0.599428,20160403194617-341-01
16,Brandy,Brandy,0.606712,20160403194617-341-01
15,Green,Green,0.680578,20160403194617-341-01
14,Living_Room,Living_Room,0.689434,20160403194617-341-01
13,Leisure_Activity,Leisure_Activity,0.743374,20160403194617-341-01
12,Archery,Archery,0.765722,20160403194617-341-01
11,Distillery,Distillery,0.769991,20160403194617-341-01
10,Rest_Room,Rest_Room,0.77712,20160403194617-341-01
9,Engine_Room,Engine_Room,0.798861,20160403194617-341-01
8,Mixed_Color,Mixed_Color,0.800276,20160403194617-341-01
7,Engine_or_Control_Room,Engine_or_Control_Room,0.803266,20160403194617-341-01
6,Popcorn,Popcorn,0.816322,20160403194617-341-01
5,Oven,Oven,0.833307,20160403194617-341-01
4,Public_Transportation_Space,Public_Transportation_Space,0.854919,20160403194617-341-01
3,Riot,Riot,0.864886,20160403194617-341-01
2,Yellow,Yellow,0.882704,20160403194617-341-01
1,Mint_Julep,Mint_Julep,0.887856,20160403194617-341-01
0,Stove,Stove,0.960635,20160403194617-341-01
16,Beer,Beer,0.507296,20160403194919-343-00
15,Archery,Archery,0.539966,20160403194919-343-00
14,Store,Store,0.561362,20160403194919-343-00
13,Engine_or_Control_Room,Engine_or_Control_Room,0.57977,20160403194919-343-00
12,Sweet_Treat,Sweet_Treat,0.607519,20160403194919-343-00
11,Brandy,Brandy,0.61381,20160403194919-343-00
10,Hotel_Building,Hotel_Building,0.640366,20160403194919-343-00
9,Food_Court,Food_Court,0.689875,20160403194919-343-00
8,Leisure_Activity,Leisure_Activity,0.693637,20160403194919-343-00
7,Oven,Oven,0.760501,20160403194919-343-00
6,Wine_Cellar,Wine_Cellar,0.781281,20160403194919-343-00
5,Public_Transportation_Space,Public_Transportation_Space,0.835926,20160403194919-343-00
4,Yellow,Yellow,0.861175,20160403194919-343-00
3,Dish_Washer,Dish_Washer,0.895475,20160403194919-343-00
2,Mint_Julep,Mint_Julep,0.910539,20160403194919-343-00
1,Riot,Riot,0.924916,20160403194919-343-00
0,Stove,Stove,0.951554,20160403194919-343-00
18,White_Wine,White_Wine,0.513985,20160403195021-344-00
17,Store,Store,0.529388,20160403195021-344-00
16,Beer,Beer,0.568835,20160403195021-344-00
15,Food_Court,Food_Court,0.581111,20160403195021-344-00
14,Green,Green,0.590004,20160403195021-344-00
13,Brandy,Brandy,0.590896,20160403195021-344-00
12,Rollerskating,Rollerskating,0.607079,20160403195021-344-00
11,Hotel_Building,Hotel_Building,0.639399,20160403195021-344-00
10,Clubbing,Clubbing,0.651455,20160403195021-344-00
9,Engine_or_Control_Room,Engine_or_Control_Room,0.66136,20160403195021-344-00
8,Leisure_Activity,Leisure_Activity,0.746598,20160403195021-344-00
7,Dish_Washer,Dish_Washer,0.773068,20160403195021-344-00
6,Yellow,Yellow,0.803424,20160403195021-344-00
5,Public_Transportation_Space,Public_Transportation_Space,0.813372,20160403195021-344-00
4,Wine_Cellar,Wine_Cellar,0.842757,20160403195021-344-00
3,Oven,Oven,0.880794,20160403195021-344-00
2,Mint_Julep,Mint_Julep,0.911824,20160403195021-344-00
1,Riot,Riot,0.924207,20160403195021-344-00
0,Stove,Stove,0.939665,20160403195021-344-00
20,Living_Room,Living_Room,0.505996,20160403195445-345-01
19,Archery,Archery,0.522866,20160403195445-345-01
18,Engine_or_Control_Room,Engine_or_Control_Room,0.547396,20160403195445-345-01
17,Mixed_Color,Mixed_Color,0.552985,20160403195445-345-01
16,Store,Store,0.555767,20160403195445-345-01
15,Green,Green,0.576711,20160403195445-345-01
14,Team_Indoor_Sport,Team_Indoor_Sport,0.583168,20160403195445-345-01
13,Male_Adult,Male_Adult,0.625222,20160403195445-345-01
12,Rollerskating,Rollerskating,0.672193,20160403195445-345-01
11,Distillery,Distillery,0.706467,20160403195445-345-01
10,Rest_Room,Rest_Room,0.737692,20160403195445-345-01
9,Leisure_Activity,Leisure_Activity,0.75917,20160403195445-345-01
8,Dish_Washer,Dish_Washer,0.820488,20160403195445-345-01
7,Clubbing,Clubbing,0.8368,20160403195445-345-01
6,Mint_Julep,Mint_Julep,0.838877,20160403195445-345-01
5,Musical_Instrument,Musical_Instrument,0.846886,20160403195445-345-01
4,Wine_Cellar,Wine_Cellar,0.855735,20160403195445-345-01
3,Public_Transportation_Space,Public_Transportation_Space,0.858951,20160403195445-345-01
2,Yellow,Yellow,0.870006,20160403195445-345-01
1,Stove,Stove,0.887278,20160403195445-345-01
0,Riot,Riot,0.913744,20160403195445-345-01
12,Green,Green,0.511715,20160403195619-346-00
11,Leisure_Activity,Leisure_Activity,0.631853,20160403195619-346-00
10,Engine_Room,Engine_Room,0.724258,20160403195619-346-00
9,Food_Court,Food_Court,0.758115,20160403195619-346-00
8,Rest_Room,Rest_Room,0.774218,20160403195619-346-00
7,Engine_or_Control_Room,Engine_or_Control_Room,0.826391,20160403195619-346-00
6,Public_Transportation_Space,Public_Transportation_Space,0.832851,20160403195619-346-00
5,Dish_Washer,Dish_Washer,0.853101,20160403195619-346-00
4,Mint_Julep,Mint_Julep,0.853878,20160403195619-346-00
3,Riot,Riot,0.885297,20160403195619-346-00
2,Yellow,Yellow,0.886616,20160403195619-346-00
1,Oven,Oven,0.890108,20160403195619-346-00
0,Stove,Stove,0.950069,20160403195619-346-00
15,Dog_Racing,Dog_Racing,0.504446,20160403200530-347-01
14,Clubbing,Clubbing,0.511102,20160403200530-347-01
13,Beer,Beer,0.52671,20160403200530-347-01
12,Snack_Food,Snack_Food,0.546206,20160403200530-347-01
11,Green,Green,0.631382,20160403200530-347-01
10,Wine_Cellar,Wine_Cellar,0.676422,20160403200530-347-01
9,Prison,Prison,0.716267,20160403200530-347-01
8,Rest_Room,Rest_Room,0.755202,20160403200530-347-01
7,Dish_Washer,Dish_Washer,0.827552,20160403200530-347-01
6,Public_Transportation_Space,Public_Transportation_Space,0.83874,20160403200530-347-01
5,Mint_Julep,Mint_Julep,0.848578,20160403200530-347-01
4,Engine_or_Control_Room,Engine_or_Control_Room,0.859228,20160403200530-347-01
3,Yellow,Yellow,0.885217,20160403200530-347-01
2,Oven,Oven,0.897838,20160403200530-347-01
1,Riot,Riot,0.916287,20160403200530-347-01
0,Stove,Stove,0.936366,20160403200530-347-01
17,Green,Green,0.503211,20160403200756-348-01
16,Leisure_Activity,Leisure_Activity,0.558834,20160403200756-348-01
15,Tea,Tea,0.601942,20160403200756-348-01
14,Whiskey,Whiskey,0.614569,20160403200756-348-01
13,Living_Room,Living_Room,0.6459,20160403200756-348-01
12,Beer,Beer,0.651639,20160403200756-348-01
11,Brandy,Brandy,0.657971,20160403200756-348-01
10,Distillery,Distillery,0.734098,20160403200756-348-01
9,Rest_Room,Rest_Room,0.749485,20160403200756-348-01
8,Public_Transportation_Space,Public_Transportation_Space,0.766188,20160403200756-348-01
7,Wine_Cellar,Wine_Cellar,0.768439,20160403200756-348-01
6,Dish_Washer,Dish_Washer,0.771216,20160403200756-348-01
5,Riot,Riot,0.79524,20160403200756-348-01
4,Musical_Instrument,Musical_Instrument,0.803732,20160403200756-348-01
3,Engine_or_Control_Room,Engine_or_Control_Room,0.813198,20160403200756-348-01
2,Mint_Julep,Mint_Julep,0.814775,20160403200756-348-01
1,Yellow,Yellow,0.895989,20160403200756-348-01
0,Stove,Stove,0.915158,20160403200756-348-01
21,Yellow,Yellow,0.538616,20160403200917-349-00
20,Conference_Room,Conference_Room,0.543634,20160403200917-349-00
19,Adult,Adult,0.558654,20160403200917-349-00
18,Store,Store,0.564589,20160403200917-349-00
17,Beer,Beer,0.59384,20160403200917-349-00
16,Brandy,Brandy,0.605508,20160403200917-349-00
15,Rest_Room,Rest_Room,0.646633,20160403200917-349-00
14,Barn,Barn,0.661584,20160403200917-349-00
13,Prison,Prison,0.663534,20160403200917-349-00
12,Snack_Food,Snack_Food,0.679678,20160403200917-349-00
11,Male_Adult,Male_Adult,0.700424,20160403200917-349-00
10,Courtroom,Courtroom,0.70264,20160403200917-349-00
9,Club_Sport,Club_Sport,0.737961,20160403200917-349-00
8,Cricket,Cricket,0.755185,20160403200917-349-00
7,Sparkling_Wine,Sparkling_Wine,0.7653,20160403200917-349-00
6,Living_Room,Living_Room,0.786438,20160403200917-349-00
5,Lamp,Lamp,0.803547,20160403200917-349-00
4,Pubbing,Pubbing,0.804708,20160403200917-349-00
3,Public_Transportation_Space,Public_Transportation_Space,0.839653,20160403200917-349-00
2,Riot,Riot,0.845429,20160403200917-349-00
1,Popcorn,Popcorn,0.864126,20160403200917-349-00
0,Stove,Stove,0.886258,20160403200917-349-00
17,Leisure_Activity,Leisure_Activity,0.531627,20160403201023-350-00
16,Store,Store,0.53597,20160403201023-350-00
15,Snack_Food,Snack_Food,0.54936,20160403201023-350-00
14,Clubbing,Clubbing,0.558264,20160403201023-350-00
13,Green,Green,0.599352,20160403201023-350-00
12,Archery,Archery,0.612513,20160403201023-350-00
11,Mixed_Color,Mixed_Color,0.63469,20160403201023-350-00
10,Hotel_Building,Hotel_Building,0.65105,20160403201023-350-00
9,Wine_Cellar,Wine_Cellar,0.665002,20160403201023-350-00
8,Public_Transportation_Space,Public_Transportation_Space,0.726018,20160403201023-350-00
7,Rest_Room,Rest_Room,0.769534,20160403201023-350-00
6,Microwave,Microwave,0.827322,20160403201023-350-00
5,Engine_or_Control_Room,Engine_or_Control_Room,0.836492,20160403201023-350-00
4,Riot,Riot,0.86349,20160403201023-350-00
3,Mint_Julep,Mint_Julep,0.868632,20160403201023-350-00
2,Dish_Washer,Dish_Washer,0.876062,20160403201023-350-00
1,Yellow,Yellow,0.891032,20160403201023-350-00
0,Stove,Stove,0.921908,20160403201023-350-00
17,Beer,Beer,0.558389,20160403201309-351-00
16,Oven,Oven,0.586341,20160403201309-351-00
15,Male_Adult,Male_Adult,0.588375,20160403201309-351-00
14,Musical_Instrument,Musical_Instrument,0.601021,20160403201309-351-00
13,Mixed_Color,Mixed_Color,0.607247,20160403201309-351-00
12,Tool,Tool,0.631544,20160403201309-351-00
11,Walrus,Walrus,0.657859,20160403201309-351-00
10,Team_Indoor_Sport,Team_Indoor_Sport,0.673896,20160403201309-351-00
9,Engine_or_Control_Room,Engine_or_Control_Room,0.677694,20160403201309-351-00
8,Distillery,Distillery,0.717175,20160403201309-351-00
7,Wine_Cellar,Wine_Cellar,0.743847,20160403201309-351-00
6,Leisure_Activity,Leisure_Activity,0.747927,20160403201309-351-00
5,Archery,Archery,0.790441,20160403201309-351-00
4,Public_Transportation_Space,Public_Transportation_Space,0.845783,20160403201309-351-00
3,Engine_Room,Engine_Room,0.859933,20160403201309-351-00
2,Yellow,Yellow,0.882881,20160403201309-351-00
1,Stove,Stove,0.90605,20160403201309-351-00
0,Riot,Riot,0.91054,20160403201309-351-00
19,Store,Store,0.519609,20160403201331-352-01
18,Sweet_Treat,Sweet_Treat,0.558162,20160403201331-352-01
17,Club_Sport,Club_Sport,0.599387,20160403201331-352-01
16,Male_Adult,Male_Adult,0.606664,20160403201331-352-01
15,Beer,Beer,0.6362,20160403201331-352-01
14,Walrus,Walrus,0.648978,20160403201331-352-01
13,Mint_Julep,Mint_Julep,0.651012,20160403201331-352-01
12,Tool,Tool,0.654268,20160403201331-352-01
11,Popcorn,Popcorn,0.661179,20160403201331-352-01
10,Mixed_Color,Mixed_Color,0.718711,20160403201331-352-01
9,Wine_Cellar,Wine_Cellar,0.745769,20160403201331-352-01
8,Engine_or_Control_Room,Engine_or_Control_Room,0.750542,20160403201331-352-01
7,Archery,Archery,0.751581,20160403201331-352-01
6,Clothing_Store,Clothing_Store,0.763779,20160403201331-352-01
5,Leisure_Activity,Leisure_Activity,0.765669,20160403201331-352-01
4,Distillery,Distillery,0.802726,20160403201331-352-01
3,Stove,Stove,0.821648,20160403201331-352-01
2,Public_Transportation_Space,Public_Transportation_Space,0.849316,20160403201331-352-01
1,Yellow,Yellow,0.90925,20160403201331-352-01
0,Riot,Riot,0.930922,20160403201331-352-01
20,Big_Group,Big_Group,0.510557,20160403201401-353-00
19,Store,Store,0.521115,20160403201401-353-00
18,Beer,Beer,0.558424,20160403201401-353-00
17,Industrial_Space,Industrial_Space,0.571955,20160403201401-353-00
16,Living_Room,Living_Room,0.592687,20160403201401-353-00
15,Dish_Washer,Dish_Washer,0.593977,20160403201401-353-00
14,Archery,Archery,0.59563,20160403201401-353-00
13,Sweet_Treat,Sweet_Treat,0.603532,20160403201401-353-00
12,Mixed_Color,Mixed_Color,0.634466,20160403201401-353-00
11,Leisure_Activity,Leisure_Activity,0.721582,20160403201401-353-00
10,Club_Sport,Club_Sport,0.725157,20160403201401-353-00
9,Rest_Room,Rest_Room,0.754589,20160403201401-353-00
8,Engine_or_Control_Room,Engine_or_Control_Room,0.765572,20160403201401-353-00
7,Wine_Cellar,Wine_Cellar,0.773682,20160403201401-353-00
6,Distillery,Distillery,0.784191,20160403201401-353-00
5,Oven,Oven,0.798301,20160403201401-353-00
4,Mint_Julep,Mint_Julep,0.820533,20160403201401-353-00
3,Public_Transportation_Space,Public_Transportation_Space,0.828081,20160403201401-353-00
2,Yellow,Yellow,0.919793,20160403201401-353-00
1,Riot,Riot,0.921809,20160403201401-353-00
0,Stove,Stove,0.931699,20160403201401-353-00
15,Beer,Beer,0.528702,20160403201438-354-00
14,Store,Store,0.569675,20160403201438-354-00
13,Mixed_Color,Mixed_Color,0.573417,20160403201438-354-00
12,Male_Adult,Male_Adult,0.577304,20160403201438-354-00
11,Engine_or_Control_Room,Engine_or_Control_Room,0.675932,20160403201438-354-00
10,Musical_Instrument,Musical_Instrument,0.686796,20160403201438-354-00
9,Distillery,Distillery,0.70624,20160403201438-354-00
8,Rollerskating,Rollerskating,0.712977,20160403201438-354-00
15,White_Wine,White_Wine,0.523034,20160404000237-390-00
14,Eatery_Space,Eatery_Space,0.56783,20160404000237-390-00
13,Restaurant,Restaurant,0.58207,20160404000237-390-00
12,Food_Court,Food_Court,0.582953,20160404000237-390-00
11,Rest_Room,Rest_Room,0.622166,20160404000237-390-00
10,Archery,Archery,0.623387,20160404000237-390-00
9,Mixed_Color,Mixed_Color,0.648094,20160404000237-390-00
8,Dining_Room,Dining_Room,0.658901,20160404000237-390-00
7,Beauty_Salon,Beauty_Salon,0.68145,20160404000237-390-00
6,Wedding,Wedding,0.692166,20160404000237-390-00
5,Yellow,Yellow,0.853036,20160404000237-390-00
4,Pubbing,Pubbing,0.874293,20160404000237-390-00
3,Microwave,Microwave,0.915621,20160404000237-390-00
2,Dish_Washer,Dish_Washer,0.94656,20160404000237-390-00
1,Stove,Stove,0.947832,20160404000237-390-00
0,Piano,Piano,0.947943,20160404000237-390-00
16,Store,Store,0.52484,20160404063241-399-01
15,Engine_or_Control_Room,Engine_or_Control_Room,0.549014,20160404063241-399-01
14,Mixed_Color,Mixed_Color,0.56105,20160404063241-399-01
13,Riot,Riot,0.582985,20160404063241-399-01
12,Male_Adult,Male_Adult,0.601935,20160404063241-399-01
11,Flood,Flood,0.620406,20160404063241-399-01
10,Rest_Room,Rest_Room,0.672238,20160404063241-399-01
9,Living_Room,Living_Room,0.684794,20160404063241-399-01
8,Gray,Gray,0.693851,20160404063241-399-01
7,Popcorn,Popcorn,0.767774,20160404063241-399-01
6,Stockroom,Stockroom,0.76875,20160404063241-399-01
5,Monkey,Monkey,0.770187,20160404063241-399-01
4,Barn,Barn,0.807855,20160404063241-399-01
3,Engine_Room,Engine_Room,0.816332,20160404063241-399-01
2,Refrigerator,Refrigerator,0.827956,20160404063241-399-01
1,Prison,Prison,0.837849,20160404063241-399-01
0,Stove,Stove,0.925315,20160404063241-399-01
16,Store,Store,0.512078,20160404063326-400-00
15,Wedding,Wedding,0.512981,20160404063326-400-00
14,Flood,Flood,0.5182,20160404063326-400-00
13,Gray,Gray,0.5865,20160404063326-400-00
12,Lobby,Lobby,0.59071,20160404063326-400-00
11,Rest_Room,Rest_Room,0.607027,20160404063326-400-00
10,Living_Room,Living_Room,0.63847,20160404063326-400-00
9,Male_Adult,Male_Adult,0.643053,20160404063326-400-00
8,Oven,Oven,0.652248,20160404063326-400-00
7,Candy,Candy,0.660455,20160404063326-400-00
6,Stockroom,Stockroom,0.711018,20160404063326-400-00
5,Riot,Riot,0.727367,20160404063326-400-00
4,Monkey,Monkey,0.750771,20160404063326-400-00
3,Refrigerator,Refrigerator,0.77995,20160404063326-400-00
2,Prison,Prison,0.783064,20160404063326-400-00
1,Mixed_Color,Mixed_Color,0.846321,20160404063326-400-00
0,Stove,Stove,0.866898,20160404063326-400-00
15,Lobby,Lobby,0.534824,20160404063421-401-01
14,Pubbing,Pubbing,0.55058,20160404063421-401-01
13,Gray,Gray,0.581153,20160404063421-401-01
12,Living_Room,Living_Room,0.633616,20160404063421-401-01
11,Stockroom,Stockroom,0.66979,20160404063421-401-01
10,Wedding,Wedding,0.675001,20160404063421-401-01
9,Rest_Room,Rest_Room,0.683627,20160404063421-401-01
8,Male_Adult,Male_Adult,0.700841,20160404063421-401-01
7,Barn,Barn,0.734388,20160404063421-401-01
6,Flood,Flood,0.737605,20160404063421-401-01
5,Mixed_Color,Mixed_Color,0.770039,20160404063421-401-01
4,Oven,Oven,0.77809,20160404063421-401-01
3,Monkey,Monkey,0.780441,20160404063421-401-01
2,Prison,Prison,0.808631,20160404063421-401-01
1,Popcorn,Popcorn,0.86029,20160404063421-401-01
0,Stove,Stove,0.933935,20160404063421-401-01
11,Engine_or_Control_Room,Engine_or_Control_Room,0.560244,20160404063722-402-01
10,Pubbing,Pubbing,0.562922,20160404063722-402-01
9,Rest_Room,Rest_Room,0.570882,20160404063722-402-01
8,Living_Room,Living_Room,0.618733,20160404063722-402-01
7,Barn,Barn,0.623206,20160404063722-402-01
6,Prison,Prison,0.649842,20160404063722-402-01
5,Oven,Oven,0.669592,20160404063722-402-01
4,Flood,Flood,0.723417,20160404063722-402-01
3,Stockroom,Stockroom,0.774488,20160404063722-402-01
2,Riot,Riot,0.806599,20160404063722-402-01
1,Stove,Stove,0.863928,20160404063722-402-01
0,Mixed_Color,Mixed_Color,0.891002,20160404063722-402-01
14,Warehouse,Warehouse,0.563486,20160404063901-403-01
13,Barn,Barn,0.640102,20160404063901-403-01
12,Earthquake,Earthquake,0.651279,20160404063901-403-01
11,Lobby,Lobby,0.665944,20160404063901-403-01
10,Food_Processor,Food_Processor,0.703667,20160404063901-403-01
9,Refrigerator,Refrigerator,0.71382,20160404063901-403-01
8,Prison,Prison,0.758051,20160404063901-403-01
7,Riot,Riot,0.77903,20160404063901-403-01
6,Living_Room,Living_Room,0.788278,20160404063901-403-01
5,Oven,Oven,0.800877,20160404063901-403-01
4,Pubbing,Pubbing,0.804003,20160404063901-403-01
3,Stockroom,Stockroom,0.83733,20160404063901-403-01
2,Mixed_Color,Mixed_Color,0.843432,20160404063901-403-01
1,Flood,Flood,0.882394,20160404063901-403-01
0,Stove,Stove,0.894267,20160404063901-403-01
16,Earthquake,Earthquake,0.597848,20160404064116-404-00
