ARRAY_INDEX,CLASSIFIER_ID,NAME,SCORE,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,SEQNO,_ID
7,Drugstore,Drugstore,0.822006,2016,03,31,18,44,55,63-00,20160331184455-63-00
6,Pubbing,Pubbing,0.869739,2016,03,31,18,44,55,63-00,20160331184455-63-00
5,Library,Library,0.877088,2016,03,31,18,44,55,63-00,20160331184455-63-00
4,Microwave,Microwave,0.909903,2016,03,31,18,44,55,63-00,20160331184455-63-00
3,Stove,Stove,0.942977,2016,03,31,18,44,55,63-00,20160331184455-63-00
2,Dish_Washer,Dish_Washer,0.949812,2016,03,31,18,44,55,63-00,20160331184455-63-00
1,Oven,Oven,0.952751,2016,03,31,18,44,55,63-00,20160331184455-63-00
0,Mixed_Color,Mixed_Color,0.970208,2016,03,31,18,44,55,63-00,20160331184455-63-00
15,Whiskey,Whiskey,0.504969,2016,03,31,18,46,00,64-00,20160331184600-64-00
14,Appliance,Appliance,0.515904,2016,03,31,18,46,00,64-00,20160331184600-64-00
13,Engine_or_Control_Room,Engine_or_Control_Room,0.540521,2016,03,31,18,46,00,64-00,20160331184600-64-00
12,Eatery_Space,Eatery_Space,0.550538,2016,03,31,18,46,00,64-00,20160331184600-64-00
11,Living_Room,Living_Room,0.605163,2016,03,31,18,46,00,64-00,20160331184600-64-00
10,Industrial_Space,Industrial_Space,0.654685,2016,03,31,18,46,00,64-00,20160331184600-64-00
9,Distillery,Distillery,0.669447,2016,03,31,18,46,00,64-00,20160331184600-64-00
18,Rollerskating,Rollerskating,0.518779,2016,03,30,19,45,06,86-00,20160330194506-86-00
17,Black,Black,0.526289,2016,03,30,19,45,06,86-00,20160330194506-86-00
16,Clubbing,Clubbing,0.533455,2016,03,30,19,45,06,86-00,20160330194506-86-00
15,Beer,Beer,0.556329,2016,03,30,19,45,06,86-00,20160330194506-86-00
14,Industrial_Space,Industrial_Space,0.635819,2016,03,30,19,45,06,86-00,20160330194506-86-00
13,Bar,Bar,0.662344,2016,03,30,19,45,06,86-00,20160330194506-86-00
12,Living_Room,Living_Room,0.676819,2016,03,30,19,45,06,86-00,20160330194506-86-00
11,Engine_or_Control_Room,Engine_or_Control_Room,0.691699,2016,03,30,19,45,06,86-00,20160330194506-86-00
10,Prison,Prison,0.71058,2016,03,30,19,45,06,86-00,20160330194506-86-00
9,Yellow,Yellow,0.731056,2016,03,30,19,45,06,86-00,20160330194506-86-00
8,Pubbing,Pubbing,0.776086,2016,03,30,19,45,06,86-00,20160330194506-86-00
7,Wine_Cellar,Wine_Cellar,0.782111,2016,03,30,19,45,06,86-00,20160330194506-86-00
6,Public_Transportation_Space,Public_Transportation_Space,0.804094,2016,03,30,19,45,06,86-00,20160330194506-86-00
5,Distillery,Distillery,0.804624,2016,03,30,19,45,06,86-00,20160330194506-86-00
4,Oven,Oven,0.825355,2016,03,30,19,45,06,86-00,20160330194506-86-00
3,Dish_Washer,Dish_Washer,0.849663,2016,03,30,19,45,06,86-00,20160330194506-86-00
2,Riot,Riot,0.90424,2016,03,30,19,45,06,86-00,20160330194506-86-00
1,Piano,Piano,0.906188,2016,03,30,19,45,06,86-00,20160330194506-86-00
0,Stove,Stove,0.944741,2016,03,30,19,45,06,86-00,20160330194506-86-00
14,Restaurant,Restaurant,0.521963,2016,03,31,06,58,30,134-01,20160331065830-134-01
13,Prison,Prison,0.668821,2016,03,31,06,58,30,134-01,20160331065830-134-01
12,Living_Room,Living_Room,0.674922,2016,03,31,06,58,30,134-01,20160331065830-134-01
11,Dining_Room,Dining_Room,0.675053,2016,03,31,06,58,30,134-01,20160331065830-134-01
10,Earthquake,Earthquake,0.681749,2016,03,31,06,58,30,134-01,20160331065830-134-01
9,Barber_Shop,Barber_Shop,0.690108,2016,03,31,06,58,30,134-01,20160331065830-134-01
8,Stockroom,Stockroom,0.737406,2016,03,31,06,58,30,134-01,20160331065830-134-01
7,Toaster,Toaster,0.737611,2016,03,31,06,58,30,134-01,20160331065830-134-01
6,Flood,Flood,0.740575,2016,03,31,06,58,30,134-01,20160331065830-134-01
5,Riot,Riot,0.764351,2016,03,31,06,58,30,134-01,20160331065830-134-01
4,Dish_Washer,Dish_Washer,0.785434,2016,03,31,06,58,30,134-01,20160331065830-134-01
3,Pubbing,Pubbing,0.807606,2016,03,31,06,58,30,134-01,20160331065830-134-01
2,Mixed_Color,Mixed_Color,0.819125,2016,03,31,06,58,30,134-01,20160331065830-134-01
1,Microwave,Microwave,0.824957,2016,03,31,06,58,30,134-01,20160331065830-134-01
0,Stove,Stove,0.95529,2016,03,31,06,58,30,134-01,20160331065830-134-01
12,Storm,Storm,0.50138,2016,03,30,21,55,40,111-00,20160330215540-111-00
11,White_Wine,White_Wine,0.514153,2016,03,30,21,55,40,111-00,20160330215540-111-00
10,Tool,Tool,0.549571,2016,03,30,21,55,40,111-00,20160330215540-111-00
9,Wedding,Wedding,0.576402,2016,03,30,21,55,40,111-00,20160330215540-111-00
8,Public_Transportation_Space,Public_Transportation_Space,0.639821,2016,03,30,21,55,40,111-00,20160330215540-111-00
7,Rest_Room,Rest_Room,0.810247,2016,03,30,21,55,40,111-00,20160330215540-111-00
6,Archery,Archery,0.839845,2016,03,30,21,55,40,111-00,20160330215540-111-00
5,Black,Black,0.851903,2016,03,30,21,55,40,111-00,20160330215540-111-00
4,Coffee_Maker,Coffee_Maker,0.8783,2016,03,30,21,55,40,111-00,20160330215540-111-00
3,Prison,Prison,0.891537,2016,03,30,21,55,40,111-00,20160330215540-111-00
2,Musical_Instrument,Musical_Instrument,0.909445,2016,03,30,21,55,40,111-00,20160330215540-111-00
1,Stove,Stove,0.911047,2016,03,30,21,55,40,111-00,20160330215540-111-00
0,Dish_Washer,Dish_Washer,0.925314,2016,03,30,21,55,40,111-00,20160330215540-111-00
16,Appliance,Appliance,0.527164,2016,03,30,18,12,54,41-00,20160330181254-41-00
15,Brandy,Brandy,0.544186,2016,03,30,18,12,54,41-00,20160330181254-41-00
14,Riot,Riot,0.545329,2016,03,30,18,12,54,41-00,20160330181254-41-00
13,Table_Tennis,Table_Tennis,0.570289,2016,03,30,18,12,54,41-00,20160330181254-41-00
12,Whiskey,Whiskey,0.581166,2016,03,30,18,12,54,41-00,20160330181254-41-00
11,Auto_Track_Racing,Auto_Track_Racing,0.63266,2016,03,30,18,12,54,41-00,20160330181254-41-00
10,Car_Repair_Shop,Car_Repair_Shop,0.742886,2016,03,30,18,12,54,41-00,20160330181254-41-00
9,Engine_Room,Engine_Room,0.782516,2016,03,30,18,12,54,41-00,20160330181254-41-00
8,Stockroom,Stockroom,0.834917,2016,03,30,18,12,54,41-00,20160330181254-41-00
7,Microwave,Microwave,0.885024,2016,03,30,18,12,54,41-00,20160330181254-41-00
6,Engine_or_Control_Room,Engine_or_Control_Room,0.909616,2016,03,30,18,12,54,41-00,20160330181254-41-00
5,Control_Room,Control_Room,0.925844,2016,03,30,18,12,54,41-00,20160330181254-41-00
4,Dish_Washer,Dish_Washer,0.932292,2016,03,30,18,12,54,41-00,20160330181254-41-00
3,Pubbing,Pubbing,0.942242,2016,03,30,18,12,54,41-00,20160330181254-41-00
2,Oven,Oven,0.95792,2016,03,30,18,12,54,41-00,20160330181254-41-00
1,Stove,Stove,0.964109,2016,03,30,18,12,54,41-00,20160330181254-41-00
0,Mixed_Color,Mixed_Color,0.969605,2016,03,30,18,12,54,41-00,20160330181254-41-00
16,Restaurant,Restaurant,0.518629,2016,03,30,19,28,00,68-01,20160330192800-68-01
15,Bar,Bar,0.527144,2016,03,30,19,28,00,68-01,20160330192800-68-01
14,White_Wine,White_Wine,0.530434,2016,03,30,19,28,00,68-01,20160330192800-68-01
13,Snack_Food,Snack_Food,0.571335,2016,03,30,19,28,00,68-01,20160330192800-68-01
12,Tool,Tool,0.597491,2016,03,30,19,28,00,68-01,20160330192800-68-01
11,Wedding,Wedding,0.610995,2016,03,30,19,28,00,68-01,20160330192800-68-01
10,Dining_Car,Dining_Car,0.745074,2016,03,30,19,28,00,68-01,20160330192800-68-01
9,Distillery,Distillery,0.766632,2016,03,30,19,28,00,68-01,20160330192800-68-01
8,Bakery_Shop,Bakery_Shop,0.778078,2016,03,30,19,28,00,68-01,20160330192800-68-01
7,Archery,Archery,0.787646,2016,03,30,19,28,00,68-01,20160330192800-68-01
6,Public_Transportation_Space,Public_Transportation_Space,0.814986,2016,03,30,19,28,00,68-01,20160330192800-68-01
5,Oven,Oven,0.845885,2016,03,30,19,28,00,68-01,20160330192800-68-01
4,Sparkling_Wine,Sparkling_Wine,0.850407,2016,03,30,19,28,00,68-01,20160330192800-68-01
3,Microwave,Microwave,0.868953,2016,03,30,19,28,00,68-01,20160330192800-68-01
2,Pubbing,Pubbing,0.923449,2016,03,30,19,28,00,68-01,20160330192800-68-01
1,Stove,Stove,0.956478,2016,03,30,19,28,00,68-01,20160330192800-68-01
0,Mixed_Color,Mixed_Color,0.965658,2016,03,30,19,28,00,68-01,20160330192800-68-01
19,Wine_or_Liquor,Wine_or_Liquor,0.514665,2016,03,30,19,36,07,75-01,20160330193607-75-01
18,White_Wine,White_Wine,0.55033,2016,03,30,19,36,07,75-01,20160330193607-75-01
17,Big_Group,Big_Group,0.552141,2016,03,30,19,36,07,75-01,20160330193607-75-01
16,Snack_Food,Snack_Food,0.587533,2016,03,30,19,36,07,75-01,20160330193607-75-01
15,Engine_or_Control_Room,Engine_or_Control_Room,0.598548,2016,03,30,19,36,07,75-01,20160330193607-75-01
14,Restaurant,Restaurant,0.619327,2016,03,30,19,36,07,75-01,20160330193607-75-01
13,Oven,Oven,0.641368,2016,03,30,19,36,07,75-01,20160330193607-75-01
12,Bar,Bar,0.654329,2016,03,30,19,36,07,75-01,20160330193607-75-01
11,Living_Room,Living_Room,0.705174,2016,03,30,19,36,07,75-01,20160330193607-75-01
10,Barber_Shop,Barber_Shop,0.725146,2016,03,30,19,36,07,75-01,20160330193607-75-01
9,Piano,Piano,0.759511,2016,03,30,19,36,07,75-01,20160330193607-75-01
8,Yellow,Yellow,0.774028,2016,03,30,19,36,07,75-01,20160330193607-75-01
7,Sparkling_Wine,Sparkling_Wine,0.774562,2016,03,30,19,36,07,75-01,20160330193607-75-01
6,Stockroom,Stockroom,0.782631,2016,03,30,19,36,07,75-01,20160330193607-75-01
5,Distillery,Distillery,0.8065,2016,03,30,19,36,07,75-01,20160330193607-75-01
4,Wine_Cellar,Wine_Cellar,0.815806,2016,03,30,19,36,07,75-01,20160330193607-75-01
3,Riot,Riot,0.84742,2016,03,30,19,36,07,75-01,20160330193607-75-01
2,Pubbing,Pubbing,0.854569,2016,03,30,19,36,07,75-01,20160330193607-75-01
1,Mixed_Color,Mixed_Color,0.953253,2016,03,30,19,36,07,75-01,20160330193607-75-01
0,Stove,Stove,0.961402,2016,03,30,19,36,07,75-01,20160330193607-75-01
16,Graduation,Graduation,0.508255,2016,03,30,19,55,48,89-01,20160330195548-89-01
15,Big_Group,Big_Group,0.52129,2016,03,30,19,55,48,89-01,20160330195548-89-01
14,Breaded_and_Fried,Breaded_and_Fried,0.521409,2016,03,30,19,55,48,89-01,20160330195548-89-01
13,Sweet_Treat,Sweet_Treat,0.538164,2016,03,30,19,55,48,89-01,20160330195548-89-01
12,Barber_Shop,Barber_Shop,0.640206,2016,03,30,19,55,48,89-01,20160330195548-89-01
11,Riot,Riot,0.667182,2016,03,30,19,55,48,89-01,20160330195548-89-01
10,Beauty_Salon,Beauty_Salon,0.733951,2016,03,30,19,55,48,89-01,20160330195548-89-01
9,Shoe_Store,Shoe_Store,0.790847,2016,03,30,19,55,48,89-01,20160330195548-89-01
8,Food_Processor,Food_Processor,0.791551,2016,03,30,19,55,48,89-01,20160330195548-89-01
7,Pubbing,Pubbing,0.817115,2016,03,30,19,55,48,89-01,20160330195548-89-01
6,Food_Court,Food_Court,0.860559,2016,03,30,19,55,48,89-01,20160330195548-89-01
5,Engine_or_Control_Room,Engine_or_Control_Room,0.862481,2016,03,30,19,55,48,89-01,20160330195548-89-01
4,Tamale,Tamale,0.869326,2016,03,30,19,55,48,89-01,20160330195548-89-01
3,Stove,Stove,0.874578,2016,03,30,19,55,48,89-01,20160330195548-89-01
2,Microwave,Microwave,0.880175,2016,03,30,19,55,48,89-01,20160330195548-89-01
1,Mixed_Color,Mixed_Color,0.883948,2016,03,30,19,55,48,89-01,20160330195548-89-01
0,Yellow,Yellow,0.901669,2016,03,30,19,55,48,89-01,20160330195548-89-01
13,Engine_or_Control_Room,Engine_or_Control_Room,0.506062,2016,03,31,11,28,24,211-00,20160331112824-211-00
12,Cycling,Cycling,0.56981,2016,03,31,11,28,24,211-00,20160331112824-211-00
11,Pubbing,Pubbing,0.621616,2016,03,31,11,28,24,211-00,20160331112824-211-00
10,Big_Group,Big_Group,0.629384,2016,03,31,11,28,24,211-00,20160331112824-211-00
9,Riot,Riot,0.6572,2016,03,31,11,28,24,211-00,20160331112824-211-00
8,Distillery,Distillery,0.680834,2016,03,31,11,28,24,211-00,20160331112824-211-00
7,Coffee_Maker,Coffee_Maker,0.712199,2016,03,31,11,28,24,211-00,20160331112824-211-00
6,Control_Room,Control_Room,0.804406,2016,03,31,11,28,24,211-00,20160331112824-211-00
5,Beauty_Salon,Beauty_Salon,0.812496,2016,03,31,11,28,24,211-00,20160331112824-211-00
4,Stockroom,Stockroom,0.834739,2016,03,31,11,28,24,211-00,20160331112824-211-00
3,Microwave,Microwave,0.864736,2016,03,31,11,28,24,211-00,20160331112824-211-00
2,Oven,Oven,0.920998,2016,03,31,11,28,24,211-00,20160331112824-211-00
1,Stove,Stove,0.95077,2016,03,31,11,28,24,211-00,20160331112824-211-00
0,Mixed_Color,Mixed_Color,0.970644,2016,03,31,11,28,24,211-00,20160331112824-211-00
15,Kayaking,Kayaking,0.50468,2016,03,30,18,54,29,50-01,20160330185429-50-01
14,Appliance,Appliance,0.506461,2016,03,30,18,54,29,50-01,20160330185429-50-01
13,Beer,Beer,0.591565,2016,03,30,18,54,29,50-01,20160330185429-50-01
12,Living_Room,Living_Room,0.604883,2016,03,30,18,54,29,50-01,20160330185429-50-01
11,Whiskey,Whiskey,0.625946,2016,03,30,18,54,29,50-01,20160330185429-50-01
10,Library,Library,0.639915,2016,03,30,18,54,29,50-01,20160330185429-50-01
9,Food_Court,Food_Court,0.648022,2016,03,30,18,54,29,50-01,20160330185429-50-01
8,Engine_or_Control_Room,Engine_or_Control_Room,0.79571,2016,03,30,18,54,29,50-01,20160330185429-50-01
7,Stockroom,Stockroom,0.804276,2016,03,30,18,54,29,50-01,20160330185429-50-01
6,Pubbing,Pubbing,0.901613,2016,03,30,18,54,29,50-01,20160330185429-50-01
5,Control_Room,Control_Room,0.905019,2016,03,30,18,54,29,50-01,20160330185429-50-01
4,Microwave,Microwave,0.914465,2016,03,30,18,54,29,50-01,20160330185429-50-01
3,Bottled_Water,Bottled_Water,0.932817,2016,03,30,18,54,29,50-01,20160330185429-50-01
2,Oven,Oven,0.935296,2016,03,30,18,54,29,50-01,20160330185429-50-01
1,Stove,Stove,0.965359,2016,03,30,18,54,29,50-01,20160330185429-50-01
0,Mixed_Color,Mixed_Color,0.96887,2016,03,30,18,54,29,50-01,20160330185429-50-01
15,Archery,Archery,0.624895,2016,03,31,11,35,08,214-01,20160331113508-214-01
14,Airport_Terminal,Airport_Terminal,0.631954,2016,03,31,11,35,08,214-01,20160331113508-214-01
13,Engine_or_Control_Room,Engine_or_Control_Room,0.691904,2016,03,31,11,35,08,214-01,20160331113508-214-01
12,Crowd,Crowd,0.697328,2016,03,31,11,35,08,214-01,20160331113508-214-01
11,Beauty_Salon,Beauty_Salon,0.802347,2016,03,31,11,35,08,214-01,20160331113508-214-01
10,Pubbing,Pubbing,0.815313,2016,03,31,11,35,08,214-01,20160331113508-214-01
9,Table_Tennis,Table_Tennis,0.816577,2016,03,31,11,35,08,214-01,20160331113508-214-01
8,Big_Group,Big_Group,0.836049,2016,03,31,11,35,08,214-01,20160331113508-214-01
7,Riot,Riot,0.842858,2016,03,31,11,35,08,214-01,20160331113508-214-01
6,Dish_Washer,Dish_Washer,0.851316,2016,03,31,11,35,08,214-01,20160331113508-214-01
5,Stockroom,Stockroom,0.854906,2016,03,31,11,35,08,214-01,20160331113508-214-01
4,Microwave,Microwave,0.888191,2016,03,31,11,35,08,214-01,20160331113508-214-01
3,Control_Room,Control_Room,0.899872,2016,03,31,11,35,08,214-01,20160331113508-214-01
2,Oven,Oven,0.952445,2016,03,31,11,35,08,214-01,20160331113508-214-01
1,Stove,Stove,0.96232,2016,03,31,11,35,08,214-01,20160331113508-214-01
0,Mixed_Color,Mixed_Color,0.971422,2016,03,31,11,35,08,214-01,20160331113508-214-01
18,Appliance,Appliance,0.519482,2016,03,30,20,10,41,96-01,20160330201041-96-01
17,Riot,Riot,0.521997,2016,03,30,20,10,41,96-01,20160330201041-96-01
16,Tool,Tool,0.556068,2016,03,30,20,10,41,96-01,20160330201041-96-01
15,Store,Store,0.559478,2016,03,30,20,10,41,96-01,20160330201041-96-01
14,Eatery_Space,Eatery_Space,0.574458,2016,03,30,20,10,41,96-01,20160330201041-96-01
13,Restaurant,Restaurant,0.614273,2016,03,30,20,10,41,96-01,20160330201041-96-01
12,Mixed_Color,Mixed_Color,0.654886,2016,03,30,20,10,41,96-01,20160330201041-96-01
11,Closet,Closet,0.688673,2016,03,30,20,10,41,96-01,20160330201041-96-01
10,Food_Court,Food_Court,0.702619,2016,03,30,20,10,41,96-01,20160330201041-96-01
9,Engine_Room,Engine_Room,0.713991,2016,03,30,20,10,41,96-01,20160330201041-96-01
8,Archery,Archery,0.756886,2016,03,30,20,10,41,96-01,20160330201041-96-01
7,Engine_or_Control_Room,Engine_or_Control_Room,0.804358,2016,03,30,20,10,41,96-01,20160330201041-96-01
6,Control_Room,Control_Room,0.816494,2016,03,30,20,10,41,96-01,20160330201041-96-01
5,Pubbing,Pubbing,0.870936,2016,03,30,20,10,41,96-01,20160330201041-96-01
4,Oven,Oven,0.897495,2016,03,30,20,10,41,96-01,20160330201041-96-01
3,Microwave,Microwave,0.942736,2016,03,30,20,10,41,96-01,20160330201041-96-01
2,Yellow,Yellow,0.944674,2016,03,30,20,10,41,96-01,20160330201041-96-01
1,Dish_Washer,Dish_Washer,0.951931,2016,03,30,20,10,41,96-01,20160330201041-96-01
0,Stove,Stove,0.964354,2016,03,30,20,10,41,96-01,20160330201041-96-01
18,Pubbing,Pubbing,0.554202,2016,03,31,07,18,59,140-00,20160331071859-140-00
17,Conference_Room,Conference_Room,0.602341,2016,03,31,07,18,59,140-00,20160331071859-140-00
16,Statue_of_Liberty,Statue_of_Liberty,0.616281,2016,03,31,07,18,59,140-00,20160331071859-140-00
15,Industrial_Space,Industrial_Space,0.626146,2016,03,31,07,18,59,140-00,20160331071859-140-00
14,Living_Room,Living_Room,0.644646,2016,03,31,07,18,59,140-00,20160331071859-140-00
13,Engine_or_Control_Room,Engine_or_Control_Room,0.682266,2016,03,31,07,18,59,140-00,20160331071859-140-00
12,Riot,Riot,0.707071,2016,03,31,07,18,59,140-00,20160331071859-140-00
11,Archery,Archery,0.763685,2016,03,31,07,18,59,140-00,20160331071859-140-00
10,Lobby,Lobby,0.792041,2016,03,31,07,18,59,140-00,20160331071859-140-00
9,Engine_Room,Engine_Room,0.796441,2016,03,31,07,18,59,140-00,20160331071859-140-00
8,Yellow,Yellow,0.807896,2016,03,31,07,18,59,140-00,20160331071859-140-00
7,Auto_Factory,Auto_Factory,0.820087,2016,03,31,07,18,59,140-00,20160331071859-140-00
6,Control_Room,Control_Room,0.851929,2016,03,31,07,18,59,140-00,20160331071859-140-00
5,Table_Tennis,Table_Tennis,0.872413,2016,03,31,07,18,59,140-00,20160331071859-140-00
4,Dish_Washer,Dish_Washer,0.920392,2016,03,31,07,18,59,140-00,20160331071859-140-00
3,Microwave,Microwave,0.939029,2016,03,31,07,18,59,140-00,20160331071859-140-00
2,Oven,Oven,0.943057,2016,03,31,07,18,59,140-00,20160331071859-140-00
1,Mixed_Color,Mixed_Color,0.957126,2016,03,31,07,18,59,140-00,20160331071859-140-00
0,Stove,Stove,0.95926,2016,03,31,07,18,59,140-00,20160331071859-140-00
9,Snack_Food,Snack_Food,0.544514,2016,03,31,06,15,48,120-00,20160331061548-120-00
8,Tool,Tool,0.614244,2016,03,31,06,15,48,120-00,20160331061548-120-00
7,Earthquake,Earthquake,0.619,2016,03,31,06,15,48,120-00,20160331061548-120-00
6,Black,Black,0.646782,2016,03,31,06,15,48,120-00,20160331061548-120-00
5,Rest_Room,Rest_Room,0.654862,2016,03,31,06,15,48,120-00,20160331061548-120-00
4,Lamp,Lamp,0.774804,2016,03,31,06,15,48,120-00,20160331061548-120-00
3,Oven,Oven,0.817468,2016,03,31,06,15,48,120-00,20160331061548-120-00
2,Prison,Prison,0.82882,2016,03,31,06,15,48,120-00,20160331061548-120-00
1,Refrigerator,Refrigerator,0.908619,2016,03,31,06,15,48,120-00,20160331061548-120-00
0,Stove,Stove,0.925122,2016,03,31,06,15,48,120-00,20160331061548-120-00
17,Light_Truck,Light_Truck,0.542888,2016,03,30,19,39,38,80-01,20160330193938-80-01
16,Living_Room,Living_Room,0.607052,2016,03,30,19,39,38,80-01,20160330193938-80-01
15,Tool,Tool,0.616838,2016,03,30,19,39,38,80-01,20160330193938-80-01
14,Snack_Food,Snack_Food,0.665977,2016,03,30,19,39,38,80-01,20160330193938-80-01
13,Archery,Archery,0.69159,2016,03,30,19,39,38,80-01,20160330193938-80-01
12,Earthquake,Earthquake,0.701164,2016,03,30,19,39,38,80-01,20160330193938-80-01
11,Engine_or_Control_Room,Engine_or_Control_Room,0.763053,2016,03,30,19,39,38,80-01,20160330193938-80-01
10,Engine_Room,Engine_Room,0.766335,2016,03,30,19,39,38,80-01,20160330193938-80-01
9,Wine_Cellar,Wine_Cellar,0.769753,2016,03,30,19,39,38,80-01,20160330193938-80-01
8,Popcorn,Popcorn,0.771752,2016,03,30,19,39,38,80-01,20160330193938-80-01
7,Stockroom,Stockroom,0.775085,2016,03,30,19,39,38,80-01,20160330193938-80-01
6,Musical_Instrument,Musical_Instrument,0.794908,2016,03,30,19,39,38,80-01,20160330193938-80-01
5,Prison,Prison,0.837126,2016,03,30,19,39,38,80-01,20160330193938-80-01
4,Pubbing,Pubbing,0.844251,2016,03,30,19,39,38,80-01,20160330193938-80-01
3,Piano,Piano,0.8874,2016,03,30,19,39,38,80-01,20160330193938-80-01
2,Riot,Riot,0.901835,2016,03,30,19,39,38,80-01,20160330193938-80-01
1,Mixed_Color,Mixed_Color,0.937435,2016,03,30,19,39,38,80-01,20160330193938-80-01
0,Stove,Stove,0.944401,2016,03,30,19,39,38,80-01,20160330193938-80-01
17,Brandy,Brandy,0.512096,2016,03,30,19,40,36,82-01,20160330194036-82-01
16,White_Wine,White_Wine,0.542651,2016,03,30,19,40,36,82-01,20160330194036-82-01
15,Green,Green,0.57643,2016,03,30,19,40,36,82-01,20160330194036-82-01
14,Oven,Oven,0.594709,2016,03,30,19,40,36,82-01,20160330194036-82-01
13,Engine_or_Control_Room,Engine_or_Control_Room,0.598718,2016,03,30,19,40,36,82-01,20160330194036-82-01
12,Walrus,Walrus,0.601299,2016,03,30,19,40,36,82-01,20160330194036-82-01
11,Musical_Instrument,Musical_Instrument,0.614512,2016,03,30,19,40,36,82-01,20160330194036-82-01
10,Living_Room,Living_Room,0.630737,2016,03,30,19,40,36,82-01,20160330194036-82-01
9,Riot,Riot,0.711217,2016,03,30,19,40,36,82-01,20160330194036-82-01
8,Stockroom,Stockroom,0.753821,2016,03,30,19,40,36,82-01,20160330194036-82-01
7,Archery,Archery,0.784447,2016,03,30,19,40,36,82-01,20160330194036-82-01
6,Earthquake,Earthquake,0.789012,2016,03,30,19,40,36,82-01,20160330194036-82-01
5,Rest_Room,Rest_Room,0.800079,2016,03,30,19,40,36,82-01,20160330194036-82-01
4,Wine_Cellar,Wine_Cellar,0.805615,2016,03,30,19,40,36,82-01,20160330194036-82-01
3,Prison,Prison,0.824555,2016,03,30,19,40,36,82-01,20160330194036-82-01
2,Mixed_Color,Mixed_Color,0.877808,2016,03,30,19,40,36,82-01,20160330194036-82-01
1,Pubbing,Pubbing,0.922463,2016,03,30,19,40,36,82-01,20160330194036-82-01
0,Stove,Stove,0.934536,2016,03,30,19,40,36,82-01,20160330194036-82-01
15,Appliance,Appliance,0.502477,2016,03,30,18,42,45,45-00,20160330184245-45-00
14,Magenta,Magenta,0.514504,2016,03,30,18,42,45,45-00,20160330184245-45-00
13,Stockroom,Stockroom,0.575818,2016,03,30,18,42,45,45-00,20160330184245-45-00
12,Big_Group,Big_Group,0.608394,2016,03,30,18,42,45,45-00,20160330184245-45-00
11,Whiskey,Whiskey,0.614781,2016,03,30,18,42,45,45-00,20160330184245-45-00
10,Clubbing,Clubbing,0.653042,2016,03,30,18,42,45,45-00,20160330184245-45-00
