seq,id,changes/0/rev,deleted,doc/_id,doc/_rev,doc/_deleted,doc/year,doc/month,doc/day,doc/hour,doc/minute,doc/second,doc/imagebox,doc/alchemy/text,doc/alchemy/score,doc/visual/image,doc/visual/scores/0/classifier_id,doc/visual/scores/0/name,doc/visual/scores/0/score,doc/visual/scores/1/classifier_id,doc/visual/scores/1/name,doc/visual/scores/1/score,doc/visual/scores/2/classifier_id,doc/visual/scores/2/name,doc/visual/scores/2/score,doc/visual/scores/3/classifier_id,doc/visual/scores/3/name,doc/visual/scores/3/score,doc/visual/scores/4/classifier_id,doc/visual/scores/4/name,doc/visual/scores/4/score,doc/visual/scores/5/classifier_id,doc/visual/scores/5/name,doc/visual/scores/5/score,doc/visual/scores/6/classifier_id,doc/visual/scores/6/name,doc/visual/scores/6/score,doc/visual/scores/7/classifier_id,doc/visual/scores/7/name,doc/visual/scores/7/score,doc/visual/scores/8/classifier_id,doc/visual/scores/8/name,doc/visual/scores/8/score,doc/visual/scores/9/classifier_id,doc/visual/scores/9/name,doc/visual/scores/9/score,doc/visual/scores/10/classifier_id,doc/visual/scores/10/name,doc/visual/scores/10/score,doc/visual/scores/11/classifier_id,doc/visual/scores/11/name,doc/visual/scores/11/score,doc/visual/scores/12/classifier_id,doc/visual/scores/12/name,doc/visual/scores/12/score,doc/visual/scores/13/classifier_id,doc/visual/scores/13/name,doc/visual/scores/13/score,doc/visual/scores/14/classifier_id,doc/visual/scores/14/name,doc/visual/scores/14/score,doc/visual/scores/15/classifier_id,doc/visual/scores/15/name,doc/visual/scores/15/score,doc/visual/scores/16/classifier_id,doc/visual/scores/16/name,doc/visual/scores/16/score,doc/visual/scores/17/classifier_id,doc/visual/scores/17/name,doc/visual/scores/17/score,doc/visual/scores/18/classifier_id,doc/visual/scores/18/name,doc/visual/scores/18/score,doc/visual/scores/19/classifier_id,doc/visual/scores/19/name,doc/visual/scores/19/score,doc/visual/scores/20/classifier_id,doc/visual/scores/20/name,doc/visual/scores/20/score,doc/visual/scores/21/classifier_id,doc/visual/scores/21/name,doc/visual/scores/21/score,doc/visual/scores/22/classifier_id,doc/visual/scores/22/name,doc/visual/scores/22/score,doc/visual/scores/23/classifier_id,doc/visual/scores/23/name,doc/visual/scores/23/score,doc/visual/scores/24/classifier_id,doc/visual/scores/24/name,doc/visual/scores/24/score,doc/visual/scores/25/classifier_id,doc/visual/scores/25/name,doc/visual/scores/25/score,doc/status,doc/usage,doc/NOTICE,doc/url,doc/totalTransactions,doc/imageKeywords/0/text,doc/imageKeywords/0/score,doc/images/0/image,doc/images/0/scores/0/classifier_id,doc/images/0/scores/0/name,doc/images/0/scores/0/score,doc/images/0/scores/1/classifier_id,doc/images/0/scores/1/name,doc/images/0/scores/1/score,doc/images/0/scores/2/classifier_id,doc/images/0/scores/2/name,doc/images/0/scores/2/score,doc/images/0/scores/3/classifier_id,doc/images/0/scores/3/name,doc/images/0/scores/3/score,doc/images/0/scores/4/classifier_id,doc/images/0/scores/4/name,doc/images/0/scores/4/score,doc/images/0/scores/5/classifier_id,doc/images/0/scores/5/name,doc/images/0/scores/5/score,doc/images/0/scores/6/classifier_id,doc/images/0/scores/6/name,doc/images/0/scores/6/score,doc/images/0/scores/7/classifier_id,doc/images/0/scores/7/name,doc/images/0/scores/7/score,doc/images/0/scores/8/classifier_id,doc/images/0/scores/8/name,doc/images/0/scores/8/score,doc/images/0/scores/9/classifier_id,doc/images/0/scores/9/name,doc/images/0/scores/9/score,doc/images/0/scores/10/classifier_id,doc/images/0/scores/10/name,doc/images/0/scores/10/score,doc/images/0/scores/11/classifier_id,doc/images/0/scores/11/name,doc/images/0/scores/11/score,doc/images/0/scores/12/classifier_id,doc/images/0/scores/12/name,doc/images/0/scores/12/score,doc/images/0/scores/13/classifier_id,doc/images/0/scores/13/name,doc/images/0/scores/13/score,doc/images/0/scores/14/classifier_id,doc/images/0/scores/14/name,doc/images/0/scores/14/score,doc/images/0/scores/15/classifier_id,doc/images/0/scores/15/name,doc/images/0/scores/15/score,doc/images/0/scores/16/classifier_id,doc/images/0/scores/16/name,doc/images/0/scores/16/score,doc/images/0/scores/17/classifier_id,doc/images/0/scores/17/name,doc/images/0/scores/17/score,doc/images/0/scores/18/classifier_id,doc/images/0/scores/18/name,doc/images/0/scores/18/score,doc/images/0/scores/19/classifier_id,doc/images/0/scores/19/name,doc/images/0/scores/19/score,doc/imageKeywords/1/text,doc/imageKeywords/1/score,doc/visual/scores/26/classifier_id,doc/visual/scores/26/name,doc/visual/scores/26/score,doc/visual/scores/27/classifier_id,doc/visual/scores/27/name,doc/visual/scores/27/score
83-g1AAAAPTeJy90k0KwjAQBeCg4t9CvIEu3VjS1LR1pTfRTCZFSltB61pvojfRm-hNatoU1F0r6GYCgbyPxyQihHQ3TSQTBLndqSWCY0E8RRFN96lIUOyQWTLaHlAkqZWoNNIvGoLAKMuycNMU7VhfdCST3KV2jZxPlFVAYawnLEp3WLjMVx6lTo2oT5dXcZe5uyrdfuE66EmfOzWivui7zt1j6XYKF8DnNp993bfKcpOWnuSkD02fc7tX2HNvFih0f7pjY1-Mfc3tgflfnAKlwR9634x9f9nMRVtw_w-9H8Z-27eQNqjAqxEXPgG-Gz6q,20160524171515-02-01,2-726414f9a91f1f4aeabdef2971878ce1,True,20160524171515-02-01,2-726414f9a91f1f4aeabdef2971878ce1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84-g1AAAAPTeJy90k0KwjAQBeCg4t9CvIEu3VjS1LR1pTfRTCZFpFbQutab6E30JnqTmiYFcdcWdDOBQN7HYxITQrqbJpIJgtwf1BLBc2A3RRFPj6lIUByQOTLen1AkqZOoNNYvGoLAKMuy7aYp2jt90ZFMcp-6FXK-UVYChbGesCjcoXFZqAJKvQpR3y4v4y5zd1W4feN6GMiQexWiavRd5-65cLvGBQi5y2e1-5ZZbtLSk1z0oelrbveMPQ9mkUL_pzu29s3a99we2P_FKVAa_aH3w9rPj818dAUP_9D7ZW2z746xhXRBRUGFuO0bwEQ-qw,20160524162100-07-01,2-6a1c864d4d56ec3a46306bd0e1ea8aa1,True,20160524162100-07-01,2-6a1c864d4d56ec3a46306bd0e1ea8aa1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-g1AAAAPTeJy9000KwjAQBeCggj8L8Qa6dGNJU9PWld5EM5kUKW0FrWu9id5Eb6I3qWlTUHdtQTcJBPI-HpNEhJDeto1kiiB3e7VCcCyIZyii2SEVCYo9MktGuyOKJLUSlUb6RksQGGdZFm7bohvrg65kkrvUrpHzjbIKKEz0CsvSHRUu85VHqVMj6tvlVdxV7q5Ld1C4DnrS506NqAZ9N7l7Kt1e4QL43Obzxn2rDDfp6JWc9abpS273C3vhzQOF7k9nbOyrsW-5PTTvi1OgNPhD77uxH2-buWgL7v-h99PYH_9KSBtU4NWIC1_D1T6s,20160524174845-10-00,2-b36395171d9481ee3f27eb034aabdf3f,True,20160524174845-10-00,2-b36395171d9481ee3f27eb034aabdf3f,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86-g1AAAAPTeJy9000KwjAQBeCggj8LwRPo0o0lTU1bV3oTzWRSpLQVtK71JnoTvYnepKZNQd21Bd0kEMj7eEwSEUJ62zaSKYLc7dUKwbEgnqGIZodUJCj2yCwZ7Y4oktRKVBrpGy1BYJxlWbhti26sD7qSSe5Su0bON8oqoDDRKyxLd1S4zFcepU6NqG-XV3FXubsu3UHhOuhJnzs1ohr03eTuqXR7hQvgc5vPG_etMtyko1dy1pumL7ndL-yFNw8Uuj-dsbGvxr7l9tC8L06B0uAPve_Gfrxt5qItuP-H3k9jf_wrIW1QgVcjLnwBxu4-rQ,20160524165324-02-01,2-d502513b7ab6febd91f3d1fc931a29cf,True,20160524165324-02-01,2-d502513b7ab6febd91f3d1fc931a29cf,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87-g1AAAAPTeJy908EKgjAYB_BRgdEh6Anq2CWZs6md8k1q375JhBmUnetN6k3qTepNbDqhuqmQlw0G-__4820xIaS_6SKZIsj9QYUIrg27GYp4dkxFguKAzJbx_oQiSe1EpbG-0REExlmWbTddYe30gSWZ5B51auT8oqwCChO9wrJ0R4XLAuVT6taI-nV5FTfM3VXpDgrXRV8G3K0R1aDvOnfPpdsvXICAO3zeuG-V4SY9vZKL3jR9_XRe-PNIoffXGRv7Zux7bg_N--IUKI1a6P0w9vNjMw8dwYMWer-M_fWvhHRARX6NuO0byJs-rg,20160524193403-09-01,2-a42ba6286a83cccb4f89556cb420392b,True,20160524193403-09-01,2-a42ba6286a83cccb4f89556cb420392b,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88-g1AAAAPTeJy908EKgkAQBuClAqND0RPUsUuyaqt2qjepnZ0VCTMwO9eb1JvUm9Sb2OoK1U2FvMzCws7Hz8xGhJB-2EUyQxCHRK4RHBP2c-TR_JjyGHmCtimiwwl5nJqxTCP1osMJTLIs24VdbuzVhSFswVxq1ejzi9oVUJiqCqvSHReu7UuPUqdGq1-XVXHXubsp3UHhOugJnzk1WjXIu83dc-n2CxfAZxZbNM5bZbhxT1VyUYeir5_MS28RSHT_OmNt37R9z-2h3i9GgdKghdwPbT9ze6R3zEWLM7-F3C9tf_0rLiyQgVej3e4NyVA-rw,20160524171440-01-00,2-6a9ec09533e46044cbf529955be5dfe2,True,20160524171440-01-00,2-6a9ec09533e46044cbf529955be5dfe2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89-g1AAAAPTeJy90kEKgkAUBuChAqNF0Qlq2SYZtVFb1U1q3rwRCTMwW9dN6iZ1k7qJjY5Q7VTIzQwMzP_x815ECOmHXSQzBHFI5BrBMWE_Rx7NjymPkSdomyI6nJDHqRnLNFI_OpzAJMuyXdjlxl49GMIWzKVWjZxf1K6AwlSdsCrdceHavvQodWpE_bqsirvO3U3pDgrXQU_4zKkR1aDvNnfPpdsvXACfWWzRuG-V4cY9dZKLuhR9_XReeotAovvXGWv7pu17bg_1fjEKlAYt9H5o-5nbI71jLlqc-S30fmn7a95cWCADr0bc7g3JiT6w,20160524195020-10-01,2-b03515a475fdc22d19cb11b539ca25af,True,20160524195020-10-01,2-b03515a475fdc22d19cb11b539ca25af,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90-g1AAAAPTeJy90kEKwjAQBdCggkVB8QS6dGNJW9PWlb2JZjIpIrWC1rXeRG-iN9Gb1KTpQndtQTcJBPIfn5mEEGJt2kimCGJ_kBGCZ8NuhjyZHTOeIj-ga4tkf0KeZnYqs0T9aHEC4zzPt5s27-7UQ1e4gvnUqZHzjboVUJioE5alOypcN5QBpV6NqG-XVXEj7a5Kt1-4HgYiZF6NqAZ919o9l65VuAAhc9i8cd8qw0076iQXdSn6qu1eYS-CeSzR_-mMjX0z9l3bA7NfjAKl8R96P4z91PbQ7JiPDmfhH3q_jP0xby4ckHFQI277BswqPrE,20160524200953-12-00,2-dceb2c62fada90d311204066efa90164,True,20160524200953-12-00,2-dceb2c62fada90d311204066efa90164,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91-g1AAAAPTeJy90kEKwjAQBdCggqKgeAJdurGkrWnrSm-imUyKlLaC1rXeRG-iN9Gb1KRxYXdtQTcTCOQ_JjMxIaS3ayOZIYj9Qa4RXAuSOfJ4fsx4ivyAjiXi_Ql5mlmpzGL1osUJTPI8j3Zt3kvURVc4gnnUrpFTRp0KKExVhdXHHReuE0ifUrdGVNllVdy1djcfd1C4LvoiYG6NqAb9brV7Lv0zQMBstmjcb5Xhph1VyUUdir5qu1_YS38RSvR-OmNj34x91_bQ7BejQGn4h74fxn5qe2R2zEObs-APfb-M_TVvLmyQoV8jLnoDz7s-sg,20160524183253-20-00,2-a59e44e564093e5cb8a7d22d2f4acbfd,True,20160524183253-20-00,2-a59e44e564093e5cb8a7d22d2f4acbfd,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92-g1AAAAPTeJy90kEKwjAQBdCggiKieAJdurGkrWnrSm-imUyKlLaC1rXeRG-iN9Gb1KRxYXdtQTcTCOQ_JjMxIaS3ayOZIYj9Qa4RXAuSOfJ4fsx4ivyAjiXi_Ql5mlmpzGL1osUJTPI8j3Zt3kvURVc4gnnUrpFTRp0KKExVhdXHHReuE0ifUrdGVNllVdy1djcfd1C4LvoiYG6NqAb9brV7Lv0zQMBstmjcb5Xhph1VyUUdir5qu1_YS38RSvR-OmNj34x91_bQ7BejQGn4h74fxn5qe2R2zEObs-APfb-M_TVvLmyQoV8jLnoD0lw-sw,20160524210020-02-01,2-0a0cb050a18b96cd81a1a50e410eeac0,True,20160524210020-02-01,2-0a0cb050a18b96cd81a1a50e410eeac0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93-g1AAAAPTeJy90kEKwjAQBdCggoKieAJdurGkrWnrSm-imUyKlLaC1rXeRG-iN9Gb1KRxYXdtQTcTCOQ_JjMxIaS3ayOZIYj9Qa4RXAuSOfJ4fsx4ivyAjiXi_Ql5mlmpzGL1osUJTPI8j3Zt3kvURVc4gnnUrpFTRp0KKExVhdXHHReuE0ifUrdGVNllVdy1djcfd1C4LvoiYG6NqAb9brV7Lv0zQMBstmjcb5Xhph1VyUUdir5qu1_YS38RSvR-OmNj34x91_bQ7BejQGn4h74fxn5qe2R2zEObs-APfb-M_TVvLmyQoV8jLnoD1Ak-tA,20160524225216-01-00,1-692d72cfc8410af8e577e7b005820a4f,,20160524225216-01-00,1-692d72cfc8410af8e577e7b005820a4f,,2016,05,24,22,52,16,638x478+1+0,NO_TAGS,,20160524225216-01-00.jpg,Dish_Washer,Dish_Washer,0.938646,Voting_Booth,Voting_Booth,0.926879,Mixed_Color,Mixed_Color,0.920731,Rest_Room,Rest_Room,0.898241,Stove,Stove,0.880781,Locker_Room,Locker_Room,0.869388,Recovery_Room,Recovery_Room,0.867919,Swedish_Meatball,Swedish_Meatball,0.81801,Pubbing,Pubbing,0.80713,Sewing_Machine,Sewing_Machine,0.799203,Female_Adult,Female_Adult,0.782564,Medical_Space,Medical_Space,0.759873,Male_Adult,Male_Adult,0.759727,Meatball,Meatball,0.740544,Tool,Tool,0.685121,Living_Room,Living_Room,0.606024,Adult,Adult,0.515412,Crowd,Crowd,0.510278,Engine_or_Control_Room,Engine_or_Control_Room,0.509988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94-g1AAAAPTeJy900EKwjAQBdCggoqieAJdurGkrWnrSm-imUxKKbWC1rXeRG-iN9Gb1KTpQnetoJsJBPIfw0wSQkgnaiKZIojdXq4QXAu2M-TJ7JDxFPkeHUskuyPyNLNSmSXqRYMTGOd5HkdN3tmqi7ZwBPOoXSPnE3UqoDBRFZalOypcJ5A-pW6NqE-XVXFX2l2Xbr9wXfRFwNwaUV_0u9HuqXS7hQsQMJvNv-63ynDTlqrkrA5FX7TdK-yFPw8lej-dsbGvxr5pe2D2i1GgNPxD33djP7Q9NDvmoc1Z8Ie-n8Z--1dc2CBDv0Zc_ALWMj61,20160524173328-04-00,2-eac4178760cfe22eabbaa82f226eab40,True,20160524173328-04-00,2-eac4178760cfe22eabbaa82f226eab40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95-g1AAAAPTeJy900EKwjAQBdCggoqi4AV06caStqatK72JZjIppdQKWtd6E72J3kRvUpOmC921gm4mEMh_DDNJCCGdqIlkiiB2e7lCcC3YzpAns0PGU-R7dCyR7I7I08xKZZaoFw1OYJzneRw1eWerLtrCEcyjdo2cT9SpgMJEVViW7qhwnUD6lLo1oj5dVsVdaXdduv3CddEXAXNrRH3R70a7p9LtFi5AwGw2_7rfKsNNW6qSszoUfdF2r7AX_jyU6P10xsa-Gvum7YHZL0aB0vAPfd-N_dD20OyYhzZnwR_6fhr77V9xYYMM_Rpx8QvZSz62,20160524170045-01-00,2-045125b722e4c7bf3d0ff868f2629792,True,20160524170045-01-00,2-045125b722e4c7bf3d0ff868f2629792,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96-g1AAAAPTeJy900EKwjAQBdCggooi4gV06caStqatK72JZjIppdQKWtd6E72J3kRvUpOmC921gm4mEMh_DDNJCCGdqIlkiiB2e7lCcC3YzpAns0PGU-R7dCyR7I7I08xKZZaoFw1OYJzneRw1eWerLtrCEcyjdo2cT9SpgMJEVViW7qhwnUD6lLo1oj5dVsVdaXdduv3CddEXAXNrRH3R70a7p9LtFi5AwGw2_7rfKsNNW6qSszoUfdF2r7AX_jyU6P10xsa-Gvum7YHZL0aB0vAPfd-N_dD20OyYhzZnwR_6fhr77V9xYYMM_Rpx8QvaAD63,20160524173145-02-00,2-663a0da7c352bffa47a129054aba16e7,True,20160524173145-02-00,2-663a0da7c352bffa47a129054aba16e7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97-g1AAAAPTeJy900sKwjAQBuCgggoi4gV06caStqatK72JZjIpUvqAWtd6E72J3kRvUtOmoO5aQTcTCGQ-fmYSEkJ6uzaSGYJIUrlGsA2I5sjD-T7jMfIULUOEyQF5nBmxzEL1osUJTPI8D3Zt3ovURVdYgjnUbNDnE7VqoDBVFVaVOy5dy5MupXaDVp8uq-OuC3dTuYPStdEVHrMbtPoi77Zwj5XbL10Aj5ls8XXeOsONO6qSkzoUfX5lXroLX6Lz0xlr-6Lta2EP9X4xCpT6f8h90_a9sEd6xxw0OfP-kPuh7bd_xYUJ0ncbtAue260-uA,20160524225338-02-00,1-9b21b3222e73408644a3b195ac616fc6,,20160524225338-02-00,1-9b21b3222e73408644a3b195ac616fc6,,2016,05,24,22,53,38,324x464+158+8,NO_TAGS,,20160524225338-02-00.jpg,Mixed_Color,Mixed_Color,0.947349,Dish_Washer,Dish_Washer,0.930885,Washer_and_Dryer,Washer_and_Dryer,0.927837,Stove,Stove,0.918427,Toaster,Toaster,0.885465,Rest_Room,Rest_Room,0.881909,Voting_Booth,Voting_Booth,0.844839,Engine_Room,Engine_Room,0.829274,Maternity_Ward,Maternity_Ward,0.795742,Pubbing,Pubbing,0.764621,Male_Adult,Male_Adult,0.733974,Tae_Kwando,Tae_Kwando,0.67517,Crowd,Crowd,0.585355,Tool,Tool,0.556102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98-g1AAAAPTeJy900EKwjAQBdCgggoq4gV06caStqatK72JZjIppdQKWtd6E72J3kRvUpOmC921gm4mEMh_DDNJCCGdqIlkiiB2e7lCcC3YzpAns0PGU-R7dCyR7I7I08xKZZaoFw1OYJzneRw1eWerLtrCEcyjdo2cT9SpgMJEVViW7qhwnUD6lLo1oj5dVsVdaXdduv3CddEXAXNrRH3R70a7p9LtFi5AwGw2_7rfKsNNW6qSszoUfdF2r7AX_jyU6P10xsa-Gvum7YHZL0aB0vAPfd-N_dD20OyYhzZnwR_6fhr77V9xYYMM_Rpx8QveTj65,20160525064757-23-00,1-78176eef6c5618305ff540c1927f53a4,,20160525064757-23-00,1-78176eef6c5618305ff540c1927f53a4,,2016,05,25,06,47,57,22x238+224+26,NO_TAGS,,20160525064757-23-00.jpg,Stove,Stove,0.932311,Dish_Washer,Dish_Washer,0.924064,Tae_Kwando,Tae_Kwando,0.907469,Maternity_Ward,Maternity_Ward,0.905062,Toaster,Toaster,0.891407,Refrigerator,Refrigerator,0.888762,Engine_Room,Engine_Room,0.86691,Rest_Room,Rest_Room,0.801071,Mixed_Color,Mixed_Color,0.80083,Racquetball,Racquetball,0.741932,Emergency_Room,Emergency_Room,0.698496,Martial_Art,Martial_Art,0.673046,Tool,Tool,0.620463,Clubbing,Clubbing,0.552043,Crowd,Crowd,0.515993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99-g1AAAAPTeJy90kEKwjAQBdCgggoq4gV06caStqatK72JZjIppdQKWtd6E72J3kRvUpOmC921gm4SCOQ_PjMJIaQTNZFMEcRuL1cIrgXbGfJkdsh4inyPjiWS3RF5mlmpzBL1o8EJjPM8j6Mm72zVQ1s4gnnUrpHziToVUJioE5alOypcJ5A-pW6NqE-XVXFX2l2Xbr9wXfRFwNwaUV_03Wj3VLrdwgUImM3mX_etMty0pU5yVpeiL9ruFfbCn4cSvZ_O2NhXY9-0PTD7xShQGv6h993YD20PzY55aHMW_KH309hv8-bCBhn6NeLiF96HPro,20160524225626-03-00,1-814be2f50bebc6ef1e03550cbce358d5,,20160524225626-03-00,1-814be2f50bebc6ef1e03550cbce358d5,,2016,05,24,22,56,26,226x464+146+0,film,0.28905,20160524225626-03-00.jpg,Icicles,Icicles,0.910762,Adventure_Sport,Adventure_Sport,0.905434,Prison,Prison,0.897991,Rest_Room,Rest_Room,0.881432,Black,Black,0.878019,Refrigerator,Refrigerator,0.851534,Overpass,Overpass,0.810914,Mint_Julep,Mint_Julep,0.767567,Lamp,Lamp,0.687666,Knife,Knife,0.593302,Tool,Tool,0.53062,Air_Sport,Air_Sport,0.517517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100-g1AAAAPTeJy90kEKwjAQBdCgggoq4gV06caStqatK72JZjIpUtoKWtd6E72J3kRvUpPGhd21gm4mEMh_TGZiQkhn20QyRRC7vVwhuBYkM-Tx7JDxFPkeHUvEuyPyNLNSmcXqRYMTGOd5Hm2bvJuoi7ZwBPOoXSOnjDoVUJioCsu3OypcJ5A-pW6NqLLLqrgr7a7fbr9wXfRFwNwaUV_0u9HuqfTPAAGz2fzrfqsMN22pSs7qUPRF273CXvjzUKL30xkb-2rsm7YHZr8YBUrDP_R9N_ZD20OzYx7anAV_6Ptp7I95c2GDDP0acdEL4hg-uw,20160524211036-01-01,1-7797fda656a00adb453f43d0305468bc,,20160524211036-01-01,1-7797fda656a00adb453f43d0305468bc,,2016,05,24,21,10,36,14x144+358+80,night,1,20160524211036-01-01.jpg,Black,Black,0.951918,Prison,Prison,0.916065,Lamp,Lamp,0.895347,Snake,Snake,0.870183,Refrigerator,Refrigerator,0.867428,Greenery,Greenery,0.840275,Apartment_Building,Apartment_Building,0.84015,Night_Sky,Night_Sky,0.835649,Adventure_Sport,Adventure_Sport,0.829548,Figure_Skating,Figure_Skating,0.775813,Microwave,Microwave,0.759179,Hedge,Hedge,0.725883,Gray,Gray,0.722008,Wild_Fire,Wild_Fire,0.673328,Professional_Wrestling,Professional_Wrestling,0.63247,Burning,Burning,0.562986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101-g1AAAAPTeJy90kEKwjAQBdCgggqK4gV06caStqatK72JZjIpUtoKWtd6E72J3kRvUpPGhd21gm4mEMh_TGZiQkhn20QyRRC7vVwhuBYkM-Tx7JDxFPkeHUvEuyPyNLNSmcXqRYMTGOd5Hm2bvJuoi7ZwBPOoXSOnjDoVUJioCsu3OypcJ5A-pW6NqLLLqrgr7a7fbr9wXfRFwNwaUV_0u9HuqfTPAAGz2fzrfqsMN22pSs7qUPRF273CXvjzUKL30xkb-2rsm7YHZr8YBUrDP_R9N_ZD20OzYx7anAV_6Ptp7I95c2GDDP0acdEL40k-vA,20160524173214-03-00,2-be08c3cc08910d2bdc2fa5f1b3cfe970,True,20160524173214-03-00,2-be08c3cc08910d2bdc2fa5f1b3cfe970,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
